gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.0,0.75,0.5,25.0,0.75,0.9996,-0.0335,-0.0264,0.0028,0.1512,0.1508,3406862691882.4346,131847720038671.4,132745816297075.6,23.74
100.0,0.5,0.5,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,16.66
0.01,0.75,0.25,10.0,0.6,0.7991,0.0051,-0.0102,0.0667,0.1484,0.1496,56535936480976.91,117740394082959.31,121135911931592.66,5.37
0.0001,0.25,0.25,5.0,0.15,0.1851,0.0484,0.0231,0.1343,0.1451,0.1471,93088542470053.84,101489035595674.5,102860510268226.84,2.63
0.01,0.5,0.25,50.0,0.6,0.9665,-0.0223,-0.0543,0.0272,0.1504,0.1528,57863168492228.85,150124981976526.84,151325439426323.47,18.2
0.0,0.5,0.25,100.0,0.6,0.9936,-0.0323,-0.0477,0.0119,0.1512,0.1524,14339679718591.098,153889147251899.8,155210050476208.03,18.42
0.01,0.75,0.75,100.0,0.6,0.9866,-0.026,-0.0473,0.0172,0.1507,0.1523,27660715202193.742,126950006481423.95,128831900291366.78,59.05
0.0,0.25,0.75,5.0,0.45,0.2316,0.0232,0.0087,0.1304,0.147,0.1482,90223741665342.6,102916926606158.36,103598616199585.69,4.18
0.01,0.75,0.5,50.0,0.6,0.9856,-0.0243,-0.0309,0.0178,0.1506,0.1511,28770681652301.69,128165926387675.12,131701045292458.22,37.52
100.0,0.75,0.75,50.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,22.68
100.0,0.75,0.75,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,22.54
0.0,0.25,0.75,10.0,0.9,0.6639,-0.0903,-0.0914,0.0862,0.1553,0.1555,85565872516640.14,141188489483785.0,141823753135393.9,9.64
1.0,0.25,0.75,5.0,0.9,0.1367,0.0606,0.0316,0.1382,0.1442,0.1465,90526747466021.52,95305212808006.98,95952681787608.23,4.09
100.0,0.5,0.75,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,20.52
0.01,0.5,0.5,25.0,0.15,0.9734,-0.0759,-0.0588,0.0243,0.1543,0.1532,49706330664424.695,145524574250713.6,144544788480036.97,24.58
0.0001,0.5,0.5,10.0,0.45,0.7927,-0.0399,-0.0445,0.0677,0.1517,0.1521,58584807892543.27,123778917530614.34,126702848373683.1,8.91
0.0001,0.25,0.25,100.0,0.75,0.9062,-0.1038,-0.1154,0.0456,0.1563,0.1572,68067687222006.5,193616886618901.12,190419318560844.25,15.52
0.0001,0.75,0.75,100.0,0.45,0.9996,-0.0328,-0.058,0.0031,0.1512,0.1531,6392490140883.344,129155510883634.92,132103685124322.4,49.59
0.0,0.25,0.5,50.0,0.3,0.9257,-0.1481,-0.1485,0.0406,0.1594,0.1595,59323691060878.82,190885497893696.5,193235995693313.75,29.58
0.0001,0.5,0.25,5.0,0.15,0.2096,0.0616,0.0201,0.1323,0.1441,0.1473,88742392481263.5,97971261588098.4,101244526067904.22,3.04
0.01,0.5,0.75,10.0,0.15,0.805,-0.0251,-0.0475,0.0657,0.1506,0.1523,59201449000737.445,122070291391457.1,125728737310790.7,13.05
0.0001,0.75,0.5,100.0,0.75,0.9995,-0.0255,-0.0342,0.0033,0.1507,0.1514,7101438376353.639,128986922439115.64,135018097771538.23,33.58
0.0001,0.5,0.25,100.0,0.45,0.993,-0.0295,-0.0422,0.0124,0.151,0.152,19615354798377.4,153370423102950.84,152075361740520.5,18.39
100.0,0.75,0.25,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,10.17
0.0001,0.5,0.75,5.0,0.75,0.2654,0.0395,0.0165,0.1275,0.1458,0.1476,84549948240097.45,97381824974318.28,99295978994732.6,5.1
0.0001,0.25,0.25,25.0,0.3,0.9043,-0.1134,-0.1326,0.046,0.157,0.1584,72107545562376.75,193454938897390.9,192500567092262.1,11.77
0.01,0.75,0.75,5.0,0.9,0.279,0.0566,0.0259,0.1263,0.1445,0.1469,82920714921649.34,95767695056405.05,96862804450276.56,4.63
0.0001,0.25,0.75,25.0,0.3,0.9181,-0.1895,-0.147,0.0426,0.1623,0.1594,65459411411641.96,186379058016453.5,185535345545832.28,26.43
1.0,0.75,0.25,50.0,0.45,0.3005,0.0537,0.036,0.1244,0.1447,0.1461,82643364586800.83,97968410051113.8,98823105672011.62,18.36
100.0,0.75,0.25,100.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,10.43
0.0,0.25,0.75,5.0,0.75,0.2316,0.0232,0.0087,0.1304,0.147,0.1482,90223741665342.6,102916926606158.36,103598616199585.69,4.2
1.0,0.5,0.5,50.0,0.45,0.3884,0.0312,0.0121,0.1164,0.1464,0.1479,79044092900314.19,101724775304656.72,104666447129948.6,31.12
0.0001,0.75,0.25,100.0,0.75,0.999,-0.0065,-0.0124,0.0047,0.1493,0.1498,9539454594898.252,131195308545545.05,131574205679186.84,18.1
0.0001,0.5,0.75,10.0,0.3,0.7985,-0.0104,-0.0581,0.0668,0.1495,0.1531,56390136706756.24,120416945869030.77,123941012096221.56,11.77
0.0,0.25,0.75,5.0,0.15,0.2316,0.0232,0.0087,0.1304,0.147,0.1482,90223741665342.6,102916926606158.36,103598616199585.69,4.2
0.0001,0.75,0.75,50.0,0.9,0.9996,-0.0325,-0.0586,0.0031,0.1512,0.1532,6390452936824.584,129081322624218.3,132229249184746.56,50.26
100.0,0.25,0.75,10.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,9.68
1.0,0.75,0.75,10.0,0.15,0.3682,0.047,0.0208,0.1183,0.1452,0.1473,76346532971013.61,96297132535171.2,97664889744189.3,10.6
0.0001,0.5,0.75,10.0,0.75,0.7985,-0.0104,-0.0581,0.0668,0.1495,0.1531,56390136706756.24,120416945869030.77,123941012096221.56,11.83
0.0,0.75,0.5,100.0,0.9,0.9998,-0.0269,-0.0349,0.0021,0.1508,0.1514,2234010215977.494,130281387751360.31,133565389649266.3,31.84
0.0001,0.5,0.25,25.0,0.75,0.9921,-0.0327,-0.0439,0.0132,0.1512,0.1521,21422711778140.87,151461457830792.47,151652744963820.2,14.22
1.0,0.25,0.75,25.0,0.45,0.3168,-0.0009,-0.03,0.123,0.1488,0.1511,96186010470236.22,114693715046353.88,114514039951991.12,24.96
100.0,0.25,0.25,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,9.04
0.0,0.75,0.25,10.0,0.9,0.8059,0.006,-0.0091,0.0655,0.1483,0.1495,52431944700637.305,120097735843504.08,123539966482123.88,5.46
0.0001,0.5,0.5,100.0,0.45,0.996,-0.0705,-0.0739,0.0094,0.1539,0.1543,15182221292094.309,148979814304442.66,149041927821643.25,35.76
0.0001,0.5,0.75,25.0,0.15,0.9943,-0.0651,-0.0873,0.0112,0.1535,0.1552,17020182463696.377,147077162058990.6,150043269369581.6,32.91
0.0,0.5,0.25,50.0,0.3,0.9935,-0.0307,-0.0483,0.012,0.151,0.1524,14436209028764.086,154085479087507.78,155231539376332.2,18.43
0.0001,0.25,0.5,25.0,0.15,0.9171,-0.1441,-0.1422,0.0428,0.1591,0.1591,66802346815967.664,185750540832444.97,189432087344147.2,19.52
0.01,0.5,0.5,100.0,0.3,0.9744,-0.0798,-0.0716,0.0238,0.1546,0.1541,50087696971264.61,146398728279730.8,145608554956677.56,37.73
0.0,0.75,0.75,5.0,0.15,0.2779,0.0474,0.0266,0.1264,0.1452,0.1469,82761965146390.31,96740186434770.0,97658488106576.52,4.62
0.01,0.25,0.5,100.0,0.15,0.8979,-0.1168,-0.1372,0.0475,0.1572,0.1587,95048676476164.64,183681999799911.12,186343643382654.4,29.39
1.0,0.25,0.5,100.0,0.45,0.2947,0.0158,-0.0105,0.125,0.1476,0.1496,91155831517527.48,108102113019000.48,108974137815436.42,23.58
0.0,0.5,0.5,10.0,0.75,0.7866,-0.043,-0.0613,0.0687,0.1519,0.1533,58780519331652.13,124351870843443.94,126554209233899.02,8.95
0.0,0.5,0.75,50.0,0.6,0.9966,-0.092,-0.0905,0.0087,0.1555,0.1554,10124272048159.334,149891698394505.62,151067830357386.78,53.21
0.0001,0.75,0.5,100.0,0.45,0.9995,-0.0255,-0.0342,0.0033,0.1507,0.1514,7101438376353.639,128986922439115.64,135018097771538.23,35.19
1.0,0.25,0.5,50.0,0.9,0.2947,0.0158,-0.0105,0.125,0.1476,0.1496,91155831517527.48,108102113019000.48,108974137815436.42,24.14
0.01,0.25,0.5,10.0,0.15,0.6537,-0.0973,-0.0787,0.0876,0.1558,0.1546,90645396086801.62,142590074016159.3,142165363382163.44,7.58
0.0001,0.5,0.25,100.0,0.6,0.993,-0.0295,-0.0422,0.0124,0.151,0.152,19615354798377.4,153370423102950.84,152075361740520.5,18.97
0.0001,0.25,0.25,10.0,0.3,0.612,-0.0537,-0.0768,0.0927,0.1527,0.1545,98416467220527.16,147984619912706.53,149385266110306.94,6.19
1.0,0.5,0.5,10.0,0.75,0.2927,0.0453,0.0243,0.1251,0.1454,0.147,81294071541771.22,94507214183993.94,97002002585487.77,8.92
100.0,0.25,0.5,50.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,11.77
0.01,0.75,0.5,5.0,0.75,0.2574,0.0565,0.0271,0.1282,0.1445,0.1468,83930636986456.69,95609624996350.4,97090250484293.69,3.84
1.0,0.75,0.5,100.0,0.45,0.4362,0.0393,0.0191,0.1117,0.1458,0.1474,74044131570457.33,98541546469223.77,101673511722555.28,34.26
0.0,0.5,0.5,25.0,0.45,0.995,-0.0689,-0.0793,0.0106,0.1538,0.1546,15089356035385.611,149152547318610.03,148771063609111.62,24.14
1.0,0.5,0.75,10.0,0.3,0.3393,0.0477,0.0206,0.1209,0.1452,0.1473,78754597410134.55,95795331266865.52,98684567846845.5,11.51
1.0,0.75,0.75,10.0,0.3,0.3682,0.047,0.0208,0.1183,0.1452,0.1473,76346532971013.61,96297132535171.2,97664889744189.3,10.66
100.0,0.75,0.75,25.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,23.97
0.0001,0.25,0.75,50.0,0.75,0.9254,-0.1558,-0.1307,0.0406,0.1599,0.1583,58876132484908.086,187458021327423.9,183873847895950.8,43.91
1.0,0.75,0.25,100.0,0.6,0.3005,0.0537,0.036,0.1244,0.1447,0.1461,82643364586800.83,97968410051113.8,98823105672011.62,17.3
0.0001,0.25,0.5,100.0,0.3,0.9253,-0.1411,-0.1362,0.0407,0.1589,0.1587,60442455090035.69,187412992383543.6,189795816569549.47,31.41
0.0001,0.75,0.75,10.0,0.6,0.8605,-0.0217,-0.0246,0.0556,0.1504,0.1507,41817274199767.09,116275547107185.88,118344917753462.4,11.14
0.0,0.5,0.25,10.0,0.9,0.7422,-0.0232,-0.0247,0.0755,0.1505,0.1507,67895481886752.02,127270092596687.84,129959754703711.05,5.92
0.0,0.25,0.5,10.0,0.3,0.6588,-0.0683,-0.1108,0.0869,0.1538,0.1569,89109328100126.2,143704165898999.6,146295316052116.3,8.75
1.0,0.75,0.25,50.0,0.3,0.3005,0.0537,0.036,0.1244,0.1447,0.1461,82643364586800.83,97968410051113.8,98823105672011.62,17.2
1.0,0.25,0.5,25.0,0.75,0.2947,0.0158,-0.0105,0.125,0.1476,0.1496,91155831517527.48,108102113019000.48,108974137815436.42,18.22
0.0,0.75,0.5,50.0,0.3,0.9998,-0.0263,-0.0354,0.0021,0.1507,0.1515,2235823435098.927,130545169197056.95,133540921512208.6,31.62
0.0001,0.25,0.25,100.0,0.45,0.9062,-0.1038,-0.1154,0.0456,0.1563,0.1572,68067687222006.5,193616886618901.12,190419318560844.25,15.74
0.01,0.5,0.5,25.0,0.45,0.9734,-0.0759,-0.0588,0.0243,0.1543,0.1532,49706330664424.695,145524574250713.6,144544788480036.97,23.57
100.0,0.5,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,21.98
0.01,0.25,0.25,100.0,0.9,0.8736,-0.1119,-0.119,0.0529,0.1569,0.1575,107375823812124.72,188521883329423.88,187619356849115.7,15.28
0.0001,0.25,0.5,10.0,0.6,0.6571,-0.08,-0.1154,0.0871,0.1546,0.1572,89797557135225.31,142210370506141.0,142840613044224.0,7.53
0.0,0.5,0.25,5.0,0.3,0.2096,0.0616,0.0201,0.1323,0.1441,0.1473,88742362343669.11,97971199076146.22,101244447998783.6,3.06
0.0001,0.5,0.5,50.0,0.45,0.996,-0.0642,-0.0636,0.0094,0.1535,0.1535,15202156937719.72,147814161704547.44,147563950736934.47,35.37
0.01,0.5,0.5,50.0,0.9,0.9744,-0.0798,-0.0718,0.0238,0.1546,0.1541,50030020042124.52,146448878818477.97,145642258366419.66,35.32
0.01,0.25,0.25,50.0,0.3,0.8736,-0.1119,-0.119,0.0529,0.1569,0.1575,107375823812124.72,188521883329423.88,187619356849115.7,15.02
0.0001,0.5,0.5,5.0,0.45,0.2493,0.0545,0.0318,0.1289,0.1447,0.1465,85209883926392.78,95824285369604.77,97917832695814.5,5.28
0.0001,0.5,0.75,5.0,0.3,0.2654,0.0395,0.0165,0.1275,0.1458,0.1476,84549948240097.45,97381824974318.28,99295978994732.6,5.12
0.0001,0.5,0.25,10.0,0.45,0.7508,-0.025,-0.0416,0.0743,0.1506,0.1519,66970051884946.15,129761918917818.02,130948223036664.8,5.86
0.0,0.5,0.75,25.0,0.45,0.9947,-0.0595,-0.0806,0.0108,0.1531,0.1547,14783859477694.703,147270300371568.84,148895426295220.8,32.94
0.0001,0.25,0.75,5.0,0.6,0.2327,0.0238,0.0072,0.1303,0.147,0.1483,89929581767674.5,102616254973351.2,103299286172091.52,4.16
100.0,0.5,0.25,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,5.8
0.0,0.75,0.5,25.0,0.15,0.9996,-0.0335,-0.0264,0.0028,0.1512,0.1508,3406862691882.4346,131847720038671.4,132745816297075.6,23.88
100.0,0.5,0.25,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,5.76
0.0001,0.75,0.5,50.0,0.3,0.9995,-0.0244,-0.0348,0.0033,0.1506,0.1514,7097026560186.52,129085701636369.23,135143909436875.44,33.73
0.01,0.75,0.75,5.0,0.45,0.279,0.0566,0.0259,0.1263,0.1445,0.1469,82920714921649.34,95767695056405.05,96862804450276.56,4.76
1.0,0.5,0.75,25.0,0.45,0.4361,0.0138,-0.0014,0.1117,0.1477,0.149,76988754230248.97,102373167705681.94,104695121386586.8,31.83
1.0,0.75,0.5,50.0,0.6,0.4362,0.0393,0.0191,0.1117,0.1458,0.1474,74044131570457.33,98541546469223.77,101673511722555.28,33.34
0.0001,0.25,0.5,50.0,0.9,0.9243,-0.1494,-0.1426,0.0409,0.1595,0.1591,61032313054338.16,188789350606236.1,189374131672014.8,29.87
0.0,0.75,0.75,25.0,0.75,0.9996,-0.0451,-0.0493,0.0028,0.1521,0.1525,3228891830441.5405,130971444928006.28,133677748780420.31,33.1
100.0,0.5,0.5,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,15.53
0.01,0.25,0.25,25.0,0.75,0.874,-0.1217,-0.1127,0.0528,0.1576,0.157,105347888555924.23,187824755542906.62,186772071108773.4,11.74
1.0,0.5,0.75,25.0,0.3,0.4361,0.0138,-0.0014,0.1117,0.1477,0.149,76988754230248.97,102373167705681.94,104695121386586.8,30.69
100.0,0.75,0.75,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,22.72
0.0,0.5,0.5,5.0,0.45,0.2493,0.0545,0.0318,0.1289,0.1447,0.1465,85209111060922.95,95823722520092.4,97917191399695.22,4.14
0.0001,0.25,0.5,50.0,0.45,0.9243,-0.1494,-0.1426,0.0409,0.1595,0.1591,61032313054338.16,188789350606236.1,189374131672014.8,29.7
1.0,0.75,0.25,5.0,0.9,0.0977,0.0754,0.0511,0.1413,0.143,0.145,91601675695840.77,92940369431743.52,93374403860955.42,2.78
1.0,0.5,0.25,100.0,0.15,0.2543,0.0519,0.0362,0.1285,0.1449,0.1461,85565323178691.0,98611610588031.28,98090722796079.95,17.5
0.0,0.5,0.75,50.0,0.45,0.9966,-0.092,-0.0905,0.0087,0.1555,0.1554,10124272048159.334,149891698394505.62,151067830357386.78,51.32
0.0001,0.75,0.5,100.0,0.3,0.9995,-0.0255,-0.0342,0.0033,0.1507,0.1514,7101438376353.639,128986922439115.64,135018097771538.23,33.85
1.0,0.25,0.75,25.0,0.3,0.3168,-0.0009,-0.03,0.123,0.1488,0.1511,96186010470236.22,114693715046353.88,114514039951991.12,25.45
0.0001,0.5,0.75,5.0,0.6,0.2654,0.0395,0.0165,0.1275,0.1458,0.1476,84549948240097.45,97381824974318.28,99295978994732.6,5.53
0.0001,0.75,0.25,25.0,0.15,0.9989,-0.0024,-0.0208,0.005,0.1489,0.1504,10013621539421.793,132324911028843.34,132706613366642.66,15.06
0.0001,0.5,0.25,50.0,0.9,0.993,-0.0315,-0.0402,0.0124,0.1511,0.1518,19645347352765.984,153693778333225.3,152217096554458.6,18.68
0.0,0.75,0.25,10.0,0.45,0.8059,0.006,-0.0091,0.0655,0.1483,0.1495,52431944700637.305,120097735843504.08,123539966482123.88,5.43
0.0,0.75,0.75,50.0,0.3,0.9998,-0.0364,-0.0609,0.002,0.1515,0.1533,2027447413217.891,128393905209063.44,133711792109501.98,46.27
0.01,0.25,0.25,10.0,0.9,0.6052,-0.0673,-0.0782,0.0935,0.1537,0.1546,101132358839589.48,145750315963794.88,143721462768944.7,4.99
0.0,0.5,0.75,5.0,0.75,0.2654,0.0395,0.0165,0.1275,0.1458,0.1476,84549948240097.45,97381824974318.28,99295978994732.6,5.13
100.0,0.25,0.75,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,14.62
0.0,0.25,0.75,25.0,0.3,0.9175,-0.1778,-0.158,0.0427,0.1615,0.1602,64925386017339.984,185215136562136.8,184045316326798.9,27.82
1.0,0.5,0.25,100.0,0.6,0.2543,0.0519,0.0362,0.1285,0.1449,0.1461,85565323178691.0,98611610588031.28,98090722796079.95,16.25
0.01,0.25,0.25,5.0,0.3,0.1881,0.0483,0.0198,0.1341,0.1451,0.1474,93506126694223.95,102200232503001.6,102725744663642.8,2.64
0.0,0.25,0.75,25.0,0.6,0.9175,-0.1778,-0.158,0.0427,0.1615,0.1602,64925386017339.984,185215136562136.8,184045316326798.9,26.59
0.0,0.5,0.25,50.0,0.6,0.9935,-0.0307,-0.0483,0.012,0.151,0.1524,14436209028764.086,154085479087507.78,155231539376332.2,18.46
1.0,0.5,0.75,25.0,0.9,0.4361,0.0138,-0.0014,0.1117,0.1477,0.149,76988754230248.97,102373167705681.94,104695121386586.8,30.71
100.0,0.5,0.5,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99908193959206.95,99908427507978.77,99905816543457.48,16.8
100.0,0.75,0.5,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,17.08
0.01,0.5,0.25,5.0,0.45,0.2107,0.0593,0.0264,0.1322,0.1443,0.1469,89090479088337.75,98130231206334.72,101018776360674.06,3.04
0.0,0.5,0.75,50.0,0.3,0.9966,-0.092,-0.0905,0.0087,0.1555,0.1554,10124272048159.334,149891698394505.62,151067830357386.78,51.16
0.0001,0.5,0.75,25.0,0.75,0.9943,-0.0651,-0.0873,0.0112,0.1535,0.1552,17020182463696.377,147077162058990.6,150043269369581.6,32.82
0.0001,0.5,0.75,5.0,0.45,0.2654,0.0395,0.0165,0.1275,0.1458,0.1476,84549948240097.45,97381824974318.28,99295978994732.6,5.12
100.0,0.25,0.75,25.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,15.63
0.0001,0.25,0.5,25.0,0.9,0.9171,-0.1441,-0.1422,0.0428,0.1591,0.1591,66802346815967.664,185750540832444.97,189432087344147.2,19.65
0.0001,0.75,0.25,10.0,0.3,0.8066,0.0002,-0.0098,0.0654,0.1488,0.1496,52495658180203.484,118207332356902.69,124323951760005.88,5.38
100.0,0.25,0.25,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,7.62
100.0,0.25,0.75,100.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,14.69
1.0,0.5,0.5,10.0,0.3,0.2927,0.0453,0.0243,0.1251,0.1454,0.147,81294071541771.22,94507214183993.94,97002002585487.77,8.67
0.0,0.5,0.5,10.0,0.6,0.7866,-0.043,-0.0613,0.0687,0.1519,0.1533,58780519331652.13,124351870843443.94,126554209233899.02,8.96
0.01,0.75,0.75,50.0,0.75,0.9867,-0.0268,-0.0486,0.0172,0.1508,0.1524,27606061089992.453,126897058056491.98,128948015823395.48,53.58
0.0,0.75,0.5,10.0,0.9,0.8488,-0.0053,-0.0252,0.0579,0.1492,0.1507,44492912221325.89,117675875911440.95,122160002415564.52,8.43
0.0001,0.75,0.5,10.0,0.15,0.8545,-0.0068,-0.0189,0.0568,0.1493,0.1503,43954421418493.016,117412908723993.3,120357088677218.16,9.71
0.0001,0.5,0.5,25.0,0.15,0.9946,-0.0617,-0.0739,0.0109,0.1533,0.1543,17476079839534.102,147593900886404.56,148714829772098.25,23.94
0.0001,0.75,0.75,5.0,0.9,0.2779,0.0474,0.0266,0.1264,0.1452,0.1469,82761475762465.06,96740563547874.84,97659058600043.69,4.62
1.0,0.25,0.25,25.0,0.9,0.1819,0.0533,0.0268,0.1346,0.1447,0.1468,91720955159082.62,101424866063626.3,100882792532651.31,10.82
0.0,0.25,0.75,10.0,0.45,0.6639,-0.0903,-0.0914,0.0862,0.1553,0.1555,85565872516640.14,141188489483785.0,141823753135393.9,9.8
1.0,0.25,0.25,25.0,0.3,0.1819,0.0533,0.0268,0.1346,0.1447,0.1468,91720955159082.62,101424866063626.3,100882792532651.31,10.87
0.01,0.75,0.25,10.0,0.9,0.7991,0.0051,-0.0102,0.0667,0.1484,0.1496,56535936480976.91,117740394082959.31,121135911931592.66,5.37
0.01,0.75,0.75,10.0,0.15,0.8571,-0.0208,-0.0301,0.0562,0.1503,0.1511,46283360810317.61,117601778637611.3,119823971441167.16,11.15
100.0,0.25,0.75,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,14.53
0.0,0.25,0.25,25.0,0.3,0.9038,-0.1151,-0.1289,0.0461,0.1571,0.1582,71369003685266.31,196881998203187.3,193292437199940.6,11.87
100.0,0.75,0.75,100.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,23.95
0.01,0.5,0.75,25.0,0.15,0.9744,-0.0555,-0.0696,0.0238,0.1528,0.1539,47396354580161.016,144654748108324.7,142711982095090.44,32.41
0.01,0.5,0.25,100.0,0.9,0.9665,-0.0223,-0.0543,0.0272,0.1504,0.1528,57863168492228.85,150124981976526.84,151325439426323.47,18.45
1.0,0.75,0.75,100.0,0.15,0.4795,0.0259,0.0023,0.1073,0.1468,0.1487,72249058375715.1,101269746858045.86,104678856653414.02,51.28
0.01,0.75,0.25,50.0,0.45,0.9818,-0.0034,-0.0162,0.0201,0.149,0.1501,32921545622189.49,128827553887564.77,130411523613320.66,18.83
0.0,0.75,0.75,100.0,0.45,0.9998,-0.0343,-0.0599,0.002,0.1513,0.1532,2027749175208.5813,127875021680342.84,133516159219424.2,47.39
0.01,0.25,0.75,25.0,0.3,0.8972,-0.1431,-0.1382,0.0477,0.1591,0.1588,89552930641572.75,180439083965825.3,182088011887491.03,26.48
100.0,0.25,0.25,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100502299192952.88,100502534130525.12,100499907639873.05,2.58
0.01,0.75,0.5,25.0,0.9,0.9848,-0.0288,-0.0227,0.0184,0.1509,0.1505,28922214307432.957,127622210220332.9,129290344602788.72,23.25
0.0,0.5,0.5,100.0,0.45,0.9964,-0.0625,-0.0701,0.0089,0.1533,0.154,10692156449077.877,148319300088891.53,150699132517646.03,35.39
1.0,0.75,0.75,100.0,0.9,0.4795,0.0259,0.0023,0.1073,0.1468,0.1487,72249058375715.1,101269746858045.86,104678856653414.02,52.34
0.01,0.75,0.5,10.0,0.3,0.8467,-0.0037,-0.0293,0.0583,0.149,0.151,48466797112911.66,116287609494529.4,120274935967855.84,8.46
0.0001,0.75,0.75,5.0,0.45,0.2779,0.0474,0.0266,0.1264,0.1452,0.1469,82761475762465.06,96740563547874.84,97659058600043.69,4.66
1.0,0.75,0.5,5.0,0.45,0.1322,0.0738,0.0498,0.1386,0.1432,0.1451,89694075059315.58,92542284398621.56,94018255748580.42,3.78
100.0,0.75,0.25,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,99561490463338.05,99561723201644.02,99559121297746.2,10.43
0.0001,0.75,0.25,25.0,0.75,0.9989,-0.0024,-0.0208,0.005,0.1489,0.1504,10013621539421.793,132324911028843.34,132706613366642.66,14.29
0.0,0.5,0.75,10.0,0.6,0.8043,-0.0163,-0.0572,0.0658,0.15,0.153,55721474350727.2,122078391422269.06,126127456519592.84,11.9
0.01,0.5,0.25,5.0,0.6,0.2107,0.0593,0.0264,0.1322,0.1443,0.1469,89090479088337.75,98130231206334.72,101018776360674.06,3.05
0.01,0.25,0.25,100.0,0.75,0.8736,-0.1119,-0.119,0.0529,0.1569,0.1575,107375823812124.72,188521883329423.88,187619356849115.7,15.34
0.0,0.5,0.5,100.0,0.6,0.9964,-0.0625,-0.0701,0.0089,0.1533,0.154,10692156449077.877,148319300088891.53,150699132517646.03,37.13
1.0,0.25,0.75,10.0,0.6,0.2699,0.0157,0.0038,0.1271,0.1476,0.1486,88451655922351.2,103322779059327.86,103112406394238.31,9.52
1.0,0.5,0.25,25.0,0.6,0.2543,0.0519,0.0362,0.1285,0.1449,0.1461,85565323178691.0,98611610588031.28,98090722796079.95,12.9
0.0,0.5,0.75,25.0,0.75,0.9947,-0.0595,-0.0806,0.0108,0.1531,0.1547,14783859477694.703,147270300371568.84,148895426295220.8,33.17
0.01,0.25,0.5,25.0,0.15,0.8935,-0.1497,-0.1479,0.0486,0.1595,0.1595,94809978689660.4,180073429691949.0,183874971564468.6,19.61
0.0001,0.25,0.5,5.0,0.9,0.2212,0.0294,-0.007,0.1313,0.1466,0.1494,91289408813536.23,101531020174216.52,102752524234043.34,3.49
0.0001,0.75,0.75,5.0,0.6,0.2779,0.0474,0.0266,0.1264,0.1452,0.1469,82761475762465.06,96740563547874.84,97659058600043.69,4.59
1.0,0.75,0.75,50.0,0.45,0.4795,0.0259,0.0023,0.1073,0.1468,0.1487,72249058375715.1,101269746858045.86,104678856653414.02,51.31
