n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
200,0.01,16,0.3,0.25,0.75,256,19260817,Plain,,0.594,0.1025,0.1077,0.0948,0.1409,0.1406,58354603743623.64,79201809275379.27,78667607422938.69,563.8,True
100,0.0001,8,0.3,0.25,0.75,1024,19260817,Plain,,0.0024,0.002,0.002,0.1486,0.1486,0.1487,99560490155139.84,99574632254105.1,99566954910928.31,5.77,True
200,0.0001,4,0.3,0.25,0.75,1024,19260817,Plain,,0.0035,0.0034,0.0034,0.1485,0.1485,0.1486,99508546326096.28,99515773023679.22,99504013979158.36,1.86,True
200,0.0001,8,0.5,0.25,0.75,1024,19260817,Plain,,0.0047,0.0039,0.004,0.1484,0.1485,0.1486,99434492591724.38,99462012433207.6,99447379698249.4,11.47,True
200,0.0001,8,0.3,0.5,0.75,1024,19260817,Plain,,0.0049,0.0041,0.0041,0.1484,0.1485,0.1485,99429625017058.16,99459502996086.2,99447427367005.48,19.4,True
200,0.0001,8,0.3,0.25,0.75,256,19260817,Plain,,0.0047,0.0039,0.004,0.1484,0.1485,0.1486,99440819903522.84,99463290950542.98,99452164057595.44,4.47,True
100,0.0001,16,0.3,0.5,0.75,1024,19260817,Plain,,0.0065,0.0017,0.0017,0.1483,0.1486,0.1487,99303301740317.48,99427771263899.16,99414569602575.23,2224.09,True
200,0.0001,16,0.5,0.5,0.75,1024,19260817,Plain,,0.012,0.0032,0.0033,0.1479,0.1485,0.1486,98911878095564.98,99141114861443.8,99110368579354.31,4411.31,True
200,0.0001,16,0.3,0.5,0.75,256,19260817,Plain,,0.0131,0.0033,0.0034,0.1478,0.1485,0.1486,98916932554037.34,99166147931356.72,99139550548978.28,1094.62,True
100,0.0001,16,0.3,0.25,0.75,256,19260817,Plain,,0.0064,0.0016,0.0017,0.1483,0.1486,0.1487,99309735018905.0,99429850202923.06,99417151766377.66,279.37,True
200,0.0001,16,0.5,0.25,0.75,256,19260817,Plain,,0.0118,0.0031,0.0032,0.1479,0.1485,0.1486,98928538721487.7,99145165567929.77,99117539458106.84,570.58,True
100,0.0001,16,0.5,0.25,0.75,1024,19260817,Plain,,0.0059,0.0016,0.0017,0.1483,0.1487,0.1487,99309946934922.9,99418493298261.94,99399597366265.05,1142.85,True
200,0.0001,16,0.7,0.25,0.75,1024,19260817,Plain,,0.011,0.0031,0.0032,0.148,0.1485,0.1486,98922607915491.36,99124124769175.4,99087909938366.1,2289.6,True
50,0.0001,16,0.3,0.25,0.75,1024,19260817,Plain,,0.0032,0.0008,0.0009,0.1485,0.1487,0.1488,99500390338021.77,99557170329561.64,99551029820693.12,575.72,True
100,1.0,2,0.9,0.25,0.25,1024,19260817,Plain,,0.2196,0.076,0.0799,0.1314,0.143,0.1428,102284144421539.31,107601879125643.52,106832305833251.38,0.57,True
200,0.01,2,0.9,0.25,0.25,1024,19260817,Plain,,0.0998,0.0988,0.0982,0.1412,0.1412,0.1414,92220599974679.8,92336287718283.4,92007384425316.2,0.97,True
200,1.0,4,0.9,0.25,0.25,1024,19260817,Plain,,0.5142,-0.15,-0.1652,0.1037,0.1595,0.1607,108918810353201.28,149196845712697.06,152309757206769.8,1.52,True
200,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,,0.2935,0.0034,-0.023,0.1251,0.1485,0.1506,107013918854627.12,121072835200422.98,126005088530863.95,1.19,True
200,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,,0.2999,0.0071,0.0363,0.1245,0.1482,0.1461,107216860930060.02,122103668262581.42,120032980114758.28,1.1,True
200,1.0,2,0.9,0.25,0.25,256,19260817,Plain,,0.2691,0.033,0.0262,0.1272,0.1463,0.1469,108017936675681.95,121944558727280.88,124983563625218.08,0.82,True
100,0.01,2,0.9,0.25,0.25,1024,19260817,Plain,,0.0745,0.0742,0.0741,0.1431,0.1431,0.1432,94829271145159.95,94917510984271.52,94705028189520.23,0.55,True
200,0.01,4,0.9,0.25,0.25,1024,19260817,Plain,,0.1218,0.112,0.1118,0.1394,0.1402,0.1403,90282602481311.8,90662966766657.84,90220520566060.6,1.51,True
200,0.01,2,0.7,0.25,0.25,1024,19260817,Plain,,0.0998,0.0988,0.0982,0.1412,0.1412,0.1414,92222875197554.92,92338358215648.44,92010279656614.58,0.95,True
200,0.01,2,0.9,0.5,0.25,1024,19260817,Plain,,0.1035,0.103,0.1012,0.1409,0.1409,0.1411,91788179584990.9,91843545647231.48,91563929538429.2,1.19,True
200,0.01,2,0.9,0.25,0.5,1024,19260817,Plain,,0.0999,0.099,0.0985,0.1412,0.1412,0.1413,92212829742822.95,92270822630598.12,91991316845935.16,1.06,True
200,0.01,2,0.9,0.25,0.25,256,19260817,Plain,,0.0989,0.0989,0.098,0.1412,0.1412,0.1414,92276846824764.16,92242417870336.48,92122898968910.05,0.8,True
100,1.0,4,0.9,0.25,0.25,1024,19260817,Plain,,0.3794,-0.0636,-0.0591,0.1172,0.1534,0.1532,106228038786180.0,130555824859099.23,131910212074731.5,0.83,True
100,1.0,2,0.7,0.25,0.25,1024,19260817,Plain,,0.2224,0.032,0.0436,0.1312,0.1464,0.1456,102216337347177.88,112015229511178.77,111086779394746.48,0.57,True
100,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,,0.2219,0.0557,0.0161,0.1312,0.1446,0.1476,103368248201705.44,109341207062430.88,116245829812000.77,0.67,True
100,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,,0.2314,0.0682,0.0828,0.1304,0.1436,0.1426,103699649799049.9,111238749701172.86,109135707729891.22,0.63,True
100,1.0,2,0.9,0.25,0.25,256,19260817,Plain,,0.2103,0.067,0.0797,0.1322,0.1437,0.1428,102450934806610.9,112102805271586.84,110549987113397.2,0.48,True
100,0.0001,2,0.3,0.75,0.25,1024,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1487,0.1487,99604488873917.31,99609136152955.98,99605836942179.34,0.76,True
200,0.01,2,0.3,0.75,0.25,1024,19260817,Plain,,0.1053,0.104,0.1029,0.1407,0.1408,0.141,91671440778160.6,91648320844533.05,91676884192881.16,1.39,True
200,0.0001,4,0.3,0.75,0.25,1024,19260817,Plain,,0.0039,0.0038,0.0037,0.1485,0.1485,0.1486,99488516168684.88,99498037234633.44,99482687044373.78,2.49,True
200,0.0001,2,0.5,0.75,0.25,1024,19260817,Plain,,0.0032,0.0032,0.0032,0.1485,0.1485,0.1486,99523527903917.72,99532728307039.52,99529462282516.69,1.35,True
200,0.0001,2,0.3,0.5,0.25,1024,19260817,Plain,,0.003,0.003,0.003,0.1486,0.1485,0.1486,99535627207978.6,99539424250754.12,99535880903126.56,1.14,True
200,0.0001,2,0.3,0.75,0.5,1024,19260817,Plain,,0.0032,0.0032,0.0032,0.1485,0.1485,0.1486,99523657146020.84,99531714565860.06,99529636451711.6,1.48,True
200,0.0001,2,0.3,0.75,0.25,256,19260817,Plain,,0.0032,0.0032,0.0031,0.1485,0.1485,0.1486,99525275673066.31,99530838308139.8,99529714677293.34,0.94,True
100,0.01,2,0.3,0.75,0.25,1024,19260817,Plain,,0.0821,0.0816,0.0806,0.1425,0.1426,0.1427,94166223739806.4,94192089226763.22,94273407140760.05,0.81,True
200,0.01,4,0.3,0.75,0.25,1024,19260817,Plain,,0.1278,0.1163,0.115,0.1389,0.1399,0.14,89753708657957.47,90055178215329.55,89835622051636.92,2.55,True
200,0.01,2,0.5,0.75,0.25,1024,19260817,Plain,,0.1053,0.104,0.1029,0.1407,0.1408,0.141,91669380253580.48,91646366213003.56,91673973399848.48,1.37,True
200,0.01,2,0.3,0.75,0.5,1024,19260817,Plain,,0.1054,0.1041,0.1033,0.1407,0.1408,0.141,91646740712207.02,91603408408012.12,91626513150130.31,1.55,True
200,0.01,2,0.3,0.75,0.25,256,19260817,Plain,,0.1041,0.1031,0.1026,0.1408,0.1409,0.141,91702981007345.2,91649784835207.16,91454316093181.31,0.99,True
100,0.0001,4,0.3,0.75,0.25,1024,19260817,Plain,,0.002,0.0019,0.0019,0.1486,0.1486,0.1487,99586038520797.56,99590739055188.62,99581645215301.12,1.35,True
200,0.0001,8,0.3,0.75,0.25,1024,19260817,Plain,,0.005,0.0042,0.0041,0.1484,0.1485,0.1485,99425314802993.14,99459181097832.92,99441588402606.98,24.95,True
200,0.0001,4,0.5,0.75,0.25,1024,19260817,Plain,,0.0039,0.0038,0.0037,0.1485,0.1485,0.1486,99488061580484.86,99497207535266.31,99481839133871.16,2.5,True
200,0.0001,4,0.3,0.5,0.25,1024,19260817,Plain,,0.0038,0.0037,0.0036,0.1485,0.1485,0.1486,99494861084459.34,99502141891208.22,99491018636532.62,2.02,True
200,0.0001,4,0.3,0.75,0.5,1024,19260817,Plain,,0.0039,0.0038,0.0038,0.1485,0.1485,0.1486,99486886730042.4,99495069167563.95,99479920025341.23,2.75,True
200,0.0001,4,0.3,0.75,0.25,256,19260817,Plain,,0.0039,0.0038,0.0037,0.1485,0.1485,0.1486,99489522794227.02,99496851910191.84,99485495136536.22,1.41,True
100,0.0001,2,0.3,0.75,0.5,1024,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1486,0.1487,99604297585042.42,99608621876239.12,99606136284294.4,0.83,True
200,0.0001,2,0.5,0.75,0.5,1024,19260817,Plain,,0.0032,0.0032,0.0032,0.1485,0.1485,0.1486,99523520023709.95,99531588598533.56,99529436749649.28,1.48,True
200,0.0001,2,0.3,0.5,0.5,1024,19260817,Plain,,0.003,0.003,0.003,0.1486,0.1485,0.1486,99534832683833.62,99540539836274.2,99534580050749.23,1.26,True
200,0.0001,2,0.3,0.75,0.5,256,19260817,Plain,,0.0032,0.0032,0.0031,0.1485,0.1485,0.1486,99525204527196.31,99531110517273.86,99531441297844.48,1.07,True
100,0.0001,2,0.5,0.75,0.25,1024,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1487,0.1487,99604418898525.56,99609071557535.34,99605733518886.48,0.78,True
200,0.0001,2,0.7,0.75,0.25,1024,19260817,Plain,,0.0032,0.0032,0.0032,0.1485,0.1485,0.1486,99523363798121.12,99532484537544.4,99529393500064.16,1.34,True
200,0.0001,2,0.5,0.5,0.25,1024,19260817,Plain,,0.003,0.003,0.003,0.1486,0.1485,0.1486,99535508690690.48,99539435706937.95,99535765041153.95,1.15,True
200,0.0001,2,0.5,0.75,0.25,256,19260817,Plain,,0.0032,0.0032,0.0031,0.1485,0.1485,0.1486,99525141324122.84,99530715466689.78,99529532053668.3,0.96,True
100,0.0001,2,0.3,0.75,0.25,256,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1487,0.1487,99604831818111.3,99609291743352.22,99606462462481.0,0.57,True
200,0.0001,2,0.3,0.5,0.25,256,19260817,Plain,,0.003,0.003,0.0029,0.1486,0.1485,0.1486,99535787443931.72,99537658692476.8,99539614039859.72,0.88,True
200,0.0001,2,0.3,0.75,0.25,64,19260817,Plain,,0.0032,0.0031,0.0031,0.1485,0.1485,0.1486,99525950233067.56,99531279696377.7,99539299405972.72,0.8,True
100,0.0001,2,0.3,0.5,0.25,1024,19260817,Plain,,0.0015,0.0015,0.0015,0.1487,0.1487,0.1487,99610837150268.05,99613319553688.69,99609821067347.44,0.68,True
50,0.0001,2,0.3,0.75,0.25,1024,19260817,Plain,,0.0008,0.0008,0.0008,0.1487,0.1487,0.1488,99645254587828.38,99647716429365.34,99644867053112.4,0.48,True
100,0.0001,2,0.3,0.75,0.75,1024,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1486,0.1487,99604367578880.77,99608613126602.6,99606949409955.48,0.92,True
200,0.01,2,0.3,0.75,0.75,1024,19260817,Plain,,0.1054,0.1041,0.1032,0.1407,0.1408,0.141,91644517712783.86,91592726030393.77,91642608894189.28,1.66,True
200,0.0001,4,0.3,0.75,0.75,1024,19260817,Plain,,0.0039,0.0038,0.0038,0.1485,0.1485,0.1486,99486737993248.38,99497185766121.77,99480892977299.1,2.99,True
200,0.0001,2,0.5,0.75,0.75,1024,19260817,Plain,,0.0032,0.0032,0.0032,0.1485,0.1485,0.1486,99523429902777.2,99532207624823.2,99530493098077.64,1.59,True
200,0.0001,2,0.3,0.5,0.75,1024,19260817,Plain,,0.003,0.003,0.003,0.1486,0.1485,0.1486,99534718903194.48,99539404881267.56,99534647212144.69,1.38,True
200,0.0001,2,0.3,0.75,0.75,256,19260817,Plain,,0.0032,0.0032,0.0031,0.1485,0.1485,0.1486,99525137970700.94,99530378857229.5,99529366689981.06,1.19,True
100,0.01,2,0.3,0.75,0.75,1024,19260817,Plain,,0.0822,0.0815,0.0809,0.1425,0.1426,0.1427,94172528550328.31,94202330799686.22,94285486372996.44,0.92,True
200,0.01,4,0.3,0.75,0.75,1024,19260817,Plain,,0.1282,0.1156,0.1154,0.1389,0.1399,0.14,89745584227228.88,90080245447093.05,89812982235340.56,3.02,True
200,0.01,2,0.5,0.75,0.75,1024,19260817,Plain,,0.1054,0.1041,0.1032,0.1407,0.1408,0.141,91642370245118.42,91590788639678.48,91639395046816.28,1.68,True
200,0.01,2,0.3,0.75,0.75,256,19260817,Plain,,0.1043,0.1032,0.1021,0.1408,0.1409,0.141,91689938452574.48,91610168147310.95,91579361503463.56,1.29,True
100,0.0001,4,0.3,0.75,0.75,1024,19260817,Plain,,0.002,0.0019,0.0019,0.1486,0.1486,0.1487,99585440636897.05,99590642136278.38,99581474395706.5,1.59,True
200,0.0001,8,0.3,0.75,0.75,1024,19260817,Plain,,0.005,0.0042,0.0042,0.1484,0.1485,0.1485,99424508857161.69,99457211491471.4,99439879178631.56,25.99,True
200,0.0001,4,0.5,0.75,0.75,1024,19260817,Plain,,0.0039,0.0038,0.0038,0.1485,0.1485,0.1486,99486225823232.08,99496284237331.1,99480004072055.23,2.96,True
200,0.0001,4,0.3,0.5,0.75,1024,19260817,Plain,,0.0038,0.0037,0.0037,0.1485,0.1485,0.1486,99493816677892.7,99501691320824.72,99488627392889.62,2.49,True
200,0.0001,4,0.3,0.75,0.75,256,19260817,Plain,,0.0039,0.0038,0.0038,0.1485,0.1485,0.1486,99487563457465.05,99494872005212.84,99482888241417.58,1.85,True
100,0.0001,2,0.5,0.75,0.75,1024,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1486,0.1487,99604299105149.23,99608550424172.48,99606848829889.08,0.92,True
200,0.0001,2,0.7,0.75,0.75,1024,19260817,Plain,,0.0032,0.0032,0.0032,0.1485,0.1485,0.1486,99523293756342.16,99532081659524.44,99530295179559.2,1.6,True
200,0.0001,2,0.5,0.5,0.75,1024,19260817,Plain,,0.003,0.003,0.003,0.1486,0.1485,0.1486,99534597100825.28,99539289648046.12,99534480526070.6,1.39,True
200,0.0001,2,0.5,0.75,0.75,256,19260817,Plain,,0.0032,0.0032,0.0031,0.1485,0.1485,0.1486,99525004626001.06,99530256500074.95,99529187468295.5,1.2,True
100,0.0001,2,0.3,0.75,0.75,256,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1487,0.1487,99604801369602.6,99608833709502.64,99606432612491.58,0.69,True
200,0.0001,2,0.3,0.5,0.75,256,19260817,Plain,,0.003,0.003,0.003,0.1486,0.1485,0.1486,99535387815201.44,99538282800522.72,99539555923464.28,1.09,True
200,0.0001,2,0.3,0.75,0.75,64,19260817,Plain,,0.0032,0.0031,0.0031,0.1485,0.1485,0.1486,99525428534015.62,99531443990627.66,99538627577659.95,1.05,True
100,0.0001,2,0.3,0.5,0.75,1024,19260817,Plain,,0.0015,0.0015,0.0015,0.1487,0.1487,0.1487,99610438750686.44,99612342644982.92,99609791662501.52,0.79,True
50,0.0001,2,0.3,0.75,0.75,1024,19260817,Plain,,0.0008,0.0008,0.0008,0.1487,0.1487,0.1488,99645053924109.9,99647546015508.23,99645512951380.69,0.52,True
100,0.0001,16,0.9,0.25,0.25,1024,19260817,Plain,,0.0051,0.0015,0.0015,0.1484,0.1487,0.1487,99301487271947.72,99388435261862.42,99375110982125.8,1142.11,True
200,0.01,16,0.9,0.25,0.25,1024,19260817,Plain,,0.5251,0.1024,0.1087,0.1025,0.141,0.1405,61232180845195.07,77705657950754.16,76795955434083.95,2262.53,True
200,0.0001,8,0.9,0.25,0.25,1024,19260817,Plain,,0.0046,0.0039,0.0039,0.1484,0.1485,0.1486,99430180923517.31,99453639497024.72,99439061744591.88,10.89,True
200,0.0001,16,0.9,0.5,0.25,1024,19260817,Plain,,0.0104,0.003,0.0031,0.148,0.1485,0.1486,98903694946654.06,99087951185910.72,99057843461241.69,5026.15,True
200,0.0001,16,0.9,0.25,0.5,1024,19260817,Plain,,0.0103,0.003,0.003,0.148,0.1485,0.1486,98911808842378.31,99094860819334.12,99063667925115.08,2563.51,True
200,0.0001,16,0.9,0.25,0.25,256,19260817,Plain,,0.0102,0.0029,0.003,0.148,0.1486,0.1486,98917457399493.64,99101559538517.23,99065895961307.4,630.08,True
100,0.01,16,0.9,0.25,0.25,1024,19260817,Plain,,0.3491,0.0801,0.0856,0.12,0.1427,0.1423,73728408794784.11,82467197764005.55,81659695430891.75,1267.41,True
200,0.01,8,0.9,0.25,0.25,1024,19260817,Plain,,0.184,0.1192,0.1199,0.1344,0.1396,0.1396,86087491472178.34,88970100415044.55,88569230927726.27,11.81,True
200,0.01,16,0.7,0.25,0.25,1024,19260817,Plain,,0.5445,0.1034,0.1081,0.1004,0.1409,0.1406,60528392738333.17,78432759732214.73,77292310775695.73,2546.86,True
200,0.01,16,0.9,0.5,0.25,1024,19260817,Plain,,0.5314,0.0996,0.1095,0.1018,0.1412,0.1405,60715330178099.52,77419640561608.88,76769422881680.66,4913.64,True
200,0.01,16,0.9,0.25,0.5,1024,19260817,Plain,,0.5306,0.1032,0.107,0.1019,0.1409,0.1407,60732935947737.75,77891542164864.47,77136480782219.4,2525.18,True
200,0.01,16,0.9,0.25,0.25,256,19260817,Plain,,0.527,0.1012,0.1047,0.1023,0.141,0.1408,61193692767386.445,78553330834409.34,77372984373845.8,623.25,True
100,0.0001,8,0.9,0.25,0.25,1024,19260817,Plain,,0.0023,0.0019,0.002,0.1486,0.1486,0.1487,99557975285390.48,99568915149632.95,99559850071232.14,5.96,True
200,0.0001,4,0.9,0.25,0.25,1024,19260817,Plain,,0.0035,0.0034,0.0034,0.1485,0.1485,0.1486,99507581194769.0,99513282184329.38,99500970463194.1,1.46,True
200,0.0001,8,0.7,0.25,0.25,1024,19260817,Plain,,0.0046,0.0039,0.0039,0.1484,0.1485,0.1486,99432299651998.72,99457635221438.7,99443323840548.69,11.8,True
200,0.0001,8,0.9,0.5,0.25,1024,19260817,Plain,,0.0047,0.004,0.004,0.1484,0.1485,0.1486,99423708943895.14,99449287522390.56,99431482263559.31,19.98,True
200,0.0001,8,0.9,0.25,0.5,1024,19260817,Plain,,0.0046,0.0039,0.0039,0.1484,0.1485,0.1486,99430325185560.31,99454626628960.44,99438304558649.36,12.44,True
200,0.0001,8,0.9,0.25,0.25,256,19260817,Plain,,0.0045,0.0038,0.0039,0.1484,0.1485,0.1486,99434119916753.7,99451534152605.5,99441579559648.12,4.14,True
100,0.0001,16,0.9,0.5,0.25,1024,19260817,Plain,,0.0052,0.0015,0.0016,0.1484,0.1487,0.1487,99295604661307.62,99387182426198.44,99369117407145.6,2465.37,True
200,0.0001,16,0.7,0.5,0.25,1024,19260817,Plain,,0.011,0.0031,0.0032,0.148,0.1485,0.1486,98914197155274.06,99115918133811.16,99081729429821.8,4324.91,True
200,0.0001,16,0.9,0.5,0.5,1024,19260817,Plain,,0.0105,0.003,0.0031,0.148,0.1485,0.1486,98900601873318.38,99089060624191.5,99060584820553.14,4338.57,True
200,0.0001,16,0.9,0.5,0.25,256,19260817,Plain,,0.0104,0.0029,0.0031,0.148,0.1486,0.1486,98904005706720.42,99086329381718.84,99064831332975.44,1072.98,True
100,0.0001,16,0.9,0.25,0.5,1024,19260817,Plain,,0.0052,0.0015,0.0016,0.1484,0.1487,0.1487,99299982923700.94,99390011143005.78,99373270876533.48,1114.24,True
200,0.0001,16,0.7,0.25,0.5,1024,19260817,Plain,,0.011,0.0031,0.0031,0.148,0.1485,0.1486,98918083177044.42,99112577844793.36,99085595732605.72,2256.26,True
200,0.0001,16,0.9,0.25,0.5,256,19260817,Plain,,0.0102,0.003,0.0031,0.148,0.1485,0.1486,98928062042143.62,99109986165812.16,99081146466559.58,566.94,True
100,0.0001,16,0.9,0.25,0.25,256,19260817,Plain,,0.0051,0.0015,0.0015,0.1484,0.1487,0.1487,99301944782157.36,99393502189587.66,99374691810874.16,277.07,True
200,0.0001,16,0.7,0.25,0.25,256,19260817,Plain,,0.0109,0.003,0.0031,0.148,0.1485,0.1486,98923467228268.08,99120965604775.69,99089436042906.12,553.28,True
50,0.0001,16,0.9,0.25,0.25,1024,19260817,Plain,,0.0025,0.0007,0.0008,0.1486,0.1487,0.1488,99496747867693.88,99541269914923.62,99529647836867.98,569.77,True
100,0.0001,16,0.7,0.25,0.25,1024,19260817,Plain,,0.0055,0.0015,0.0016,0.1484,0.1487,0.1487,99303494477286.28,99396813280445.0,99383621351417.8,1133.69,True
100,0.0001,16,0.9,0.25,0.75,1024,19260817,Plain,,0.0052,0.0015,0.0016,0.1484,0.1487,0.1487,99302423317941.86,99393153245228.88,99376793622494.16,1140.82,True
200,0.01,16,0.9,0.25,0.75,1024,19260817,Plain,,0.531,0.1029,0.1086,0.1019,0.1409,0.1405,60662994377875.77,78021137973500.3,76912601276219.27,2270.09,True
200,0.0001,8,0.9,0.25,0.75,1024,19260817,Plain,,0.0046,0.0039,0.0039,0.1484,0.1485,0.1486,99429450978803.84,99454841209408.23,99440105197239.72,11.55,True
200,0.0001,16,0.9,0.5,0.75,1024,19260817,Plain,,0.0105,0.0031,0.0032,0.148,0.1485,0.1486,98899934815211.5,99089299902857.4,99059714073187.78,4319.68,True
200,0.0001,16,0.9,0.25,0.75,256,19260817,Plain,,0.0103,0.003,0.0031,0.148,0.1486,0.1486,98918568350984.1,99101874350898.12,99073989793464.5,561.32,True
100,0.01,16,0.9,0.25,0.75,1024,19260817,Plain,,0.3544,0.0815,0.0842,0.1195,0.1426,0.1424,73277835006224.8,82517289231129.77,81853636405603.11,1104.57,True
200,0.01,8,0.9,0.25,0.75,1024,19260817,Plain,,0.1835,0.121,0.1202,0.1344,0.1395,0.1396,86085845194849.12,88813482689579.75,88449640015265.16,11.47,True
200,0.01,16,0.7,0.25,0.75,1024,19260817,Plain,,0.547,0.1024,0.1091,0.1001,0.141,0.1405,60285429933772.35,78593941714169.94,77609505401201.22,2213.42,True
200,0.01,16,0.9,0.5,0.75,1024,19260817,Plain,,0.5327,0.103,0.1069,0.1017,0.1409,0.1407,60548716608648.42,77840241456834.36,76273681487051.98,4299.8,True
200,0.01,16,0.9,0.25,0.75,256,19260817,Plain,,0.5282,0.1033,0.1078,0.1022,0.1409,0.1406,61044142710100.98,78061773978514.2,76889405529568.52,553.17,True
100,0.0001,8,0.9,0.25,0.75,1024,19260817,Plain,,0.0023,0.002,0.002,0.1486,0.1486,0.1487,99556655919030.84,99568825300434.2,99560948973836.62,5.57,True
200,0.0001,4,0.9,0.25,0.75,1024,19260817,Plain,,0.0035,0.0034,0.0034,0.1485,0.1485,0.1486,99507192070038.06,99513602889981.38,99502177468186.7,1.66,True
200,0.0001,8,0.7,0.25,0.75,1024,19260817,Plain,,0.0047,0.0039,0.0039,0.1484,0.1485,0.1486,99432034249474.52,99458912679799.9,99443456779720.62,11.3,True
200,0.0001,8,0.9,0.5,0.75,1024,19260817,Plain,,0.0047,0.004,0.004,0.1484,0.1485,0.1486,99422398965310.6,99447965315861.58,99435668038158.5,18.84,True
200,0.0001,8,0.9,0.25,0.75,256,19260817,Plain,,0.0046,0.0039,0.0039,0.1484,0.1485,0.1486,99432721980843.48,99451935653105.6,99439451892362.92,4.23,True
100,0.0001,16,0.9,0.5,0.75,1024,19260817,Plain,,0.0053,0.0015,0.0016,0.1484,0.1487,0.1487,99293111503334.02,99386207967189.77,99371697276616.12,2194.07,True
200,0.0001,16,0.7,0.5,0.75,1024,19260817,Plain,,0.0112,0.0031,0.0032,0.1479,0.1485,0.1486,98903404332715.95,99111446080761.34,99078680626855.69,4304.84,True
200,0.0001,16,0.9,0.5,0.75,256,19260817,Plain,,0.0105,0.0031,0.0032,0.148,0.1485,0.1486,98904594109020.28,99092606109847.05,99065344745553.92,1078.48,True
100,0.0001,16,0.9,0.25,0.75,256,19260817,Plain,,0.0052,0.0015,0.0015,0.1484,0.1487,0.1487,99300909472569.23,99392882022179.8,99375796981738.34,289.04,True
200,0.0001,16,0.7,0.25,0.75,256,19260817,Plain,,0.0109,0.003,0.0032,0.148,0.1485,0.1486,98923545078930.56,99121005082451.12,99095823158052.94,570.4,True
50,0.0001,16,0.9,0.25,0.75,1024,19260817,Plain,,0.0026,0.0008,0.0008,0.1486,0.1487,0.1488,99494622425449.69,99539608527777.52,99528244142253.08,573.22,True
100,0.0001,16,0.7,0.25,0.75,1024,19260817,Plain,,0.0055,0.0016,0.0016,0.1484,0.1487,0.1487,99305807099936.05,99403713725769.44,99384512174679.84,1130.01,True
100,0.0001,2,0.9,0.75,0.25,1024,19260817,Plain,,0.0016,0.0016,0.0016,0.1487,0.1487,0.1487,99604242279020.2,99608878532776.12,99605549823195.02,0.71,True
200,0.01,2,0.9,0.75,0.25,1024,19260817,Plain,,0.1054,0.1041,0.1029,0.1407,0.1408,0.141,91649289845745.31,91618508116747.56,91636598097559.05,1.29,True
200,0.0001,4,0.9,0.75,0.25,1024,19260817,Plain,,0.0039,0.0038,0.0037,0.1485,0.1485,0.1486,99487093533484.23,99496526910902.52,99480372946548.12,2.33,True
200,0.0001,2,0.9,0.5,0.25,1024,19260817,Plain,,0.003,0.003,0.003,0.1486,0.1485,0.1486,99535268427372.88,99539206779806.52,99535444107685.06,1.08,True
200,0.0001,2,0.9,0.75,0.5,1024,19260817,Plain,,0.0032,0.0032,0.0032,0.1485,0.1485,0.1486,99523248520714.58,99531338442121.56,99529044518280.2,1.37,True
200,0.0001,2,0.9,0.75,0.25,256,19260817,Plain,,0.0032,0.0032,0.0031,0.1485,0.1485,0.1486,99524855160910.6,99530614801515.48,99529145831600.23,0.87,True
100,0.01,2,0.9,0.75,0.25,1024,19260817,Plain,,0.0821,0.0816,0.0806,0.1425,0.1426,0.1427,94158489248914.05,94184822495031.05,94262807292334.62,0.72,True
200,0.01,4,0.9,0.75,0.25,1024,19260817,Plain,,0.1272,0.1157,0.1152,0.139,0.1399,0.14,89769650945643.05,90102164944808.48,89769792721321.03,2.41,True
200,0.01,2,0.7,0.75,0.25,1024,19260817,Plain,,0.1054,0.104,0.103,0.1407,0.1408,0.141,91653598507473.62,91624627848830.28,91654449166704.62,1.28,True
200,0.01,2,0.9,0.75,0.5,1024,19260817,Plain,,0.1054,0.1043,0.1033,0.1407,0.1408,0.141,91642778976674.72,91566528167754.77,91624339963094.16,1.46,True
200,0.01,2,0.9,0.75,0.25,256,19260817,Plain,,0.1041,0.1031,0.1027,0.1408,0.1409,0.141,91695973682397.78,91636227088658.84,91464571675395.77,0.9,True
100,0.0001,4,0.9,0.75,0.25,1024,19260817,Plain,,0.002,0.0019,0.0019,0.1486,0.1486,0.1487,99585385746141.6,99590167963679.44,99580695386051.16,1.28,True
200,0.0001,8,0.9,0.75,0.25,1024,19260817,Plain,,0.0048,0.0041,0.0041,0.1484,0.1485,0.1485,99417588711480.42,99444582612515.5,99430727486361.31,27.87,True
