n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,boosting_type,max_ctr_complexity,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,silent
200,0.01,16,0.9,0.25,0.5,4,19260817,Plain,1,0.3422,0.0595,0.0458,0.1207,0.1443,0.1454,77258154666979.95,91148120574098.14,91558236885463.28,22.1,True
200,0.01,16,0.9,0.25,0.25,16,19260817,Plain,1,0.4395,0.0696,0.0582,0.1114,0.1435,0.1445,69407771240124.84,84693247672191.98,86902195686409.33,33.64,True
100,0.0001,16,0.9,0.25,0.25,16,19260817,Plain,1,0.004,0.0011,0.001,0.1485,0.1487,0.1488,99398219997276.69,99470840223033.62,99489626430361.95,16.73,True
200,0.0001,8,0.9,0.25,0.25,16,19260817,Plain,1,0.0028,0.0025,0.0022,0.1486,0.1486,0.1487,99532417611423.0,99538013063656.6,99561214371251.16,1.4,True
200,0.0001,16,0.7,0.25,0.25,16,19260817,Plain,1,0.0084,0.0023,0.002,0.1482,0.1486,0.1487,99119503306006.5,99286616546442.23,99326093536073.8,33.58,True
200,0.0001,16,0.9,0.5,0.25,16,19260817,Plain,1,0.0082,0.0023,0.002,0.1482,0.1486,0.1487,99092835937158.12,99258131247748.72,99298083097174.2,52.28,True
200,0.0001,16,0.9,0.25,0.5,16,19260817,Plain,1,0.0077,0.0023,0.002,0.1482,0.1486,0.1487,99134228764064.95,99291921108919.06,99322757982765.16,34.69,True
200,0.0001,16,0.9,0.25,0.25,64,19260817,Plain,1,0.0078,0.0025,0.002,0.1482,0.1486,0.1487,99127308844455.66,99281675097503.84,99312854712818.52,120.28,True
100,0.0001,16,0.7,0.25,0.25,4,19260817,Plain,1,0.0035,0.0011,0.001,0.1485,0.1487,0.1488,99481033413382.48,99564265155270.05,99571083481435.14,10.51,True
200,0.0001,8,0.7,0.25,0.25,4,19260817,Plain,1,0.0022,0.0021,0.0019,0.1486,0.1486,0.1487,99569889903934.23,99567458376225.52,99582407107233.8,1.35,True
200,0.0001,16,0.7,0.5,0.25,4,19260817,Plain,1,0.0072,0.0022,0.0019,0.1482,0.1486,0.1487,99253503430716.02,99431132435871.02,99447143558486.69,27.52,True
200,0.0001,16,0.7,0.25,0.5,4,19260817,Plain,1,0.0066,0.0022,0.0019,0.1483,0.1486,0.1487,99296872216082.16,99458324689052.44,99476226732228.2,21.3,True
100,0.0001,16,0.9,0.5,0.25,4,19260817,Plain,1,0.0035,0.0011,0.001,0.1485,0.1487,0.1488,99464983901997.44,99549308564302.34,99554731216071.98,13.03,True
200,0.0001,8,0.9,0.5,0.25,4,19260817,Plain,1,0.0023,0.0021,0.0019,0.1486,0.1486,0.1487,99566514341535.95,99562577343180.72,99579281298441.48,1.54,True
200,0.0001,16,0.9,0.5,0.5,4,19260817,Plain,1,0.0069,0.0021,0.0019,0.1483,0.1486,0.1487,99254797824991.12,99422807502303.48,99433933566422.4,27.2,True
100,0.0001,16,0.9,0.25,0.5,4,19260817,Plain,1,0.0032,0.0011,0.0009,0.1485,0.1487,0.1488,99487567455076.22,99565305729941.05,99569744599909.7,10.67,True
200,0.0001,8,0.9,0.25,0.5,4,19260817,Plain,1,0.0022,0.0021,0.0018,0.1486,0.1486,0.1487,99571146548299.72,99566739053911.22,99584431302376.78,1.65,True
200,0.01,16,0.9,0.25,0.75,4,19260817,Plain,1,0.3422,0.0588,0.047,0.1207,0.1443,0.1453,77283906421965.53,91194337871760.58,92681007536916.16,22.75,True
200,0.0001,16,0.9,0.5,0.75,4,19260817,Plain,1,0.0069,0.0022,0.0019,0.1483,0.1486,0.1487,99257701359901.1,99429364366825.05,99442907353873.0,28.59,True
200,0.0001,16,0.9,0.25,0.75,16,19260817,Plain,1,0.0079,0.0023,0.002,0.1482,0.1486,0.1487,99123409539310.2,99281126807636.38,99314391027044.14,34.9,True
100,0.01,16,0.9,0.25,0.75,4,19260817,Plain,1,0.2225,0.0514,0.0427,0.1312,0.1449,0.1456,85442015251722.84,93103765963402.77,93951503037762.44,11.43,True
200,0.01,8,0.9,0.25,0.75,4,19260817,Plain,1,0.0818,0.0618,0.0503,0.1426,0.1441,0.1451,93629545357004.23,94175560573281.84,95062294969341.78,2.13,True
200,0.01,16,0.7,0.25,0.75,4,19260817,Plain,1,0.3559,0.0588,0.0459,0.1194,0.1443,0.1454,76486648422842.62,91316472712767.77,92750755467517.2,22.98,True
200,0.01,16,0.9,0.5,0.75,4,19260817,Plain,1,0.3597,0.0598,0.0446,0.119,0.1443,0.1455,75764733006961.5,90098232194220.72,91593057442061.2,30.28,True
200,0.01,16,0.9,0.25,0.75,16,19260817,Plain,1,0.4401,0.072,0.0559,0.1113,0.1433,0.1446,69343477756208.48,84652858887339.11,86743511744843.31,37.53,True
100,0.0001,16,0.9,0.25,0.75,16,19260817,Plain,1,0.0039,0.0012,0.001,0.1485,0.1487,0.1488,99405055352722.78,99482900762078.05,99499072925671.56,17.51,True
200,0.0001,8,0.9,0.25,0.75,16,19260817,Plain,1,0.0028,0.0025,0.0022,0.1486,0.1486,0.1487,99533883899427.9,99539522611160.2,99560455272426.95,2.03,True
200,0.0001,16,0.7,0.25,0.75,16,19260817,Plain,1,0.0083,0.0023,0.002,0.1482,0.1486,0.1487,99126795539226.84,99296893876001.8,99333166683142.52,34.86,True
200,0.0001,16,0.9,0.5,0.75,16,19260817,Plain,1,0.008,0.0023,0.002,0.1482,0.1486,0.1487,99113091575251.4,99280049214411.36,99308628202785.69,51.8,True
200,0.0001,16,0.9,0.25,0.75,64,19260817,Plain,1,0.0078,0.0025,0.002,0.1482,0.1486,0.1487,99127859934362.02,99288956743270.52,99323198517275.44,123.32,True
100,0.0001,16,0.7,0.25,0.75,4,19260817,Plain,1,0.0033,0.0011,0.0009,0.1485,0.1487,0.1488,99488980837912.95,99575126882006.58,99579575107480.64,10.83,True
200,0.0001,8,0.7,0.25,0.75,4,19260817,Plain,1,0.0022,0.0021,0.0018,0.1486,0.1486,0.1487,99571640241693.2,99565466398672.31,99582236569223.28,1.95,True
200,0.0001,16,0.7,0.5,0.75,4,19260817,Plain,1,0.0072,0.0022,0.002,0.1482,0.1486,0.1487,99253007015524.84,99437035790490.16,99452669419810.34,28.16,True
100,0.0001,16,0.9,0.5,0.75,4,19260817,Plain,1,0.0035,0.0011,0.001,0.1485,0.1487,0.1488,99469774471112.9,99557061991214.36,99560693982137.95,14.02,True
200,0.0001,8,0.9,0.5,0.75,4,19260817,Plain,1,0.0023,0.0021,0.0019,0.1486,0.1486,0.1487,99566879620868.48,99560397337782.86,99579142701121.94,2.43,True
100,0.0001,2,0.7,0.75,0.25,4,19260817,Plain,1,0.0008,0.0008,0.0007,0.1487,0.1487,0.1488,99647277574167.64,99647376046410.69,99654644219598.56,0.46,True
100,0.0001,2,0.7,0.75,0.75,4,19260817,Plain,1,0.0008,0.0008,0.0007,0.1487,0.1487,0.1488,99647148112260.2,99647587599217.42,99654923478741.48,0.59,True
200,1.0,4,0.9,0.75,0.25,4,19260817,Plain,1,0.166,-0.0451,-0.0525,0.1359,0.1521,0.1527,141733417715201.66,158393848033719.34,158392019177021.9,1.05,True
200,1.0,2,0.9,0.75,0.5,4,19260817,Plain,1,0.0762,0.0508,0.0406,0.143,0.1449,0.1458,117511878439511.23,118456431763450.52,119669830372789.7,1.0,True
200,1.0,2,0.9,0.75,0.25,16,19260817,Plain,1,0.1268,0.0347,0.0262,0.139,0.1462,0.1469,120363564467832.2,126811445681748.92,126726894504670.36,0.82,True
100,1.0,2,0.7,0.75,0.25,4,19260817,Plain,1,0.0692,0.0537,0.0402,0.1435,0.1447,0.1458,112572352520554.08,113401160869383.6,114105257289671.23,0.46,True
200,1.0,4,0.7,0.75,0.25,4,19260817,Plain,1,0.1702,-0.0331,-0.0477,0.1355,0.1512,0.1524,142562805382900.6,161548008217949.28,157529954105880.12,1.01,True
200,1.0,2,0.7,0.75,0.5,4,19260817,Plain,1,0.0756,0.0514,0.0393,0.143,0.1449,0.1459,116735468791575.22,118686857373070.4,118880843085496.56,1.0,True
200,1.0,2,0.7,0.75,0.25,16,19260817,Plain,1,0.1288,0.0447,0.024,0.1389,0.1454,0.1471,120194689823736.95,124778023850550.52,125780674520981.2,0.81,True
100,1.0,2,0.9,0.75,0.5,4,19260817,Plain,1,0.0699,0.0509,0.0429,0.1435,0.1449,0.1456,114339566729895.12,115335994688832.6,115752534654257.6,0.55,True
200,1.0,4,0.9,0.75,0.5,4,19260817,Plain,1,0.1817,-0.0409,-0.0814,0.1346,0.1518,0.1548,144155718909817.44,159557520674643.6,161830337186340.1,1.35,True
200,1.0,2,0.9,0.75,0.5,16,19260817,Plain,1,0.1327,0.044,0.0256,0.1386,0.1455,0.1469,118541920982650.02,124453381019195.5,126318122055033.8,1.0,True
200,1.0,4,0.9,0.75,0.75,4,19260817,Plain,1,0.1834,-0.047,-0.0574,0.1344,0.1522,0.1531,141958683931853.25,161088736535292.5,160211147564295.6,1.62,True
200,1.0,2,0.9,0.75,0.75,16,19260817,Plain,1,0.1291,0.0381,0.0167,0.1388,0.1459,0.1476,118160068127135.12,125278351745617.88,125685236865334.78,1.16,True
100,1.0,2,0.7,0.75,0.75,4,19260817,Plain,1,0.0703,0.0511,0.0425,0.1435,0.1449,0.1457,113518259639837.48,114581739403190.69,115299410592911.23,0.62,True
200,1.0,4,0.7,0.75,0.75,4,19260817,Plain,1,0.1824,-0.0461,-0.0741,0.1345,0.1522,0.1543,143396163151642.66,160887591489661.44,161036345693836.34,1.62,True
200,1.0,2,0.7,0.75,0.75,16,19260817,Plain,1,0.1325,0.0377,0.0179,0.1386,0.1459,0.1475,118905981282195.28,126541488751989.7,126190986359633.23,1.13,True
50,1.0,2,0.7,0.25,0.25,1024,19260817,Plain,1,0.1149,0.0614,0.0241,0.14,0.1441,0.147,107383688815174.3,110825242513659.9,113016588090244.62,0.38,True
25,1.0,2,0.7,0.5,0.25,1024,19260817,Plain,1,0.1022,0.0691,0.0342,0.141,0.1435,0.1463,97722164710066.3,99692680150260.52,100399157182207.36,0.3,True
200,0.01,16,0.9,0.75,0.25,4,19260817,Plain,1,0.3522,0.0599,0.0452,0.1197,0.1442,0.1454,76555705204913.58,90749166809578.66,92157819495763.3,30.71,True
200,0.0001,16,0.9,0.75,0.5,4,19260817,Plain,1,0.007,0.0022,0.0019,0.1483,0.1486,0.1487,99248255918236.69,99419549621457.8,99436364148245.8,33.85,True
200,0.0001,16,0.9,0.75,0.25,16,19260817,Plain,1,0.0084,0.0022,0.002,0.1482,0.1486,0.1487,99078453094538.6,99250681099981.52,99289150498616.38,65.99,True
100,0.01,16,0.9,0.75,0.25,4,19260817,Plain,1,0.233,0.0516,0.0425,0.1303,0.1449,0.1457,84620125094490.78,92686570590798.95,93335969802255.86,15.57,True
200,0.01,8,0.9,0.75,0.25,4,19260817,Plain,1,0.0852,0.0629,0.0504,0.1423,0.144,0.1451,93398508037716.28,94075941163432.7,94764389742305.69,1.62,True
200,0.01,16,0.7,0.75,0.25,4,19260817,Plain,1,0.3648,0.0596,0.0462,0.1186,0.1443,0.1454,75801072830686.08,90998103131796.95,92295497938023.0,30.92,True
200,0.01,16,0.9,0.75,0.5,4,19260817,Plain,1,0.3573,0.0596,0.0437,0.1193,0.1443,0.1456,75979927760455.88,90576476507635.95,91751985550928.88,32.37,True
200,0.01,16,0.9,0.75,0.25,16,19260817,Plain,1,0.456,0.0714,0.0579,0.1097,0.1434,0.1445,68018276286056.336,84007523530058.2,86846184366381.66,67.53,True
100,0.0001,16,0.9,0.75,0.25,16,19260817,Plain,1,0.0042,0.0011,0.001,0.1485,0.1487,0.1488,99376671887956.31,99463416918599.16,99481877182486.62,35.46,True
200,0.0001,8,0.9,0.75,0.25,16,19260817,Plain,1,0.003,0.0026,0.0023,0.1486,0.1486,0.1487,99520772605414.62,99530072054853.9,99557801591642.86,1.71,True
200,0.0001,16,0.7,0.75,0.25,16,19260817,Plain,1,0.0089,0.0023,0.0021,0.1481,0.1486,0.1487,99082906648266.56,99267692234385.31,99312481217546.08,65.92,True
200,0.0001,16,0.9,0.75,0.5,16,19260817,Plain,1,0.0082,0.0023,0.0021,0.1482,0.1486,0.1487,99099755748488.4,99275566727509.62,99303968655037.38,68.01,True
200,0.0001,16,0.9,0.75,0.25,64,19260817,Plain,1,0.0079,0.0026,0.002,0.1482,0.1486,0.1487,99120606003599.72,99282424102082.95,99317920450838.22,322.11,True
100,0.0001,16,0.7,0.75,0.25,4,19260817,Plain,1,0.0038,0.0011,0.001,0.1485,0.1487,0.1488,99460528545305.05,99552753424450.72,99557365530038.31,15.38,True
200,0.0001,8,0.7,0.75,0.25,4,19260817,Plain,1,0.0023,0.0021,0.0019,0.1486,0.1486,0.1487,99565711520496.28,99560039440753.88,99582202137710.72,1.56,True
200,0.0001,16,0.7,0.75,0.5,4,19260817,Plain,1,0.0074,0.0022,0.002,0.1482,0.1486,0.1487,99244171214496.8,99428403690768.02,99448337836067.8,32.32,True
100,0.0001,16,0.9,0.75,0.5,4,19260817,Plain,1,0.0036,0.0011,0.001,0.1485,0.1487,0.1488,99462948037185.92,99550246575450.12,99555231534519.16,16.29,True
200,0.0001,8,0.9,0.75,0.5,4,19260817,Plain,1,0.0023,0.0021,0.0019,0.1486,0.1486,0.1487,99564501836099.12,99557330833346.16,99577025506047.23,2.06,True
200,0.01,16,0.9,0.75,0.75,4,19260817,Plain,1,0.3619,0.0594,0.0447,0.1188,0.1443,0.1455,75657890812514.45,90370745801894.4,91920091303515.78,34.57,True
200,0.0001,16,0.7,0.75,0.75,4,19260817,Plain,1,0.0074,0.0022,0.0019,0.1482,0.1486,0.1487,99243264336033.12,99428843207427.72,99442834567979.95,34.18,True
200,0.0001,16,0.9,0.75,0.75,16,19260817,Plain,1,0.0082,0.0023,0.0021,0.1482,0.1486,0.1487,99095165965120.28,99267594068473.06,99301895027917.02,71.32,True
100,0.01,16,0.9,0.75,0.75,4,19260817,Plain,1,0.235,0.052,0.0425,0.1301,0.1449,0.1457,84397601897091.97,92239575704604.06,93146795837923.6,17.28,True
200,0.01,8,0.9,0.75,0.75,4,19260817,Plain,1,0.0864,0.0627,0.05,0.1422,0.144,0.1451,93312723088371.36,93960999929923.16,94901203381989.42,2.66,True
200,0.01,16,0.7,0.75,0.75,4,19260817,Plain,1,0.3731,0.0592,0.0438,0.1178,0.1443,0.1456,74984594422195.72,90475531182088.22,91642875018548.16,34.33,True
200,0.01,16,0.9,0.75,0.75,16,19260817,Plain,1,0.4583,0.0691,0.0588,0.1095,0.1435,0.1444,67752629472710.0,84183671877089.84,86465709279684.27,69.75,True
100,0.0001,16,0.9,0.75,0.75,16,19260817,Plain,1,0.0041,0.0011,0.0011,0.1485,0.1487,0.1488,99387732396769.34,99473633500645.56,99493023257379.6,36.43,True
200,0.0001,8,0.9,0.75,0.75,16,19260817,Plain,1,0.003,0.0027,0.0023,0.1486,0.1486,0.1487,99522877164256.95,99531411840082.44,99560223402523.95,2.63,True
200,0.0001,16,0.7,0.75,0.75,16,19260817,Plain,1,0.0087,0.0023,0.0021,0.1481,0.1486,0.1487,99099060510028.52,99287381666745.38,99321635792399.86,69.45,True
200,0.0001,16,0.9,0.75,0.75,64,19260817,Plain,1,0.008,0.0026,0.0021,0.1482,0.1486,0.1487,99123729548017.42,99295762125010.22,99323171214439.9,323.92,True
100,0.0001,16,0.7,0.75,0.75,4,19260817,Plain,1,0.0037,0.0011,0.001,0.1485,0.1487,0.1488,99461728776679.4,99556637373561.56,99558184513426.4,17.17,True
200,0.0001,8,0.7,0.75,0.75,4,19260817,Plain,1,0.0023,0.0021,0.0019,0.1486,0.1486,0.1487,99566569761985.05,99557836498316.77,99581057560619.16,2.61,True
200,0.0001,16,0.5,0.75,0.75,4,19260817,Plain,1,0.0079,0.0022,0.002,0.1482,0.1486,0.1487,99235975651126.05,99437533816310.56,99457658829931.94,36.03,True
25,0.0001,8,0.7,0.25,0.25,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99665614082170.56,99666973782287.8,99667542384467.6,1.45,True
25,0.0001,8,0.7,0.25,0.75,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99665293252842.95,99667409629817.86,99668227508848.8,1.61,True
50,1.0,2,0.7,0.75,0.25,1024,19260817,Plain,1,0.1248,0.0697,0.0294,0.1392,0.1435,0.1466,101195745773097.7,105161932748822.72,106250142495290.0,0.49,True
25,1.0,4,0.7,0.75,0.25,1024,19260817,Plain,1,0.1523,0.0325,-0.0249,0.137,0.1463,0.1507,104932026447232.92,112131144534830.06,113666567471683.77,0.46,True
25,1.0,2,0.7,0.75,0.5,1024,19260817,Plain,1,0.1048,0.0682,0.0374,0.1408,0.1436,0.146,101845180490158.58,104605980163329.48,103536052756330.4,0.34,True
50,1.0,2,0.7,0.75,0.75,1024,19260817,Plain,1,0.1354,0.071,0.0178,0.1383,0.1434,0.1475,105677269369945.28,109677201753655.95,113334743779154.0,0.53,True
25,1.0,4,0.7,0.75,0.75,1024,19260817,Plain,1,0.178,0.0062,-0.0587,0.1349,0.1483,0.1532,99022392176424.42,107266135883824.77,111410750646913.88,0.56,True
25,0.0001,8,0.7,0.75,0.25,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99664773569429.94,99665849868290.44,99666861026774.78,3.25,True
25,0.0001,8,0.7,0.75,0.75,1024,19260817,Plain,1,0.0004,0.0004,0.0003,0.1487,0.1487,0.1488,99663863405212.16,99666238906949.95,99666150577235.72,3.38,True
100,0.0001,2,0.7,0.25,0.25,1024,19260817,Plain,1,0.0009,0.0009,0.0008,0.1487,0.1487,0.1488,99643156916267.98,99643406035929.92,99648596740364.42,0.56,True
100,0.0001,2,0.7,0.25,0.75,1024,19260817,Plain,1,0.0009,0.0009,0.0008,0.1487,0.1487,0.1488,99643015946923.98,99644238166368.2,99649542338917.12,0.65,True
200,0.01,16,0.3,0.75,0.75,4,19260817,Plain,1,0.405,0.0576,0.0415,0.1148,0.1444,0.1457,73046529410292.94,90649439519429.48,92477890315322.6,34.63,True
200,0.0001,16,0.3,0.75,0.75,16,19260817,Plain,1,0.0101,0.0024,0.0022,0.148,0.1486,0.1487,99103776479793.88,99326529719347.77,99367899186574.4,70.03,True
100,0.01,16,0.3,0.75,0.75,4,19260817,Plain,1,0.2729,0.051,0.0404,0.1269,0.1449,0.1458,82773683073988.83,92737772556372.3,94098335600368.3,17.46,True
200,0.01,8,0.3,0.75,0.75,4,19260817,Plain,1,0.0883,0.0624,0.0498,0.1421,0.1441,0.1451,93282826259816.95,94079068292300.95,95053474917780.72,2.66,True
200,0.01,16,0.5,0.75,0.75,4,19260817,Plain,1,0.3873,0.0583,0.0451,0.1165,0.1444,0.1455,74169873278256.05,90800319866892.52,92001117649643.44,34.69,True
200,0.01,16,0.3,0.75,0.75,16,19260817,Plain,1,0.5178,0.0688,0.056,0.1033,0.1436,0.1446,65075652625821.234,85070056999389.67,88121443234115.0,72.21,True
100,0.0001,16,0.3,0.75,0.75,16,19260817,Plain,1,0.0051,0.0012,0.0011,0.1484,0.1487,0.1488,99392730101419.52,99503043691392.77,99526634815433.69,35.22,True
200,0.0001,8,0.3,0.75,0.75,16,19260817,Plain,1,0.003,0.0027,0.0023,0.1486,0.1486,0.1487,99528253111905.77,99539344928477.72,99568739030727.58,2.6,True
200,0.0001,16,0.5,0.75,0.75,16,19260817,Plain,1,0.0093,0.0024,0.0022,0.1481,0.1486,0.1487,99102958539812.23,99305519394918.69,99342831119311.66,70.09,True
200,0.0001,16,0.3,0.75,0.75,64,19260817,Plain,1,0.0097,0.0028,0.0022,0.1481,0.1486,0.1487,99128721149299.05,99352754907735.12,99379200928756.94,327.71,True
100,1.0,2,0.9,0.25,0.25,1024,19260817,Plain,1,0.151,0.0326,0.009,0.1371,0.1463,0.1482,107413702347614.88,113903061725523.6,115067919820219.23,0.57,True
200,1.0,4,0.9,0.25,0.25,1024,19260817,Plain,1,0.4142,-0.1095,-0.1986,0.1139,0.1567,0.163,116681705073722.05,151080048491458.97,161035553634613.56,1.48,True
200,1.0,2,0.7,0.25,0.25,1024,19260817,Plain,1,0.2038,0.0148,-0.0347,0.1328,0.1477,0.1514,111715478750149.94,125693231440106.28,126892954903973.95,0.99,True
200,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,1,0.2147,-0.0171,-0.0599,0.1318,0.15,0.1532,110584813978481.52,125058009996752.88,126279333543564.98,1.17,True
200,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,1,0.2206,-0.0037,-0.0573,0.1313,0.149,0.1531,111691990608095.56,126544819748653.12,131621894561608.38,1.07,True
200,1.0,2,0.9,0.25,0.25,256,19260817,Plain,1,0.1962,0.0088,-0.0214,0.1334,0.1481,0.1504,115874701620269.56,125930993158525.36,132150947944614.6,0.82,True
100,1.0,4,0.9,0.25,0.25,1024,19260817,Plain,1,0.2945,-0.0215,-0.099,0.125,0.1504,0.156,110805611266659.16,131662654227374.05,134766922005681.52,0.82,True
100,1.0,2,0.7,0.25,0.25,1024,19260817,Plain,1,0.1527,0.0394,0.0041,0.1369,0.1458,0.1485,109771090663407.06,118160767242697.88,119832435005013.62,0.57,True
100,1.0,2,0.9,0.5,0.25,1024,19260817,Plain,1,0.1606,0.0166,-0.0165,0.1363,0.1475,0.1501,104364228749568.23,111765436105458.23,113302320550017.77,0.71,True
100,1.0,2,0.9,0.25,0.5,1024,19260817,Plain,1,0.159,0.0342,-0.0043,0.1364,0.1462,0.1492,107123647492218.36,114424499455493.62,119094508319324.12,0.61,True
100,1.0,2,0.9,0.25,0.25,256,19260817,Plain,1,0.1448,0.0373,0.0258,0.1376,0.146,0.1469,110639224268670.8,116497197065275.5,119675654662036.0,0.49,True
200,1.0,4,0.7,0.25,0.25,1024,19260817,Plain,1,0.4136,-0.1697,-0.2318,0.1139,0.1609,0.1652,119045195577431.16,156834260671059.75,160569026802660.53,1.45,True
200,1.0,2,0.7,0.5,0.25,1024,19260817,Plain,1,0.2153,-0.0112,-0.0297,0.1318,0.1496,0.151,107841967052610.69,122841586290447.56,121636775761791.31,1.18,True
200,1.0,2,0.7,0.25,0.5,1024,19260817,Plain,1,0.2194,-0.0312,-0.0546,0.1315,0.1511,0.1529,110552437677045.95,126867264925682.52,129396658465558.95,1.07,True
200,1.0,2,0.7,0.25,0.25,256,19260817,Plain,1,0.1943,0.0133,-0.0143,0.1335,0.1478,0.1499,115314071359228.9,128821358045689.62,131003024487716.78,0.83,True
200,1.0,4,0.9,0.25,0.25,256,19260817,Plain,1,0.4136,-0.2015,-0.2179,0.1139,0.1631,0.1643,121691855507323.8,164651137843889.16,162263613798010.6,1.07,True
200,1.0,2,0.9,0.5,0.25,256,19260817,Plain,1,0.2061,-0.0053,-0.0232,0.1326,0.1492,0.1506,113568605855507.1,126739884560293.12,127599945126846.4,0.91,True
200,1.0,2,0.9,0.25,0.5,256,19260817,Plain,1,0.2009,0.028,-0.0163,0.133,0.1467,0.1501,112270602435823.78,119621134247688.4,124349497926190.48,0.93,True
200,1.0,2,0.9,0.25,0.25,64,19260817,Plain,1,0.1657,0.0374,-0.0148,0.1359,0.146,0.15,115469726867487.44,122204282042524.72,128961140515025.88,0.79,True
100,1.0,2,0.9,0.25,0.75,1024,19260817,Plain,1,0.1633,0.0332,-0.008,0.1361,0.1463,0.1494,108621634683789.44,117970521275308.9,120633509110760.84,0.68,True
200,1.0,4,0.9,0.25,0.75,1024,19260817,Plain,1,0.4796,-0.1325,-0.2165,0.1073,0.1583,0.1642,112806338405774.58,152329206296658.6,161068513402105.8,1.83,True
200,1.0,2,0.7,0.25,0.75,1024,19260817,Plain,1,0.2274,-0.004,-0.059,0.1308,0.1491,0.1532,110226476948997.6,121628709900688.12,128619432641340.16,1.15,True
200,1.0,2,0.9,0.5,0.75,1024,19260817,Plain,1,0.2427,-0.039,-0.0482,0.1295,0.1516,0.1524,110723085764178.5,128530879626610.38,129929827485628.62,1.42,True
200,1.0,2,0.9,0.25,0.75,256,19260817,Plain,1,0.2048,0.0052,-0.0218,0.1327,0.1484,0.1505,111519414035874.12,123721580785283.66,124460573727325.06,1.03,True
100,1.0,4,0.9,0.25,0.75,1024,19260817,Plain,1,0.3337,-0.0662,-0.1145,0.1214,0.1536,0.1571,111966782113957.78,131694798008751.12,138271051029354.58,0.99,True
100,1.0,2,0.7,0.25,0.75,1024,19260817,Plain,1,0.1685,0.042,-0.0097,0.1357,0.1456,0.1496,108078390267131.36,113372252447109.95,118307069972446.48,0.66,True
100,1.0,2,0.9,0.5,0.75,1024,19260817,Plain,1,0.1802,0.0148,0.0012,0.1347,0.1477,0.1488,105679432234236.84,114907274663732.05,115484936534813.84,0.81,True
100,1.0,2,0.9,0.25,0.75,256,19260817,Plain,1,0.1564,0.0408,0.0044,0.1366,0.1457,0.1485,108724822385161.8,114205500460029.69,117058785274781.64,0.59,True
200,0.01,16,0.9,0.25,0.25,1024,19260817,Plain,1,0.4318,0.0831,0.0577,0.1121,0.1425,0.1445,69953639316077.94,85309379235852.81,86682988580308.06,2152.09,True
200,0.0001,16,0.9,0.5,0.25,1024,19260817,Plain,1,0.0079,0.0025,0.0021,0.1482,0.1486,0.1487,99122834171051.05,99280131173869.1,99316145251844.4,4234.1,True
200,0.0001,16,0.9,0.25,0.5,1024,19260817,Plain,1,0.008,0.0025,0.002,0.1482,0.1486,0.1487,99113859789786.52,99271641365039.58,99308848672910.12,2074.61,True
200,0.0001,16,0.9,0.25,0.25,256,19260817,Plain,1,0.0078,0.0025,0.002,0.1482,0.1486,0.1487,99125032554783.6,99275244812615.62,99313667768790.66,515.63,True
100,0.01,16,0.9,0.25,0.25,1024,19260817,Plain,1,0.2793,0.0658,0.0482,0.1263,0.1438,0.1452,80061515885764.48,88035374861586.38,88850060549819.95,1040.35,True
200,0.01,8,0.9,0.25,0.25,1024,19260817,Plain,1,0.1244,0.088,0.063,0.1392,0.1421,0.1441,90671820547767.05,92794146289013.14,93766224677276.9,10.16,True
200,0.01,16,0.7,0.25,0.25,1024,19260817,Plain,1,0.4522,0.08,0.0574,0.1101,0.1427,0.1445,69057901894077.43,85261932709312.67,86988813238396.9,2096.48,True
200,0.01,16,0.9,0.5,0.25,1024,19260817,Plain,1,0.4379,0.0817,0.0585,0.1115,0.1426,0.1444,69424249306058.89,84669658472007.69,86413971691952.89,4137.97,True
200,0.01,16,0.9,0.25,0.5,1024,19260817,Plain,1,0.4389,0.079,0.0581,0.1114,0.1428,0.1445,69416515345809.23,85106922333608.88,86893063481036.36,2108.08,True
200,0.01,16,0.9,0.25,0.25,256,19260817,Plain,1,0.4339,0.0796,0.0578,0.1119,0.1427,0.1445,69827931583666.49,84859425300931.23,87223853756548.22,529.69,True
100,0.0001,16,0.9,0.25,0.5,1024,19260817,Plain,1,0.004,0.0013,0.001,0.1485,0.1487,0.1488,99399383520891.56,99479153541857.56,99497627682470.31,1059.55,True
200,0.0001,8,0.9,0.25,0.5,1024,19260817,Plain,1,0.003,0.0028,0.0023,0.1486,0.1486,0.1487,99520374382448.28,99535055051012.9,99552930689135.4,10.69,True
200,0.0001,16,0.7,0.25,0.5,1024,19260817,Plain,1,0.0084,0.0026,0.0021,0.1481,0.1486,0.1487,99116774091864.31,99288872426268.31,99330337931638.28,2120.72,True
200,0.0001,16,0.9,0.5,0.5,1024,19260817,Plain,1,0.0081,0.0026,0.0021,0.1482,0.1486,0.1487,99109822107539.84,99277504458660.44,99310427907361.14,4165.46,True
