gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.01,0.75,0.25,50.0,0.15,0.9891,0.0818,0.0665,0.0155,0.1426,0.1438,21872837376431.1,104841809063528.1,108928132940670.44,32.63
0.0,0.75,0.75,10.0,0.9,0.8608,0.0718,0.055,0.0555,0.1433,0.1447,32635529917928.453,94006593717169.12,97679611170290.28,20.51
0.0001,0.5,0.5,100.0,0.75,0.9972,0.0453,0.0213,0.0079,0.1454,0.1473,10867348903306.797,120841470297548.12,121952935601105.6,94.11
100.0,0.25,0.25,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,9.83
1.0,0.25,0.75,50.0,0.3,0.5017,0.0204,0.0398,0.105,0.1472,0.1459,84869451544864.14,113325387069117.92,113040046390712.08,58.33
1.0,0.25,0.25,5.0,0.75,0.2145,0.0942,0.1125,0.1319,0.1416,0.1402,83543176750974.08,90401268847494.66,89496583598347.06,3.22
0.01,0.75,0.25,10.0,0.3,0.8377,0.0848,0.0817,0.0599,0.1423,0.1426,38755209626528.63,93484256909658.12,94149727387315.4,7.94
0.0,0.25,0.25,50.0,0.9,0.9344,-0.0318,-0.0642,0.0381,0.1511,0.1536,54615814517441.78,159721878691607.4,161789681293802.16,26.75
0.01,0.5,0.25,25.0,0.45,0.9687,0.0607,0.0136,0.0263,0.1442,0.1478,38986209629093.29,120277583833790.4,119150321900878.77,20.25
100.0,0.25,0.25,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,6.57
0.0,0.5,0.75,5.0,0.9,0.3993,0.1066,0.0857,0.1153,0.1406,0.1423,71877484000382.12,89149019048125.23,91599182845880.42,8.56
1.0,0.25,0.25,25.0,0.45,0.4104,0.0536,0.0612,0.1142,0.1447,0.1442,86342849523195.31,107223178685576.16,105926053091448.6,13.99
0.01,0.5,0.25,50.0,0.3,0.9805,0.0382,0.0161,0.0208,0.1459,0.1476,38769282455714.016,124127173854180.78,125045071564396.28,33.45
0.01,0.75,0.75,25.0,0.45,0.9838,0.0437,0.0307,0.0189,0.1455,0.1465,18850063609987.97,104126894721316.6,104269938168915.88,49.71
0.0,0.5,0.25,100.0,0.15,0.9972,0.0498,0.0258,0.0079,0.145,0.1469,8523454124418.008,125437605148460.69,130469476893573.84,42.54
1.0,0.25,0.5,5.0,0.75,0.2424,0.0856,0.0951,0.1295,0.1423,0.1416,82071106260684.23,90410438839775.5,90738496420635.12,4.71
100.0,0.75,0.75,25.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,39.49
0.0001,0.75,0.5,10.0,0.9,0.8468,0.0897,0.0426,0.0582,0.1419,0.1457,34429129666540.31,94862796608951.8,98525961201432.58,15.06
1.0,0.5,0.5,5.0,0.75,0.2879,0.1131,0.1133,0.1255,0.1401,0.1402,78414547153189.56,87607002927320.0,88514255809710.89,6.29
1.0,0.75,0.25,10.0,0.45,0.4206,0.1105,0.1169,0.1132,0.1403,0.1399,70640720496061.61,88247012315270.78,87960428578401.62,7.56
0.0001,0.75,0.25,10.0,0.6,0.8396,0.0841,0.0863,0.0596,0.1424,0.1423,37303695992623.26,94378005456764.05,95214060330588.56,8.01
0.0001,0.25,0.25,50.0,0.45,0.9347,-0.047,-0.0362,0.038,0.1522,0.1515,54949550078943.85,162884880525298.16,161726875420490.44,26.67
0.01,0.25,0.75,5.0,0.75,0.3419,0.0818,0.087,0.1207,0.1426,0.1422,77289434245615.38,90119644866605.23,92678219170191.2,6.16
0.0,0.25,0.75,50.0,0.45,0.9275,-0.0564,-0.057,0.0401,0.1529,0.153,48722823808574.28,147052061151248.62,144600943097405.56,60.52
0.0,0.75,0.5,5.0,0.3,0.3995,0.1162,0.1147,0.1153,0.1399,0.1401,71214180679597.27,88213179271098.81,88405263475613.86,6.39
1.0,0.25,0.75,100.0,0.9,0.4973,0.0286,0.0426,0.1055,0.1466,0.1456,84608894114433.98,110354903917559.28,111856134080722.23,90.69
0.0,0.25,0.25,25.0,0.75,0.8734,0.0129,-0.0203,0.0529,0.1478,0.1504,66081569539010.29,141668834273015.12,143286389161041.53,14.9
100.0,0.75,0.5,50.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,28.7
0.01,0.75,0.25,50.0,0.3,0.9891,0.0818,0.0665,0.0155,0.1426,0.1438,21872837376431.1,104841809063528.1,108928132940670.44,32.66
1.0,0.75,0.5,100.0,0.9,0.6557,0.0893,0.0671,0.0873,0.142,0.1438,58209251611069.82,94992166122245.44,95841438997949.62,109.47
1.0,0.5,0.25,50.0,0.3,0.5364,0.095,0.0933,0.1013,0.1415,0.1417,69425167467341.89,94895080478719.12,92386207187953.02,33.6
0.0001,0.75,0.25,5.0,0.15,0.3759,0.1115,0.1187,0.1175,0.1402,0.1397,73813459373436.42,88907936533016.25,87801063525619.27,4.08
0.0,0.25,0.25,100.0,0.9,0.9384,-0.0272,-0.0421,0.0369,0.1508,0.1519,50139306132102.28,162931565582268.62,166261019767479.75,35.9
100.0,0.75,0.5,5.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,6.78
1.0,0.75,0.75,50.0,0.3,0.6486,0.0999,0.0886,0.0882,0.1411,0.1421,56295071668427.61,92641332515216.58,93741486940017.72,84.18
0.0001,0.5,0.5,100.0,0.15,0.9972,0.0453,0.0213,0.0079,0.1454,0.1473,10867348903306.797,120841470297548.12,121952935601105.6,95.29
0.0001,0.25,0.5,5.0,0.3,0.319,0.0735,0.0821,0.1228,0.1432,0.1426,79287212582372.61,91359223898521.8,91470863068120.52,4.72
0.0001,0.5,0.75,100.0,0.9,0.9972,0.0134,0.0062,0.0078,0.1478,0.1484,10015162306904.031,118642718970500.22,122146971775568.31,143.49
0.0,0.5,0.25,50.0,0.15,0.9967,0.0442,0.0217,0.0085,0.1454,0.1472,10059484395305.217,125623921583412.77,129532724168093.72,33.88
0.0,0.75,0.25,5.0,0.6,0.3759,0.1115,0.1187,0.1175,0.1402,0.1397,73813520556970.36,88908132506625.4,87800991966043.33,4.04
0.0001,0.25,0.25,50.0,0.75,0.9347,-0.047,-0.0362,0.038,0.1522,0.1515,54949550078943.85,162884880525298.16,161726875420490.44,27.85
1.0,0.25,0.25,10.0,0.15,0.3283,0.0787,0.0666,0.1219,0.1428,0.1438,80944156792762.38,94148940766172.5,97743017753467.2,5.93
0.0,0.25,0.25,25.0,0.15,0.8734,0.0129,-0.0203,0.0529,0.1478,0.1504,66081569539010.29,141668834273015.12,143286389161041.53,14.39
0.0,0.25,0.25,100.0,0.3,0.9384,-0.0272,-0.0421,0.0369,0.1508,0.1519,50139306132102.28,162931565582268.62,166261019767479.75,35.63
1.0,0.25,0.75,25.0,0.15,0.4656,0.0422,0.0611,0.1088,0.1456,0.1442,79911158615229.52,103403761236864.2,104148829891818.05,29.9
1.0,0.5,0.75,100.0,0.3,0.6287,0.0532,0.0706,0.0907,0.1448,0.1435,64418694350609.37,99307559357395.28,100977389447727.5,144.15
1.0,0.5,0.25,50.0,0.15,0.5364,0.095,0.0933,0.1013,0.1415,0.1417,69425167467341.89,94895080478719.12,92386207187953.02,32.03
0.0,0.25,0.5,10.0,0.75,0.6231,0.0115,0.0077,0.0913,0.1479,0.1483,68733019549035.17,108360802160021.66,107824217696756.36,9.67
0.0001,0.75,0.25,5.0,0.9,0.3759,0.1115,0.1187,0.1175,0.1402,0.1397,73813459373436.42,88907936533016.25,87801063525619.27,4.02
1.0,0.75,0.5,10.0,0.45,0.4834,0.1004,0.0969,0.1069,0.1411,0.1415,65413263763601.69,88133316033312.22,87608028867311.69,12.7
1.0,0.25,0.25,10.0,0.45,0.3283,0.0787,0.0666,0.1219,0.1428,0.1438,80944156792762.38,94148940766172.5,97743017753467.2,5.86
0.0001,0.5,0.5,10.0,0.15,0.7913,0.0552,0.0451,0.068,0.1446,0.1455,45296510670115.84,96340020255671.58,99067899445772.84,13.38
100.0,0.5,0.75,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,33.41
0.0,0.75,0.75,25.0,0.45,0.999,0.052,0.0245,0.0047,0.1448,0.147,4611180756306.908,107624943062724.4,107528066764355.6,55.01
1.0,0.75,0.5,5.0,0.6,0.2961,0.117,0.1228,0.1248,0.1398,0.1394,77919002101212.1,87061318298826.61,87410753619113.81,6.27
1.0,0.75,0.5,100.0,0.15,0.6557,0.0893,0.0671,0.0873,0.142,0.1438,58209251611069.82,94992166122245.44,95841438997949.62,109.72
0.01,0.5,0.5,5.0,0.3,0.3808,0.1096,0.1097,0.1171,0.1404,0.1404,73098865756646.06,87629241350168.95,89339971356313.06,6.29
0.0001,0.75,0.25,50.0,0.75,0.9996,0.0725,0.0653,0.003,0.1433,0.1439,5888775186087.028,107150161882602.58,111458971319189.08,34.28
0.0,0.5,0.25,25.0,0.3,0.9866,0.0576,0.0262,0.0172,0.1444,0.1469,21345117094530.72,120991484572067.05,122120581385108.14,19.58
1.0,0.75,0.75,100.0,0.6,0.6692,0.1001,0.0833,0.0856,0.1411,0.1425,56349379538922.73,93242758888157.77,95372186980343.72,158.76
0.01,0.25,0.25,100.0,0.15,0.9168,-0.0182,-0.0541,0.0429,0.1501,0.1528,78525288311528.84,161536763521098.75,161030676454143.38,35.44
0.0001,0.75,0.75,50.0,0.75,0.9997,0.057,0.0327,0.0028,0.1445,0.1464,4359828784338.3545,105737564374343.2,106987981666274.92,98.24
0.0,0.25,0.75,25.0,0.9,0.8679,-0.0084,-0.0605,0.0541,0.1494,0.1533,55746331377927.74,128784319357286.12,133350577339543.77,32.69
0.0,0.5,0.25,25.0,0.15,0.9866,0.0576,0.0262,0.0172,0.1444,0.1469,21345117094530.72,120991484572067.05,122120581385108.14,19.58
0.0,0.5,0.25,100.0,0.75,0.9972,0.0498,0.0258,0.0079,0.145,0.1469,8523454124418.008,125437605148460.69,130469476893573.84,42.66
0.0,0.75,0.25,10.0,0.3,0.8303,0.0857,0.08,0.0613,0.1423,0.1428,37950231563662.21,93288967832083.64,94877633967285.84,7.98
0.01,0.75,0.25,25.0,0.15,0.9844,0.0702,0.0678,0.0186,0.1434,0.1437,22491621176752.613,104402114568941.44,106529024993133.58,19.12
100.0,0.5,0.5,10.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,14.61
0.0001,0.5,0.5,25.0,0.9,0.9848,0.0659,0.0125,0.0184,0.1438,0.1479,19483259152802.133,115796414118348.56,118727941375234.52,36.46
1.0,0.25,0.25,100.0,0.9,0.4251,0.0559,0.0458,0.1128,0.1446,0.1454,86886806302693.17,108873746297214.12,108592265550454.64,32.36
100.0,0.75,0.75,100.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,40.77
0.0001,0.5,0.75,25.0,0.45,0.9844,-0.0022,0.0045,0.0186,0.1489,0.1485,18889623770316.71,117205078953424.77,117579921528889.78,49.67
100.0,0.25,0.25,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,9.86
0.01,0.75,0.25,50.0,0.75,0.9891,0.0818,0.0665,0.0155,0.1426,0.1438,21872837376431.1,104841809063528.1,108928132940670.44,32.8
0.01,0.25,0.25,100.0,0.3,0.9168,-0.0182,-0.0541,0.0429,0.1501,0.1528,78525288311528.84,161536763521098.75,161030676454143.38,35.46
0.0,0.5,0.25,50.0,0.75,0.9967,0.0442,0.0217,0.0085,0.1454,0.1472,10059484395305.217,125623921583412.77,129532724168093.72,35.38
0.01,0.25,0.25,5.0,0.9,0.3079,0.0653,0.0806,0.1238,0.1438,0.1427,82240711798579.78,95365620811108.77,96091665259230.12,3.3
0.0,0.5,0.5,10.0,0.3,0.7774,0.0535,0.0426,0.0702,0.1447,0.1456,46442414589233.4,96347283860232.22,100316706118081.56,13.43
0.01,0.25,0.5,100.0,0.6,0.9229,-0.043,-0.0776,0.0413,0.1519,0.1545,66549663641474.95,149815603157633.44,152491531327933.8,73.18
100.0,0.75,0.5,5.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,6.78
0.0,0.75,0.5,10.0,0.3,0.854,0.0968,0.0444,0.0568,0.1414,0.1455,33771559800869.93,95297363596196.2,97115034985222.31,13.85
100.0,0.75,0.5,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,28.36
0.0001,0.75,0.5,50.0,0.6,0.9997,0.0722,0.0373,0.0027,0.1433,0.1461,4752468261119.276,106847908004844.2,111913266128930.69,69.33
100.0,0.75,0.75,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,40.49
0.0001,0.25,0.75,50.0,0.15,0.9273,-0.067,-0.0597,0.0401,0.1537,0.1532,49518491645098.45,147629966789764.44,147635731228651.22,59.35
0.0001,0.75,0.5,25.0,0.45,0.9987,0.0787,0.0374,0.0053,0.1428,0.146,6856717729482.322,106140612650816.98,109084836119529.62,38.09
0.0,0.75,0.5,5.0,0.45,0.3995,0.1162,0.1147,0.1153,0.1399,0.1401,71214180679597.27,88213179271098.81,88405263475613.86,6.23
1.0,0.25,0.5,25.0,0.3,0.4512,0.0413,0.0323,0.1102,0.1457,0.1464,83907086302320.0,104126487955106.23,107980479861533.42,22.49
0.0,0.25,0.5,5.0,0.6,0.319,0.0735,0.0821,0.1228,0.1432,0.1426,79287018566337.02,91359012924463.56,91470573756706.16,4.69
1.0,0.5,0.5,10.0,0.6,0.4414,0.0917,0.0929,0.1112,0.1418,0.1418,69044567524815.82,88420511108413.06,90058583305634.83,13.6
0.0001,0.5,0.5,50.0,0.15,0.9962,0.0461,0.028,0.0092,0.1453,0.1467,12131990032809.213,120212522470606.31,120308934517325.56,62.85
0.0,0.75,0.25,50.0,0.45,0.9998,0.0752,0.067,0.002,0.1431,0.1438,2037371505699.8635,107954758662826.08,111155702033168.95,31.89
0.01,0.75,0.25,100.0,0.15,0.99,0.0812,0.0651,0.0149,0.1426,0.1439,21853669019685.125,105123381435009.48,109679445178900.7,50.38
0.01,0.25,0.5,25.0,0.45,0.8602,-0.0296,-0.0663,0.0556,0.151,0.1537,65386846205923.73,135638413351206.42,139283276588791.28,23.82
100.0,0.75,0.5,100.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,29.15
0.01,0.5,0.75,5.0,0.3,0.3957,0.1074,0.0931,0.1157,0.1406,0.1417,72149528678240.31,89316789257461.98,90550775760995.36,8.34
0.0,0.5,0.25,50.0,0.45,0.9967,0.0442,0.0217,0.0085,0.1454,0.1472,10059484395305.217,125623921583412.77,129532724168093.72,33.29
0.0001,0.75,0.75,25.0,0.6,0.9987,0.0488,0.0236,0.0054,0.1451,0.1471,6450561408605.223,107080812719675.8,107310912653507.44,54.34
100.0,0.75,0.5,50.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,28.03
0.0,0.25,0.5,10.0,0.9,0.6231,0.0115,0.0077,0.0913,0.1479,0.1483,68733019549035.17,108360802160021.66,107824217696756.36,9.51
0.0001,0.75,0.25,5.0,0.75,0.3759,0.1115,0.1187,0.1175,0.1402,0.1397,73813459373436.42,88907936533016.25,87801063525619.27,3.99
0.0001,0.5,0.75,50.0,0.15,0.9955,0.0232,0.0108,0.01,0.147,0.148,11789676390619.338,116239345292498.92,119688889094250.3,89.09
0.01,0.75,0.25,50.0,0.6,0.9891,0.0818,0.0665,0.0155,0.1426,0.1438,21872837376431.1,104841809063528.1,108928132940670.44,31.9
0.0001,0.25,0.75,10.0,0.45,0.633,0.0061,0.0348,0.0901,0.1483,0.1462,67518379799724.84,104341746531753.95,105255824089806.88,12.51
1.0,0.75,0.5,50.0,0.45,0.6328,0.0891,0.077,0.0902,0.142,0.143,58088327582447.94,94120525757194.06,94946758655608.28,60.54
100.0,0.75,0.5,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,27.85
100.0,0.5,0.25,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,13.84
0.0001,0.5,0.75,50.0,0.75,0.9955,0.0232,0.0108,0.01,0.147,0.148,11789676390619.338,116239345292498.92,119688889094250.3,88.61
1.0,0.25,0.25,5.0,0.6,0.2145,0.0942,0.1125,0.1319,0.1416,0.1402,83543176750974.08,90401268847494.66,89496583598347.06,3.21
0.0,0.25,0.75,10.0,0.75,0.6258,0.0128,-0.0015,0.091,0.1478,0.149,67872318413931.84,106812812715220.77,107575741110252.16,12.32
0.0,0.75,0.75,50.0,0.15,0.9998,0.0531,0.0357,0.002,0.1448,0.1462,1743776209423.531,107410687474774.31,107074144028076.52,92.37
1.0,0.5,0.5,50.0,0.3,0.5815,0.0873,0.072,0.0962,0.1421,0.1434,66069570984098.04,95692056184002.31,98610409388184.05,59.3
0.0001,0.5,0.5,100.0,0.3,0.9972,0.0453,0.0213,0.0079,0.1454,0.1473,10867348903306.797,120841470297548.12,121952935601105.6,92.25
0.01,0.75,0.75,50.0,0.15,0.9902,0.0577,0.0362,0.0147,0.1444,0.1461,18224587245885.742,103527702810433.9,105889255634571.2,86.73
0.01,0.75,0.25,25.0,0.9,0.9844,0.0702,0.0678,0.0186,0.1434,0.1437,22491621176752.613,104402114568941.44,106529024993133.58,18.64
0.0,0.75,0.25,5.0,0.45,0.3759,0.1115,0.1187,0.1175,0.1402,0.1397,73813520556970.36,88908132506625.4,87800991966043.33,5.23
1.0,0.25,0.5,5.0,0.15,0.2424,0.0856,0.0951,0.1295,0.1423,0.1416,82071106260684.23,90410438839775.5,90738496420635.12,4.65
0.0001,0.5,0.5,100.0,0.9,0.9972,0.0453,0.0213,0.0079,0.1454,0.1473,10867348903306.797,120841470297548.12,121952935601105.6,92.48
1.0,0.75,0.5,25.0,0.15,0.5889,0.0999,0.0914,0.0954,0.1411,0.1419,59026243871849.625,90997948394853.69,90448616859261.34,31.49
0.0,0.75,0.25,25.0,0.75,0.9989,0.0697,0.0708,0.005,0.1435,0.1435,5410362918573.958,108023824556183.4,109636078153296.52,20.5
0.01,0.5,0.75,10.0,0.75,0.786,0.0626,0.0165,0.0688,0.144,0.1476,46183963241376.98,97839890588471.3,101227699137149.12,17.9
0.0001,0.75,0.5,25.0,0.6,0.9987,0.0787,0.0374,0.0053,0.1428,0.146,6856717729482.322,106140612650816.98,109084836119529.62,38.93
0.0,0.5,0.5,50.0,0.6,0.9962,0.0577,0.0266,0.0092,0.1444,0.1469,10068955340345.186,119403586734874.69,118593334421878.7,62.1
0.0,0.75,0.75,10.0,0.15,0.8608,0.0718,0.055,0.0555,0.1433,0.1447,32635529917928.453,94006593717169.12,97679611170290.28,18.85
100.0,0.25,0.5,50.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,15.22
100.0,0.75,0.5,10.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,14.85
0.0001,0.75,0.5,5.0,0.6,0.3979,0.1137,0.1135,0.1154,0.1401,0.1401,71338214551111.38,88233926752133.28,88821570429558.19,6.22
0.01,0.75,0.75,5.0,0.15,0.4098,0.1129,0.1019,0.1143,0.1401,0.1411,70474721227902.53,86460337765846.27,88926421769798.36,8.38
0.0001,0.25,0.75,5.0,0.9,0.3357,0.0749,0.085,0.1213,0.1431,0.1424,77117995725603.22,89626909661057.6,91701247934478.8,6.01
100.0,0.25,0.5,50.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,15.09
0.0001,0.75,0.75,50.0,0.6,0.9997,0.057,0.0327,0.0028,0.1445,0.1464,4359828784338.3545,105737564374343.2,106987981666274.92,96.89
0.0001,0.25,0.75,50.0,0.6,0.9273,-0.067,-0.0597,0.0401,0.1537,0.1532,49518491645098.45,147629966789764.44,147635731228651.22,61.01
0.0001,0.75,0.5,10.0,0.3,0.8468,0.0897,0.0426,0.0582,0.1419,0.1457,34429129666540.31,94862796608951.8,98525961201432.58,13.88
0.0001,0.5,0.5,50.0,0.9,0.9962,0.0461,0.028,0.0092,0.1453,0.1467,12131990032809.213,120212522470606.31,120308934517325.56,64.47
0.01,0.25,0.25,25.0,0.15,0.8764,-0.0279,-0.0585,0.0523,0.1508,0.1531,74885753499646.9,144890477413769.62,145218445438178.6,14.87
0.0001,0.25,0.25,25.0,0.15,0.8835,-0.0031,-0.034,0.0508,0.149,0.1514,65513978248094.914,143702279033033.2,147602312967242.62,16.0
0.0,0.25,0.25,50.0,0.15,0.9344,-0.0318,-0.0642,0.0381,0.1511,0.1536,54615814517441.78,159721878691607.4,161789681293802.16,26.71
0.01,0.25,0.75,10.0,0.6,0.6349,0.0009,0.0204,0.0899,0.1487,0.1473,67135377673571.05,105726667757788.6,108091707633823.88,12.8
1.0,0.25,0.5,50.0,0.3,0.4739,0.0307,0.0479,0.1079,0.1465,0.1452,87020787264041.97,108788398505105.4,110243240612208.7,44.67
0.0001,0.5,0.5,50.0,0.3,0.9962,0.0461,0.028,0.0092,0.1453,0.1467,12131990032809.213,120212522470606.31,120308934517325.56,63.93
0.01,0.75,0.75,50.0,0.3,0.9902,0.0577,0.0362,0.0147,0.1444,0.1461,18224587245885.742,103527702810433.9,105889255634571.2,89.0
1.0,0.5,0.5,50.0,0.15,0.5815,0.0873,0.072,0.0962,0.1421,0.1434,66069570984098.04,95692056184002.31,98610409388184.05,59.2
1.0,0.5,0.25,50.0,0.45,0.5364,0.095,0.0933,0.1013,0.1415,0.1417,69425167467341.89,94895080478719.12,92386207187953.02,32.16
1.0,0.25,0.75,10.0,0.3,0.3806,0.0574,0.0693,0.1171,0.1444,0.1436,76882183891132.47,92310673986652.78,92616195789564.16,12.24
1.0,0.5,0.25,5.0,0.15,0.2421,0.1159,0.1066,0.1295,0.1399,0.1407,81475944952427.48,87892001238063.56,87347889568638.9,4.05
100.0,0.25,0.25,10.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,6.52
1.0,0.75,0.75,50.0,0.75,0.6486,0.0999,0.0886,0.0882,0.1411,0.1421,56295071668427.61,92641332515216.58,93741486940017.72,85.09
0.0,0.25,0.75,100.0,0.9,0.9365,-0.0857,-0.0723,0.0375,0.155,0.1541,44140616284438.64,156652292653668.84,149141844124684.72,102.83
0.0,0.75,0.25,100.0,0.6,0.9998,0.077,0.0659,0.0019,0.1429,0.1439,1897708245288.9065,107437166473169.88,110496599357215.05,35.41
100.0,0.25,0.25,100.0,0.75,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,9.94
100.0,0.75,0.25,25.0,0.3,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,16.22
0.0001,0.5,0.25,50.0,0.75,0.9965,0.042,0.0137,0.0088,0.1456,0.1478,13325999907761.469,125454209435896.3,128045898432238.56,34.21
100.0,0.75,0.75,25.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,40.25
100.0,0.25,0.25,5.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,3.47
100.0,0.25,0.75,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,101589240232215.06,101589477710657.44,101586822814282.3,6.59
0.0001,0.75,0.25,50.0,0.6,0.9996,0.0725,0.0653,0.003,0.1433,0.1439,5888775186087.028,107150161882602.58,111458971319189.08,35.02
100.0,0.5,0.25,5.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,4.31
1.0,0.25,0.75,25.0,0.6,0.4656,0.0422,0.0611,0.1088,0.1456,0.1442,79911158615229.52,103403761236864.2,104148829891818.05,30.32
100.0,0.75,0.75,5.0,0.9,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,9.25
0.0,0.25,0.75,25.0,0.15,0.8679,-0.0084,-0.0605,0.0541,0.1494,0.1533,55746331377927.74,128784319357286.12,133350577339543.77,32.73
0.0001,0.75,0.5,25.0,0.3,0.9987,0.0787,0.0374,0.0053,0.1428,0.146,6856717729482.322,106140612650816.98,109084836119529.62,39.54
1.0,0.25,0.5,10.0,0.3,0.374,0.0562,0.0623,0.1177,0.1445,0.1441,78351431209014.97,95394725931474.12,96306831188612.95,9.34
100.0,0.75,0.25,25.0,0.15,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100041077289254.36,100041311148658.7,100038696711412.66,16.2
0.01,0.25,0.25,5.0,0.75,0.3079,0.0653,0.0806,0.1238,0.1438,0.1427,82240711798579.78,95365620811108.77,96091665259230.12,3.35
0.01,0.75,0.25,100.0,0.3,0.99,0.0812,0.0651,0.0149,0.1426,0.1439,21853669019685.125,105123381435009.48,109679445178900.7,51.89
0.0,0.5,0.25,10.0,0.6,0.7648,0.0678,0.0568,0.0722,0.1436,0.1446,50059511021298.33,98262380187923.06,97042682380221.5,7.95
0.01,0.75,0.75,50.0,0.6,0.9902,0.0577,0.0362,0.0147,0.1444,0.1461,18224587245885.742,103527702810433.9,105889255634571.2,87.86
100.0,0.5,0.25,25.0,0.6,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,14.17
0.0001,0.5,0.75,100.0,0.45,0.9972,0.0134,0.0062,0.0078,0.1478,0.1484,10015162306904.031,118642718970500.22,122146971775568.31,145.17
0.0001,0.75,0.5,5.0,0.9,0.3979,0.1137,0.1135,0.1154,0.1401,0.1401,71338214551111.38,88233926752133.28,88821570429558.19,6.36
0.0,0.75,0.5,25.0,0.75,0.9988,0.0773,0.0395,0.0051,0.1429,0.1459,5110245846869.42,105800776539019.28,109095399642096.1,38.94
100.0,0.5,0.5,25.0,0.45,-0.0,-0.0,-0.0,0.1488,0.1488,0.1489,100446286180188.58,100446520986822.92,100443895959994.6,25.45
0.01,0.75,0.25,10.0,0.6,0.8377,0.0848,0.0817,0.0599,0.1423,0.1426,38755209626528.63,93484256909658.12,94149727387315.4,8.1
0.0001,0.25,0.25,5.0,0.15,0.3044,0.0593,0.0758,0.1241,0.1443,0.1431,83026265987209.89,97370815143688.69,97654790064526.72,3.33
0.01,0.5,0.25,50.0,0.6,0.9805,0.0382,0.0161,0.0208,0.1459,0.1476,38769282455714.016,124127173854180.78,125045071564396.28,33.66
0.0,0.5,0.25,100.0,0.6,0.9972,0.0498,0.0258,0.0079,0.145,0.1469,8523454124418.008,125437605148460.69,130469476893573.84,42.85
0.01,0.75,0.75,100.0,0.6,0.9921,0.0548,0.034,0.0132,0.1446,0.1463,17806225533417.812,104106573165332.22,106466494110237.94,147.43
0.0,0.25,0.75,5.0,0.45,0.3357,0.0747,0.085,0.1213,0.1431,0.1424,77119286947964.47,89652557268634.86,91695313470234.66,6.21
