learning_rate,n_estimators,subsample,max_features,ccp_alpha,max_depth,random_state,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.001,100.0,0.25,0.75,0.0,10.0,19260817.0,0.0462,0.0212,0.0193,0.1453,0.1472,0.1474,98205042154448.2,99777895160668.77,99730412801456.02,8.81
0.001,100.0,0.25,0.75,0.0001,5.0,19260817.0,0.0183,0.016,0.0156,0.1474,0.1476,0.1477,98722552996365.12,98842422980865.23,98767974805282.84,4.62
0.001,100.0,0.25,0.75,0.0001,10.0,19260817.0,0.0259,0.0176,0.0164,0.1468,0.1475,0.1476,98429532636536.2,98871423268770.69,98875788326325.95,8.74
0.001,100.0,0.5,0.5,0.0,5.0,19260817.0,0.0207,0.0172,0.0166,0.1472,0.1475,0.1476,98625525049359.69,98822397525639.86,98742103968121.69,5.85
0.001,100.0,0.5,0.5,0.0,10.0,19260817.0,0.0581,0.0197,0.0189,0.1444,0.1473,0.1474,97101404027506.44,99440580952605.31,99331010204897.22,11.21
0.001,100.0,0.5,0.5,0.0001,5.0,19260817.0,0.0143,0.0142,0.014,0.1477,0.1477,0.1478,98918015351316.31,98937371317199.1,98876688292929.6,5.78
0.001,100.0,0.5,0.5,0.0001,10.0,19260817.0,0.0142,0.0142,0.0139,0.1477,0.1477,0.1478,98926014368054.77,98935835183488.95,98880896662894.64,11.1
0.001,100.0,0.5,0.75,0.0,5.0,19260817.0,0.0215,0.0177,0.017,0.1472,0.1474,0.1476,98566303583893.56,98827093607295.23,98712355668103.31,8.62
0.001,100.0,0.5,0.75,0.0,10.0,19260817.0,0.0594,0.0203,0.0192,0.1443,0.1473,0.1474,97092773592012.58,99519434861318.2,99418451397199.6,16.73
0.001,100.0,0.5,0.75,0.0001,5.0,19260817.0,0.0147,0.0146,0.0142,0.1477,0.1477,0.1478,98897321988036.12,98935154524522.8,98857631242931.8,8.64
0.001,100.0,0.5,0.75,0.0001,10.0,19260817.0,0.0148,0.0147,0.0143,0.1477,0.1477,0.1478,98888888580999.56,98926093983268.5,98853972627156.6,16.66
0.01,50.0,0.5,0.25,0.0,50.0,19260817.0,0.4146,0.0647,0.0627,0.1138,0.1439,0.1441,78724021667008.73,101736233162907.98,101714201535157.1,8.45
0.01,50.0,0.5,0.25,0.0,100.0,19260817.0,0.4147,0.0628,0.0665,0.1138,0.144,0.1438,78864939280145.08,101689271582457.48,101609642435155.52,8.1
0.01,50.0,0.5,0.25,0.0001,50.0,19260817.0,0.0486,0.0482,0.0485,0.1451,0.1451,0.1452,96543198001549.38,96548655762168.0,96374484625126.08,11.94
0.01,50.0,0.5,0.25,0.0001,100.0,19260817.0,0.0486,0.0482,0.0485,0.1451,0.1451,0.1452,96543198001549.38,96548655762168.0,96374484625126.08,11.99
0.01,50.0,0.5,0.5,0.0,50.0,19260817.0,0.4155,0.0678,0.0612,0.1137,0.1436,0.1442,79089482989570.23,102634181481258.77,102864881450696.0,17.03
0.01,50.0,0.5,0.5,0.0,100.0,19260817.0,0.4149,0.0686,0.0592,0.1138,0.1436,0.1444,79348563523930.61,103217818633284.16,102926963323212.48,17.79
0.01,50.0,0.5,0.5,0.0001,50.0,19260817.0,0.0513,0.0513,0.0503,0.1449,0.1449,0.1451,96353994463480.05,96418470623298.28,96161028670826.92,11.46
0.01,50.0,0.5,0.5,0.0001,100.0,19260817.0,0.0513,0.0513,0.0503,0.1449,0.1449,0.1451,96353994463480.05,96418470623298.28,96161028670826.92,11.54
0.01,50.0,0.75,0.25,0.0,50.0,19260817.0,0.539,0.0692,0.0632,0.101,0.1435,0.1441,69013859739559.8,101943368000795.42,101591298394422.8,10.36
0.01,50.0,0.75,0.25,0.0,100.0,19260817.0,0.5388,0.0692,0.062,0.101,0.1435,0.1442,69114540727503.32,102538631339428.77,101761834680121.23,10.32
0.01,50.0,0.75,0.25,0.0001,50.0,19260817.0,0.047,0.0471,0.0472,0.1452,0.1452,0.1453,96903338740988.12,96881126449700.28,96694989471486.16,22.96
0.01,50.0,0.75,0.25,0.0001,100.0,19260817.0,0.047,0.0471,0.0472,0.1452,0.1452,0.1453,96903338740988.12,96881126449700.28,96694989471486.16,22.06
0.01,50.0,0.75,0.5,0.0,50.0,19260817.0,0.5383,0.0664,0.065,0.1011,0.1437,0.1439,69284410031040.87,103618608529894.16,102379786277993.12,23.8
0.01,50.0,0.75,0.5,0.0,100.0,19260817.0,0.5383,0.0663,0.066,0.1011,0.1438,0.1439,69315904536943.664,102615326030834.86,102715482833513.4,24.49
0.01,50.0,0.75,0.5,0.0001,50.0,19260817.0,0.0499,0.0504,0.0493,0.145,0.145,0.1451,96681026384261.94,96717000097599.28,96491084542529.98,18.08
0.01,50.0,0.75,0.5,0.0001,100.0,19260817.0,0.0499,0.0504,0.0493,0.145,0.145,0.1451,96681026384261.94,96717000097599.28,96491084542529.98,18.17
0.01,100.0,0.5,0.25,0.0,50.0,19260817.0,0.6521,0.0849,0.0798,0.0878,0.1423,0.1428,62129140918949.336,102865827264344.4,102954678751757.84,17.44
0.01,100.0,0.5,0.25,0.0,100.0,19260817.0,0.6516,0.0806,0.0825,0.0878,0.1427,0.1426,62400648122489.6,103101700198729.3,102977313031793.38,17.92
0.01,100.0,0.5,0.25,0.0001,50.0,19260817.0,0.0706,0.0705,0.0699,0.1434,0.1434,0.1436,94979205564782.22,94860720596603.16,94673809472225.69,31.94
0.01,100.0,0.5,0.25,0.0001,100.0,19260817.0,0.0706,0.0706,0.0699,0.1434,0.1434,0.1436,94974060514675.28,94859906121193.77,94665973247663.7,31.99
0.01,100.0,0.5,0.5,0.0,50.0,19260817.0,0.6523,0.0845,0.0695,0.0877,0.1423,0.1436,62804347728235.766,105007524561614.56,105222865992051.6,36.5
0.01,100.0,0.5,0.5,0.0,100.0,19260817.0,0.6521,0.0856,0.0679,0.0878,0.1423,0.1437,63233531029190.95,105866466766233.1,105234779045645.8,39.8
0.01,100.0,0.5,0.5,0.0001,50.0,19260817.0,0.0743,0.0739,0.0725,0.1431,0.1432,0.1434,94621868287034.52,94646839746935.7,94263470416175.84,28.83
0.01,100.0,0.5,0.5,0.0001,100.0,19260817.0,0.0743,0.0739,0.0725,0.1431,0.1432,0.1434,94621868287034.52,94646839746935.7,94263470416175.84,28.89
0.01,100.0,0.75,0.25,0.0,50.0,19260817.0,0.7854,0.0882,0.0796,0.0689,0.1421,0.1428,47714125520929.805,102705902350709.06,102959932743460.28,23.79
0.01,100.0,0.75,0.25,0.0,100.0,19260817.0,0.7855,0.0895,0.079,0.0689,0.142,0.1429,47851213938371.88,103199279867085.88,102564525056839.48,23.74
0.01,100.0,0.75,0.25,0.0001,50.0,19260817.0,0.068,0.068,0.0679,0.1436,0.1436,0.1437,95061470876141.9,94964167205792.36,94745816247800.95,66.35
0.01,100.0,0.75,0.25,0.0001,100.0,19260817.0,0.068,0.068,0.0679,0.1436,0.1436,0.1437,95061470876141.9,94964167205792.36,94745816247800.95,67.19
0.01,100.0,0.75,0.5,0.0,50.0,19260817.0,0.7855,0.083,0.0757,0.0689,0.1425,0.1431,48021749156684.914,105531064095302.31,104061646320854.58,52.13
0.01,100.0,0.75,0.5,0.0,100.0,19260817.0,0.7851,0.0804,0.0769,0.069,0.1427,0.143,48104014834662.24,104572280759266.6,104390995811779.88,56.73
0.01,100.0,0.75,0.5,0.0001,50.0,19260817.0,0.0703,0.0713,0.0698,0.1435,0.1434,0.1436,94809296421406.88,94776890614964.23,94473492024337.92,44.59
0.01,100.0,0.75,0.5,0.0001,100.0,19260817.0,0.0703,0.0713,0.0698,0.1435,0.1434,0.1436,94809296421406.88,94776890614964.23,94473492024337.92,45.64
0.1,50.0,0.5,0.25,0.0,50.0,19260817.0,0.9902,-0.0265,-0.0422,0.0147,0.1507,0.152,17704458454850.605,134679105137534.34,135229748497492.78,9.35
0.1,50.0,0.5,0.25,0.0,100.0,19260817.0,0.9902,-0.0232,-0.0381,0.0147,0.1505,0.1517,17215845493421.314,135491615956105.05,132850820820288.8,10.77
0.1,50.0,0.5,0.25,0.0001,50.0,19260817.0,0.0898,0.0914,0.0872,0.1419,0.1418,0.1422,92698736228345.62,92530251663399.3,92176611757845.28,9.98
0.1,50.0,0.5,0.25,0.0001,100.0,19260817.0,0.0898,0.0914,0.0872,0.1419,0.1418,0.1422,92698736228345.62,92530251663399.3,92176611757845.28,9.98
0.1,50.0,0.5,0.5,0.0,50.0,19260817.0,0.9902,-0.0615,-0.0847,0.0147,0.1533,0.155,17692174923751.945,138440248519166.77,142310417637544.9,19.74
0.1,50.0,0.5,0.5,0.0,100.0,19260817.0,0.9899,-0.0595,-0.0771,0.015,0.1531,0.1545,17386210860531.951,139421504080607.77,143736679233764.94,24.51
0.1,50.0,0.5,0.5,0.0001,50.0,19260817.0,0.0958,0.0915,0.0888,0.1415,0.1418,0.1421,92091953609148.23,92385412403139.6,92157671628226.56,14.27
0.1,50.0,0.5,0.5,0.0001,100.0,19260817.0,0.0958,0.0915,0.0888,0.1415,0.1418,0.1421,92091953609148.23,92385412403139.6,92157671628226.56,14.29
0.1,50.0,0.75,0.25,0.0,50.0,19260817.0,0.9995,0.0377,0.0115,0.0034,0.1459,0.148,3096031116970.4097,115016102159619.98,117000616465336.94,12.92
0.1,50.0,0.75,0.25,0.0001,50.0,19260817.0,0.0874,0.0869,0.0888,0.1421,0.1422,0.1421,93337530797141.38,93046366055000.22,92772570431454.4,17.18
0.1,50.0,0.75,0.25,0.0001,100.0,19260817.0,0.0874,0.0869,0.0888,0.1421,0.1422,0.1421,93337530797141.38,93046366055000.22,92772570431454.4,17.12
0.1,50.0,0.75,0.5,0.0,50.0,19260817.0,0.9995,-0.0096,-0.0005,0.0035,0.1495,0.1489,3146186879484.801,119778692472005.14,119440100252465.92,27.21
0.1,50.0,0.75,0.5,0.0,100.0,19260817.0,0.9994,-0.0105,-0.004,0.0035,0.1495,0.1492,3183874830183.8486,119801645145321.02,118541004236906.72,31.93
0.1,50.0,0.75,0.5,0.0001,50.0,19260817.0,0.0875,0.0882,0.0871,0.1421,0.1421,0.1422,93317055387207.05,93427825233948.98,92966224592748.9,21.4
0.1,50.0,0.75,0.5,0.0001,100.0,19260817.0,0.0875,0.0882,0.0871,0.1421,0.1421,0.1422,93317055387207.05,93427825233948.98,92966224592748.9,20.76
0.1,100.0,0.5,0.25,0.0,50.0,19260817.0,0.9999,-0.0333,-0.0468,0.0016,0.1512,0.1523,2789583102342.0903,136652228806938.5,136881574429940.4,19.82
0.1,100.0,0.5,0.25,0.0,100.0,19260817.0,0.9999,-0.0302,-0.042,0.0016,0.151,0.1519,2418232575842.186,138034869819024.95,135125699308174.44,23.96
0.1,100.0,0.5,0.25,0.0001,50.0,19260817.0,0.0923,0.0947,0.0898,0.1417,0.1416,0.142,91650659931004.77,91458286568911.02,91110179636154.6,21.95
0.1,100.0,0.5,0.25,0.0001,100.0,19260817.0,0.0923,0.0947,0.0898,0.1417,0.1416,0.142,91650659931004.77,91458286568911.02,91110179636154.6,22.07
0.1,100.0,0.5,0.5,0.0,50.0,19260817.0,0.9999,-0.0682,-0.0908,0.0017,0.1538,0.1555,2959527647595.9478,140626129485856.52,144848730975491.25,42.1
0.1,100.0,0.5,0.5,0.0,100.0,19260817.0,0.9999,-0.0652,-0.0843,0.0016,0.1535,0.155,2483524393239.2314,141295097420372.28,146284233505472.47,54.61
0.1,100.0,0.5,0.5,0.0001,50.0,19260817.0,0.0984,0.0948,0.0907,0.1413,0.1415,0.1419,91153458927359.62,91449901495805.6,91208144813048.5,31.64
0.1,100.0,0.5,0.5,0.0001,100.0,19260817.0,0.0984,0.0948,0.0907,0.1413,0.1415,0.1419,91153458927359.62,91449901495805.6,91208144813048.5,32.19
0.1,100.0,0.75,0.25,0.0,50.0,19260817.0,1.0,0.037,0.0103,0.0001,0.146,0.1481,120190062051.9404,115425691348293.72,117435637416497.23,28.17
0.1,100.0,0.75,0.25,0.0,100.0,19260817.0,1.0,0.0394,0.0076,0.0001,0.1458,0.1483,97404716467.387,114733413125193.31,119394707459042.0,33.61
0.1,100.0,0.75,0.25,0.0001,50.0,19260817.0,0.0888,0.0884,0.0903,0.142,0.142,0.142,91772985109152.12,91487633681193.8,91193238278758.22,37.85
0.1,100.0,0.75,0.25,0.0001,100.0,19260817.0,0.0888,0.0884,0.0903,0.142,0.142,0.142,91772985109152.12,91487633681193.8,91193238278758.22,36.96
0.1,100.0,0.75,0.5,0.0,50.0,19260817.0,1.0,-0.0111,-0.0013,0.0001,0.1496,0.149,134015359574.8978,120300498376263.16,119736602071644.84,60.02
0.1,100.0,0.75,0.5,0.0,100.0,19260817.0,1.0,-0.0113,-0.0052,0.0001,0.1496,0.1492,102755813388.1695,120262074974380.78,118970171227775.28,77.06
0.1,100.0,0.75,0.5,0.0001,50.0,19260817.0,0.0875,0.0882,0.0871,0.1421,0.1421,0.1422,92041836867064.3,92152603732812.31,91691036417710.72,45.27
0.1,100.0,0.75,0.5,0.0001,100.0,19260817.0,0.0875,0.0882,0.0871,0.1421,0.1421,0.1422,92041836867064.3,92152603732812.31,91691036417710.72,46.11
1.0,50.0,0.5,0.25,0.0,50.0,19260817.0,-81.2592,-972.4296,-1043.523,1.3494,4.6416,4.8108,1240742468752466.8,1.1569864266792254e+16,1.165194688510472e+16,8.79
1.0,50.0,0.5,0.25,0.0,100.0,19260817.0,-148.4509,-1888.8816,-1899.9316,1.8188,6.4674,6.4899,1535053342643240.2,1.4347486104456458e+16,1.4431735733501372e+16,8.03
1.0,50.0,0.5,0.25,0.0001,50.0,19260817.0,0.0843,0.0815,0.0772,0.1424,0.1426,0.143,94802908277827.69,94144140846506.4,94176519728420.2,4.64
1.0,50.0,0.5,0.25,0.0001,100.0,19260817.0,0.0843,0.0815,0.0772,0.1424,0.1426,0.143,94802908277827.69,94144140846506.4,94176519728420.2,4.64
1.0,50.0,0.5,0.5,0.0,50.0,19260817.0,-123.8151,-1521.8318,-1593.4492,1.6622,5.8055,5.9437,1351296872194732.0,1.2042216045486854e+16,1.2438660953047586e+16,19.13
1.0,50.0,0.5,0.5,0.0,100.0,19260817.0,-104.0876,-1373.7536,-1387.9311,1.5251,5.516,5.5475,1296010856439542.5,1.2572126134180504e+16,1.2191619067958414e+16,18.72
1.0,50.0,0.5,0.5,0.0001,50.0,19260817.0,0.0854,0.0816,0.0722,0.1423,0.1426,0.1434,94564225708667.02,94640070402921.92,94618541543487.31,8.57
1.0,50.0,0.5,0.5,0.0001,100.0,19260817.0,0.0854,0.0816,0.0722,0.1423,0.1426,0.1434,94564225708667.02,94640070402921.92,94618541543487.31,9.06
1.0,50.0,0.75,0.25,0.0,50.0,19260817.0,1.0,-2.4615,-2.8383,0.0,0.2768,0.2916,2.8408,229340584899897.4,249409814689706.6,0.87
1.0,50.0,0.75,0.25,0.0,100.0,19260817.0,1.0,-2.4615,-2.8383,0.0,0.2768,0.2916,2.8408,229340584899897.4,249409814689706.6,0.87
1.0,50.0,0.75,0.25,0.0001,50.0,19260817.0,0.0812,0.0759,0.0808,0.1426,0.143,0.1427,91547620279774.8,92136868436294.78,91283229587881.52,6.99
1.0,50.0,0.75,0.25,0.0001,100.0,19260817.0,0.0812,0.0759,0.0808,0.1426,0.143,0.1427,91547620279774.8,92136868436294.78,91283229587881.52,6.96
1.0,50.0,0.75,0.5,0.0,50.0,19260817.0,1.0,-2.5989,-2.8332,0.0,0.2822,0.2914,2.4083,226803631527110.5,239758518398251.2,1.98
1.0,50.0,0.75,0.5,0.0,100.0,19260817.0,1.0,-2.5989,-2.8332,0.0,0.2822,0.2914,2.4083,226803631527110.5,239758518398251.2,1.99
1.0,50.0,0.75,0.5,0.0001,50.0,19260817.0,0.0775,0.0826,0.0712,0.1429,0.1425,0.1435,91770614605217.12,92035255504409.23,92017257259362.34,12.04
1.0,50.0,0.75,0.5,0.0001,100.0,19260817.0,0.0775,0.0826,0.0712,0.1429,0.1425,0.1435,91770614605217.12,92035255504409.23,92017257259362.34,12.12
1.0,100.0,0.5,0.25,0.0,50.0,19260817.0,-7343.6927,-104549.299,-101761.8305,12.7504,48.1037,47.4842,1.3174257710898532e+16,1.253451121576201e+17,1.2395191902055958e+17,18.7
1.0,100.0,0.5,0.25,0.0,100.0,19260817.0,-21555.1824,-236830.2119,-245761.7009,21.8435,72.3994,73.7926,2.1064911548358324e+16,1.82456671789452e+17,1.8503312861088582e+17,17.37
1.0,100.0,0.5,0.25,0.0001,50.0,19260817.0,0.0843,0.0816,0.0772,0.1424,0.1426,0.143,91778470595520.72,91119696094171.66,91152154015643.42,9.74
1.0,100.0,0.5,0.25,0.0001,100.0,19260817.0,0.0843,0.0816,0.0772,0.1424,0.1426,0.143,91778470595520.72,91119696094171.66,91152154015643.42,9.71
1.0,100.0,0.5,0.5,0.0,50.0,19260817.0,-11562.79,-137427.134,-138687.8788,15.9988,55.151,55.4339,1.6237671175685106e+16,1.4271247463168624e+17,1.430883525047338e+17,40.86
1.0,100.0,0.5,0.5,0.0,100.0,19260817.0,-12154.0743,-144010.4564,-133786.4775,16.4027,56.4565,54.4455,1.5247666782779162e+16,1.349618603068424e+17,1.3268246567418349e+17,41.04
1.0,100.0,0.5,0.5,0.0001,50.0,19260817.0,0.0857,0.0854,0.0712,0.1423,0.1423,0.1435,102811569003523.77,102714147959251.16,102904385084531.2,18.13
1.0,100.0,0.5,0.5,0.0001,100.0,19260817.0,0.0857,0.0854,0.0712,0.1423,0.1423,0.1435,102811569003523.77,102714147959251.16,102904385084531.2,18.15
1.0,100.0,0.75,0.25,0.0,50.0,19260817.0,1.0,-2.4615,-2.8383,0.0,0.2768,0.2916,2.8407,229340584899897.4,249409814689706.6,1.02
1.0,100.0,0.75,0.25,0.0,100.0,19260817.0,1.0,-2.4615,-2.8383,0.0,0.2768,0.2916,2.8407,229340584899897.4,249409814689706.6,1.03
1.0,100.0,0.75,0.25,0.0001,50.0,19260817.0,0.0812,0.0759,0.0808,0.1426,0.143,0.1427,92270905572534.4,92860155419830.52,92006497669341.64,14.42
1.0,100.0,0.75,0.25,0.0001,100.0,19260817.0,0.0812,0.0759,0.0808,0.1426,0.143,0.1427,92270905572534.4,92860155419830.52,92006497669341.64,13.88
1.0,100.0,0.75,0.5,0.0,50.0,19260817.0,1.0,-2.5989,-2.8332,0.0,0.2822,0.2914,2.4073,226803631527110.5,239758518398251.2,2.15
1.0,100.0,0.75,0.5,0.0,100.0,19260817.0,1.0,-2.5989,-2.8332,0.0,0.2822,0.2914,2.4073,226803631527110.5,239758518398251.2,2.13
1.0,100.0,0.75,0.5,0.0001,50.0,19260817.0,0.0775,0.0826,0.0712,0.1429,0.1425,0.1435,92429154941615.38,92693797380233.64,92675781925132.31,24.14
1.0,100.0,0.75,0.5,0.0001,100.0,19260817.0,0.0775,0.0826,0.0712,0.1429,0.1425,0.1435,92429154941615.38,92693797380233.64,92675781925132.31,24.17
0.001,50.0,0.5,0.25,0.0,50.0,19260817.0,0.0535,0.0109,0.0105,0.1447,0.148,0.1481,97363760175174.31,99867368702692.12,99941099968717.16,6.86
0.001,50.0,0.5,0.25,0.0,100.0,19260817.0,0.0535,0.0108,0.0108,0.1447,0.148,0.148,97396944743793.6,99877591012080.86,99976274832589.44,6.92
0.001,50.0,0.5,0.25,0.0001,50.0,19260817.0,0.0069,0.0068,0.0069,0.1483,0.1483,0.1483,99292978378262.72,99294107109368.98,99266729618197.12,11.8
0.001,50.0,0.5,0.25,0.0001,100.0,19260817.0,0.0069,0.0068,0.0069,0.1483,0.1483,0.1483,99292978378262.72,99294107109368.98,99266729618197.12,11.79
0.001,50.0,0.5,0.5,0.0,50.0,19260817.0,0.0536,0.0115,0.0113,0.1447,0.1479,0.148,97449326344160.8,100012373384835.8,100065299772351.12,16.05
0.001,50.0,0.5,0.5,0.0,100.0,19260817.0,0.0535,0.0117,0.011,0.1447,0.1479,0.148,97468491030498.88,100133782065649.28,100083383151310.66,15.66
0.001,50.0,0.5,0.5,0.0001,50.0,19260817.0,0.0075,0.0074,0.0072,0.1482,0.1482,0.1483,99264678674580.8,99278385184858.06,99244529882133.6,11.27
0.001,50.0,0.5,0.5,0.0001,100.0,19260817.0,0.0075,0.0074,0.0072,0.1482,0.1482,0.1483,99264678674580.8,99278385184858.06,99244529882133.6,11.33
0.001,50.0,0.75,0.25,0.0,50.0,19260817.0,0.0746,0.0114,0.0106,0.1431,0.1479,0.1481,96104992011377.31,99901795511707.62,99951775060760.9,9.31
0.001,50.0,0.75,0.25,0.0,100.0,19260817.0,0.0746,0.0109,0.0105,0.1431,0.148,0.1481,96105179995537.23,99940039736458.95,99976890154183.77,9.3
0.001,50.0,0.75,0.25,0.0001,50.0,19260817.0,0.0068,0.0068,0.0068,0.1483,0.1483,0.1483,99335386566077.78,99335174475430.56,99305794633766.1,24.76
0.001,50.0,0.75,0.25,0.0001,100.0,19260817.0,0.0068,0.0068,0.0068,0.1483,0.1483,0.1483,99335386566077.78,99335174475430.56,99305794633766.1,24.71
0.001,50.0,0.75,0.5,0.0,50.0,19260817.0,0.0747,0.0118,0.0111,0.1431,0.1479,0.148,96140118944794.52,100118629720510.4,100124647658118.88,21.08
0.001,50.0,0.75,0.5,0.0,100.0,19260817.0,0.0748,0.0117,0.0107,0.1431,0.1479,0.1481,96135296700168.34,100117085137690.14,100158643222401.78,20.71
0.001,50.0,0.75,0.5,0.0001,50.0,19260817.0,0.0072,0.0073,0.0071,0.1482,0.1482,0.1483,99313319404074.12,99326644544202.95,99291618035482.2,17.15
0.001,50.0,0.75,0.5,0.0001,100.0,19260817.0,0.0072,0.0073,0.0071,0.1482,0.1482,0.1483,99313319404074.12,99326644544202.95,99291618035482.2,17.18
0.001,100.0,0.5,0.25,0.0,50.0,19260817.0,0.1043,0.0209,0.0202,0.1408,0.1472,0.1473,95143240260636.05,100224533416932.38,100252936895388.69,15.49
0.001,100.0,0.5,0.25,0.0,100.0,19260817.0,0.1044,0.021,0.0209,0.1408,0.1472,0.1473,95182268668806.38,100194333041202.48,100302450748499.8,15.47
0.001,100.0,0.5,0.25,0.0001,50.0,19260817.0,0.0133,0.0132,0.0132,0.1478,0.1478,0.1479,98964147985272.5,98965437192327.98,98908053262011.05,35.59
0.001,100.0,0.5,0.25,0.0001,100.0,19260817.0,0.0133,0.0132,0.0132,0.1478,0.1478,0.1479,98964147985272.5,98965437192327.98,98908053262011.05,34.6
0.001,100.0,0.5,0.5,0.0,50.0,19260817.0,0.1045,0.0218,0.0206,0.1408,0.1471,0.1473,95282780529201.9,100440417384342.12,100526408219169.0,33.92
0.001,100.0,0.5,0.5,0.0,100.0,19260817.0,0.1045,0.0221,0.0206,0.1408,0.1471,0.1473,95301026418810.94,100598962223624.31,100553881458539.48,35.32
0.001,100.0,0.5,0.5,0.0001,50.0,19260817.0,0.0144,0.0143,0.014,0.1477,0.1477,0.1478,98917926268482.6,98945794707415.69,98877007415411.02,27.81
0.001,100.0,0.5,0.5,0.0001,100.0,19260817.0,0.0144,0.0143,0.014,0.1477,0.1477,0.1478,98917926268482.6,98945794707415.69,98877007415411.02,27.75
0.001,100.0,0.75,0.25,0.0,50.0,19260817.0,0.1435,0.0216,0.02,0.1377,0.1472,0.1474,92650455244759.9,100096175833281.62,100158739252371.66,20.98
0.001,100.0,0.75,0.25,0.0,100.0,19260817.0,0.1435,0.0207,0.0199,0.1377,0.1472,0.1474,92641726965169.69,100213552072479.31,100230413084584.4,20.98
0.001,100.0,0.75,0.25,0.0001,50.0,19260817.0,0.0129,0.0129,0.0129,0.1478,0.1478,0.1479,98998979451880.36,98996918635426.58,98947655731474.52,73.96
0.001,100.0,0.75,0.25,0.0001,100.0,19260817.0,0.0129,0.0129,0.0129,0.1478,0.1478,0.1479,98998979451880.36,98996918635426.58,98947655731474.52,74.22
0.001,100.0,0.75,0.5,0.0,50.0,19260817.0,0.1438,0.0223,0.0205,0.1377,0.1471,0.1473,92723823560140.77,100443253915169.6,100447515260368.69,47.0
0.001,100.0,0.75,0.5,0.0,100.0,19260817.0,0.1439,0.0217,0.0202,0.1377,0.1471,0.1473,92700740041816.36,100431961025492.77,100596073293089.8,47.25
0.001,100.0,0.75,0.5,0.0001,50.0,19260817.0,0.0138,0.014,0.0136,0.1477,0.1477,0.1478,98951072989571.7,98968084006451.84,98905504458127.9,42.28
0.001,100.0,0.75,0.5,0.0001,100.0,19260817.0,0.0138,0.014,0.0136,0.1477,0.1477,0.1478,98951072989571.7,98968084006451.84,98905504458127.9,42.31
0.01,150.0,0.5,0.25,0.0,5.0,19260817.0,0.1377,0.0959,0.096,0.1382,0.1415,0.1415,89878290722484.08,91973771602744.62,91347419799230.69,4.52
0.01,150.0,0.5,0.25,0.0,10.0,19260817.0,0.4689,0.103,0.085,0.1084,0.1409,0.1424,71682158993956.1,95651626254944.72,96154902800117.48,8.45
0.01,150.0,0.5,0.25,0.0001,5.0,19260817.0,0.0808,0.0813,0.0804,0.1426,0.1426,0.1427,93604722770924.44,93445025111843.2,93193946664103.88,4.47
0.01,150.0,0.5,0.25,0.0001,10.0,19260817.0,0.0803,0.0805,0.0801,0.1427,0.1427,0.1428,93641313550143.23,93477642586422.36,93193427375822.36,8.26
0.01,150.0,0.5,0.5,0.0,5.0,19260817.0,0.1487,0.0988,0.0949,0.1373,0.1412,0.1416,89325455405190.08,92288153340159.69,91498153079293.31,8.71
0.01,150.0,0.5,0.5,0.0,10.0,19260817.0,0.4899,0.0932,0.0863,0.1063,0.1417,0.1423,70821417361908.11,98161208262226.44,97437282624518.12,17.21
0.01,150.0,0.5,0.5,0.0001,5.0,19260817.0,0.0832,0.0828,0.0813,0.1425,0.1425,0.1427,93321723629147.12,93386704470276.69,92921494575245.66,8.69
0.01,150.0,0.5,0.5,0.0001,10.0,19260817.0,0.0846,0.0834,0.0823,0.1423,0.1424,0.1426,93228467190677.12,93256521152346.62,92868405909092.77,16.68
0.01,150.0,0.75,0.25,0.0,5.0,19260817.0,0.1376,0.0939,0.0951,0.1382,0.1416,0.1416,90092429316236.4,92518725910728.7,91565409262401.6,6.17
0.01,150.0,0.75,0.25,0.0,10.0,19260817.0,0.529,0.0938,0.0873,0.1021,0.1416,0.1422,66587650966659.03,96344320578530.44,95221556321054.34,11.95
0.01,150.0,0.75,0.25,0.0001,5.0,19260817.0,0.0781,0.0784,0.0783,0.1429,0.1428,0.1429,94032522738153.88,93890123186842.12,93609613028951.56,6.12
0.01,150.0,0.75,0.25,0.0001,10.0,19260817.0,0.0783,0.0781,0.0786,0.1428,0.1428,0.1429,94027134482956.84,93904401035387.38,93606470535441.92,11.8
0.01,150.0,0.75,0.5,0.0,5.0,19260817.0,0.1491,0.0985,0.096,0.1372,0.1412,0.1415,89372046366439.33,92288780143468.28,91622777884725.16,12.44
0.01,150.0,0.75,0.5,0.0,10.0,19260817.0,0.5565,0.0987,0.0872,0.0991,0.1412,0.1422,64566094974690.71,97099525422650.02,96901036321591.22,24.17
0.01,150.0,0.75,0.5,0.0001,5.0,19260817.0,0.0803,0.081,0.0802,0.1427,0.1426,0.1428,93755687443969.2,93691150780513.64,93314749577796.16,12.57
0.01,150.0,0.75,0.5,0.0001,10.0,19260817.0,0.0801,0.0809,0.0799,0.1427,0.1426,0.1428,93759644517657.72,93661708577915.36,93382608007209.5,24.15
0.01,200.0,0.5,0.25,0.0,5.0,19260817.0,0.1564,0.1002,0.1007,0.1367,0.1411,0.1412,88379782161786.78,91437992922732.48,90406067114472.92,6.04
0.01,200.0,0.5,0.25,0.0,10.0,19260817.0,0.5435,0.1054,0.0852,0.1005,0.1407,0.1424,65780512290943.5,95330491894946.72,95843632343943.31,11.38
