n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
400.0,0.01,16.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.7493,0.0844,0.0965,0.0745,0.1423,0.1415,44901081806656.02,80332531455160.66,79667630072596.42,296.81
400.0,0.0001,16.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.0216,0.0052,0.0055,0.1472,0.1484,0.1484,98287339517327.52,98727218511370.36,98689474921476.77,302.15
400.0,0.0001,16.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.0241,0.0053,0.0056,0.147,0.1484,0.1484,98261564219443.98,98779100461905.94,98732331346542.16,555.47
400.0,0.0001,16.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.0234,0.0052,0.0057,0.147,0.1484,0.1484,98305521802678.36,98798710965164.4,98748073685183.08,291.85
400.0,0.0001,16.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.0235,0.0054,0.0057,0.147,0.1484,0.1484,98300119332439.44,98789713262034.7,98751780275760.66,303.67
200.0,0.01,16.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.5723,0.0802,0.0915,0.0973,0.1427,0.1419,60222528121196.65,81557199592211.11,81180885994784.02,149.05
400.0,0.01,8.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.2201,0.1021,0.106,0.1314,0.141,0.1407,83908191109984.77,89605257107615.56,88081613026760.22,4.77
400.0,0.01,16.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.7248,0.0866,0.0987,0.078,0.1422,0.1413,47143806415979.47,80361355403149.53,79260231297108.22,293.59
400.0,0.01,16.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.7565,0.0853,0.0945,0.0734,0.1423,0.1416,44146877842384.336,80760248246659.48,79387198653122.19,559.8
400.0,0.01,16.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.7458,0.085,0.0993,0.075,0.1423,0.1413,45345864037884.62,80626389287695.89,80192932399890.27,303.55
400.0,0.01,16.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.7493,0.0844,0.0965,0.0745,0.1423,0.1415,44901081806656.02,80332531455160.66,79667630072596.42,296.45
400.0,0.01,16.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.7493,0.0844,0.0965,0.0745,0.1423,0.1415,44901081806656.02,80332531455160.66,79667630072596.42,303.94
200.0,0.0001,16.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.0119,0.0027,0.0029,0.1479,0.1486,0.1486,98985928076293.4,99229773334905.66,99215004270230.6,148.01
400.0,0.0001,8.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.0077,0.0065,0.0065,0.1482,0.1483,0.1484,99283174542265.7,99322830637507.8,99304171342271.23,4.52
400.0,0.0001,16.0,0.5,0.25,0.75,256.0,19260817.0,1.0,0.0216,0.0052,0.0055,0.1472,0.1484,0.1484,98287339517327.52,98727218511370.36,98689474921476.77,295.17
400.0,0.0001,16.0,0.3,0.5,0.75,256.0,19260817.0,1.0,0.0241,0.0053,0.0056,0.147,0.1484,0.1484,98261564219443.98,98779100461905.94,98732331346542.16,556.03
400.0,0.0001,16.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.0234,0.0052,0.0057,0.147,0.1484,0.1484,98305521802678.36,98798710965164.4,98748073685183.08,303.11
200.0,0.0001,16.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.0122,0.0027,0.0028,0.1479,0.1486,0.1486,98968251430594.64,99224476836657.2,99200054034072.84,273.8
400.0,0.0001,8.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.0078,0.0066,0.0066,0.1482,0.1483,0.1484,99275058946241.7,99321702659831.4,99301613282576.12,6.18
400.0,0.0001,16.0,0.5,0.5,0.75,1024.0,19260817.0,1.0,0.0221,0.0051,0.0054,0.1471,0.1484,0.1485,98254632654709.98,98721290590159.62,98668558092313.52,557.76
400.0,0.0001,16.0,0.3,0.5,0.5,1024.0,19260817.0,1.0,0.024,0.0053,0.0056,0.147,0.1484,0.1484,98262280561840.98,98770256878049.08,98731941364198.36,550.32
400.0,0.0001,16.0,0.3,0.5,0.75,4096.0,19260817.0,1.0,0.0241,0.0053,0.0056,0.147,0.1484,0.1484,98261564219443.98,98779100461905.94,98732331346542.16,552.38
200.0,0.0001,16.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.0119,0.0026,0.0029,0.1479,0.1486,0.1486,98982896181277.42,99230680913348.4,99207399260796.86,145.32
400.0,0.0001,8.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.0077,0.0065,0.0065,0.1482,0.1483,0.1484,99283852567802.4,99323467381998.28,99304662028329.8,3.95
400.0,0.0001,16.0,0.5,0.25,0.5,1024.0,19260817.0,1.0,0.0215,0.005,0.0055,0.1472,0.1484,0.1484,98295267908154.7,98733388342498.4,98694663713727.38,299.77
400.0,0.0001,16.0,0.3,0.25,0.5,4096.0,19260817.0,1.0,0.0234,0.0052,0.0057,0.147,0.1484,0.1484,98305521802678.36,98798710965164.4,98748073685183.08,293.11
200.0,0.0001,16.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.011,0.0026,0.0028,0.148,0.1486,0.1486,98978464571468.48,99200558470654.52,99181248192563.52,146.48
400.0,0.0001,8.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.0076,0.0064,0.0065,0.1482,0.1483,0.1484,99278097099861.69,99315393693917.12,99297437485817.66,4.54
400.0,0.0001,16.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.0201,0.0049,0.0053,0.1473,0.1484,0.1485,98276940002585.5,98675897463560.12,98636611132311.88,303.11
400.0,0.0001,16.0,0.5,0.25,0.75,4096.0,19260817.0,1.0,0.0216,0.0052,0.0055,0.1472,0.1484,0.1484,98287339517327.52,98727218511370.36,98689474921476.77,292.71
200.0,0.0001,8.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.0039,0.0033,0.0033,0.1485,0.1485,0.1486,99483638619898.88,99502065339177.44,99492370425516.22,2.39
200.0,0.0001,16.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.0119,0.0027,0.0029,0.1479,0.1486,0.1486,98985928076293.4,99229773334905.66,99215004270230.6,155.67
200.0,0.0001,16.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.0123,0.0027,0.0028,0.1479,0.1486,0.1486,98956123428006.23,99214768597769.2,99193996823266.28,400.79
400.0,0.01,16.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.7648,0.0893,0.093,0.0722,0.142,0.1418,43206696775426.46,79727418680286.61,78774915996722.95,820.74
400.0,0.0001,16.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.0224,0.0051,0.0054,0.1471,0.1484,0.1484,98236743906646.52,98702088779886.88,98665047512495.58,819.39
400.0,0.0001,16.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.0244,0.0052,0.0055,0.147,0.1484,0.1484,98239408845844.92,98762619903983.31,98718461939020.31,806.4
400.0,0.0001,16.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.0243,0.0053,0.0056,0.147,0.1484,0.1484,98246789978667.12,98766656509848.77,98725172557876.1,827.64
200.0,0.01,16.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.5874,0.0831,0.0886,0.0956,0.1425,0.1421,58963148076426.29,81158275488334.88,80225690240199.34,404.86
400.0,0.01,8.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.2335,0.1012,0.1042,0.1303,0.141,0.1409,83085559706635.61,89637814991807.78,88292240050226.8,6.88
400.0,0.01,16.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.7409,0.0866,0.0944,0.0757,0.1422,0.1417,45333940938966.78,80089531344672.58,79228115952881.42,819.25
400.0,0.01,16.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.7637,0.0842,0.0954,0.0723,0.1424,0.1416,43359526843349.29,80726736080376.61,78901200353116.45,807.48
400.0,0.01,16.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.7648,0.0893,0.093,0.0722,0.142,0.1418,43206696775426.46,79727418680286.61,78774915996722.95,810.68
400.0,0.01,16.0,0.3,0.75,0.75,4096.0,19260817.0,1.0,0.7648,0.0893,0.093,0.0722,0.142,0.1418,43206696775426.46,79727418680286.61,78774915996722.95,818.85
200.0,0.0001,16.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.0123,0.0027,0.0028,0.1479,0.1486,0.1486,98956123428006.23,99214768597769.2,99193996823266.28,409.19
400.0,0.0001,8.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.0079,0.0066,0.0067,0.1482,0.1483,0.1484,99271062756933.16,99316238658647.23,99297071277325.8,7.1
400.0,0.0001,16.0,0.5,0.75,0.75,256.0,19260817.0,1.0,0.0224,0.0051,0.0054,0.1471,0.1484,0.1484,98236743906646.52,98702088779886.88,98665047512495.58,839.28
400.0,0.0001,16.0,0.3,0.75,0.5,256.0,19260817.0,1.0,0.0244,0.0052,0.0055,0.147,0.1484,0.1484,98239408845844.92,98762619903983.31,98718461939020.31,818.89
200.0,0.0001,16.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.0124,0.0026,0.0028,0.1479,0.1486,0.1486,98952155170413.5,99215312068916.92,99187245148919.9,414.19
400.0,0.0001,8.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.0079,0.0066,0.0067,0.1482,0.1483,0.1484,99269344899644.42,99317340827180.77,99293643671887.08,6.32
400.0,0.0001,16.0,0.5,0.75,0.5,1024.0,19260817.0,1.0,0.0225,0.0049,0.0053,0.1471,0.1484,0.1485,98226302613113.6,98702992640262.44,98654897753232.42,822.73
400.0,0.0001,16.0,0.3,0.75,0.5,4096.0,19260817.0,1.0,0.0244,0.0052,0.0055,0.147,0.1484,0.1484,98239408845844.92,98762619903983.31,98718461939020.31,822.68
200.0,0.0001,16.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.0113,0.0026,0.0027,0.1479,0.1486,0.1486,98952735915273.77,99185850986928.12,99162900436541.22,420.88
400.0,0.0001,8.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.0078,0.0066,0.0067,0.1482,0.1483,0.1484,99266419491182.44,99306549592889.3,99288379224634.08,7.1
400.0,0.0001,16.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.0208,0.0049,0.0052,0.1472,0.1484,0.1485,98224389358821.12,98649888323804.88,98611345260378.05,828.49
400.0,0.0001,16.0,0.5,0.75,0.75,4096.0,19260817.0,1.0,0.0224,0.0051,0.0054,0.1471,0.1484,0.1484,98236743906646.52,98702088779886.88,98665047512495.58,843.59
200.0,0.0001,8.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.004,0.0034,0.0034,0.1485,0.1485,0.1486,99477017947862.16,99500495202036.23,99489232048906.88,3.68
200.0,0.0001,16.0,0.3,0.75,0.75,4096.0,19260817.0,1.0,0.0123,0.0027,0.0028,0.1479,0.1486,0.1486,98956123428006.23,99214768597769.2,99193996823266.28,421.74
200.0,1.0,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.188,0.0499,0.0619,0.1341,0.145,0.1442,116413434620326.86,123708164315802.3,120073263811023.48,0.9
400.0,1.0,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.6069,-0.3016,-0.3227,0.0933,0.1697,0.1712,129824507393564.36,200513383641974.2,196789272880644.5,2.4
400.0,1.0,2.0,0.9,0.5,0.75,1024.0,19260817.0,1.0,0.2572,-0.0002,0.0087,0.1282,0.1488,0.1482,124717562596348.88,140351196661483.3,136780545066384.52,1.92
400.0,1.0,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.242,-0.0064,0.0322,0.1295,0.1492,0.1464,124314675237411.94,137933330630759.2,134519359507436.72,1.48
400.0,1.0,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.2373,0.016,0.0388,0.1299,0.1476,0.1459,123632657469614.2,135904573148998.69,133258206808611.58,1.71
200.0,1.0,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.4576,-0.1846,-0.1927,0.1096,0.1619,0.1626,124875893528366.95,167927865714097.78,165467015274708.38,1.24
200.0,1.0,2.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.1857,0.0454,0.0619,0.1343,0.1453,0.1442,118989820398895.69,127013360983659.7,123157874400258.77,0.9
200.0,1.0,2.0,0.9,0.5,0.75,1024.0,19260817.0,1.0,0.2001,0.0355,0.039,0.1331,0.1461,0.1459,116335661899609.31,124137043775504.05,122653097135640.8,1.03
200.0,1.0,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.1888,0.0351,0.065,0.134,0.1461,0.1439,116191470344238.05,123588103804758.16,120053371098342.42,0.81
200.0,1.0,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.188,0.0499,0.0619,0.1341,0.145,0.1442,116413434620326.86,123708164315802.3,120073263811023.48,0.9
200.0,1.0,2.0,0.9,0.25,0.75,4096.0,19260817.0,1.0,0.188,0.0499,0.0619,0.1341,0.145,0.1442,116413434620326.86,123708164315802.3,120073263811023.48,0.92
400.0,1.0,4.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.6069,-0.3016,-0.3227,0.0933,0.1697,0.1712,129824507393564.36,200513383641974.2,196789272880644.5,2.38
400.0,1.0,2.0,0.7,0.25,0.75,256.0,19260817.0,1.0,0.239,0.0015,0.0345,0.1298,0.1487,0.1463,126300792690587.58,140600584944930.92,134640642776905.62,1.69
400.0,1.0,2.0,0.9,0.5,0.75,256.0,19260817.0,1.0,0.2572,-0.0002,0.0087,0.1282,0.1488,0.1482,124717562596348.88,140351196661483.3,136780545066384.52,1.89
400.0,1.0,2.0,0.9,0.25,0.5,256.0,19260817.0,1.0,0.242,-0.0064,0.0322,0.1295,0.1492,0.1464,124314675237411.94,137933330630759.2,134519359507436.72,1.49
400.0,1.0,2.0,0.9,0.25,0.75,64.0,19260817.0,1.0,0.2309,0.0179,0.0355,0.1305,0.1474,0.1462,124949832675953.23,135868299643263.56,135990274626483.94,1.67
200.0,1.0,2.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.2024,0.0271,0.0494,0.1329,0.1467,0.1451,115692923262042.14,125141310897864.6,121442841412644.28,1.06
400.0,1.0,4.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.6689,-0.4016,-0.3756,0.0856,0.1761,0.1746,122244771609616.6,200644741414665.6,198322812138068.8,2.91
400.0,1.0,2.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.2608,-0.0068,0.016,0.1279,0.1493,0.1477,122596232460088.7,138222418683191.8,134902550589485.69,2.02
400.0,1.0,2.0,0.9,0.75,0.5,1024.0,19260817.0,1.0,0.2587,-0.0126,0.0075,0.1281,0.1497,0.1483,122449535317351.3,141020662785928.16,134412126939310.05,1.78
400.0,1.0,2.0,0.9,0.75,0.75,256.0,19260817.0,1.0,0.2598,-0.01,0.0234,0.128,0.1495,0.1471,124643856392236.28,142025386768318.97,136324049520426.66,2.03
100.0,1.0,2.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.1612,0.0533,0.0826,0.1363,0.1448,0.1426,110874610042822.36,115141525746306.52,111756611688663.64,0.59
200.0,1.0,4.0,0.9,0.75,0.75,1024.0,19260817.0,1.0,0.5111,-0.257,-0.2227,0.104,0.1668,0.1646,120404858649040.6,170201452196636.56,167836636706417.25,1.54
200.0,1.0,2.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.2024,0.035,0.0504,0.1329,0.1461,0.1451,114694753670651.72,124330575708867.64,120821569826167.84,1.11
200.0,1.0,2.0,0.9,0.75,0.5,1024.0,19260817.0,1.0,0.2,0.0321,0.0381,0.1331,0.1464,0.146,115927410741845.3,126331600516386.38,121820995515848.14,0.93
200.0,1.0,2.0,0.9,0.75,0.75,256.0,19260817.0,1.0,0.2024,0.0271,0.0494,0.1329,0.1467,0.1451,115692923262042.14,125141310897864.6,121442841412644.28,1.07
200.0,1.0,2.0,0.9,0.75,0.75,4096.0,19260817.0,1.0,0.2024,0.0271,0.0494,0.1329,0.1467,0.1451,115692923262042.14,125141310897864.6,121442841412644.28,1.06
400.0,1.0,4.0,0.9,0.5,0.75,1024.0,19260817.0,1.0,0.6413,-0.3159,-0.2234,0.0891,0.1707,0.1646,126295224883182.77,195722549874035.5,192530867396446.03,2.74
400.0,1.0,2.0,0.7,0.5,0.75,1024.0,19260817.0,1.0,0.2576,-0.0139,0.01,0.1282,0.1498,0.1481,123655584012140.62,138392833053345.8,134204253972748.44,1.88
400.0,1.0,2.0,0.9,0.5,0.5,1024.0,19260817.0,1.0,0.2534,-0.0095,0.0158,0.1286,0.1495,0.1477,125074159478858.16,143834971078880.03,137920373079891.52,1.64
400.0,1.0,2.0,0.9,0.5,0.75,4096.0,19260817.0,1.0,0.2572,-0.0002,0.0087,0.1282,0.1488,0.1482,124717562596348.88,140351196661483.3,136780545066384.52,1.93
400.0,1.0,4.0,0.7,0.75,0.75,1024.0,19260817.0,1.0,0.671,-0.4264,-0.3959,0.0853,0.1777,0.1759,120587868887853.62,199229338914857.47,197797183262615.6,3.04
400.0,1.0,2.0,0.7,0.75,0.5,1024.0,19260817.0,1.0,0.259,-0.0018,0.0237,0.1281,0.1489,0.1471,122939006387482.5,137831532086307.02,133500666120396.36,1.98
400.0,1.0,2.0,0.7,0.75,0.75,256.0,19260817.0,1.0,0.2608,-0.0068,0.016,0.1279,0.1493,0.1477,122596232460088.7,138222418683191.8,134902550589485.69,2.17
400.0,1.0,2.0,0.7,0.75,0.75,4096.0,19260817.0,1.0,0.2608,-0.0068,0.016,0.1279,0.1493,0.1477,122596232460088.7,138222418683191.8,134902550589485.69,2.04
400.0,1.0,4.0,0.9,0.75,0.75,256.0,19260817.0,1.0,0.6689,-0.4016,-0.3756,0.0856,0.1761,0.1746,122244771609616.6,200644741414665.6,198322812138068.8,2.97
400.0,1.0,2.0,0.9,0.75,0.5,256.0,19260817.0,1.0,0.2587,-0.0126,0.0075,0.1281,0.1497,0.1483,122449535317351.3,141020662785928.16,134412126939310.05,1.74
400.0,1.0,2.0,0.9,0.75,0.75,64.0,19260817.0,1.0,0.2601,-0.0223,0.0181,0.128,0.1504,0.1475,123046343553701.8,141630756286505.8,137924347051988.84,1.99
400.0,1.0,4.0,0.9,0.75,0.5,1024.0,19260817.0,1.0,0.6469,-0.2869,-0.2907,0.0884,0.1688,0.1691,126149116273440.16,191297554091996.62,191387105859739.72,2.43
400.0,1.0,2.0,0.9,0.75,0.5,4096.0,19260817.0,1.0,0.2587,-0.0126,0.0075,0.1281,0.1497,0.1483,122449535317351.3,141020662785928.16,134412126939310.05,1.78
200.0,0.0001,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0024,0.0024,0.0024,0.1486,0.1486,0.1487,99565312140401.16,99561776401717.6,99558601657759.84,0.69
400.0,0.01,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0954,0.0949,0.0957,0.1415,0.1415,0.1415,91241511686432.16,91160652316024.42,90689979284805.44,1.27
400.0,0.0001,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0059,0.0058,0.0058,0.1483,0.1483,0.1484,99387227925711.31,99382324877928.08,99372008798987.8,1.61
400.0,0.0001,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0047,0.0048,0.0048,0.1484,0.1484,0.1485,99445328164073.92,99438840585157.72,99434494038703.38,1.22
400.0,0.0001,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.0053,0.0054,0.0053,0.1484,0.1484,0.1485,99417652185870.12,99412458710511.06,99408388587711.14,1.33
400.0,0.0001,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0047,0.0048,0.0048,0.1484,0.1484,0.1485,99445483463341.66,99438994200280.8,99434649337406.56,1.25
200.0,0.01,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0847,0.0858,0.0857,0.1423,0.1422,0.1423,93097265063140.9,92939989479305.84,92719636962590.52,0.69
400.0,0.01,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.114,0.1,0.1007,0.14,0.1411,0.1412,89968159445105.73,90488304789668.28,89558438141298.17,1.65
400.0,0.01,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0954,0.0949,0.0958,0.1415,0.1415,0.1415,91238477301344.5,91161171177927.28,90680115038761.16,1.28
400.0,0.01,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.097,0.096,0.0959,0.1414,0.1414,0.1415,91062281664392.72,91086464314627.84,90591111808173.56,1.38
400.0,0.01,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0954,0.0949,0.0957,0.1415,0.1415,0.1415,91241511686432.16,91160652316024.42,90689979284805.44,1.3
400.0,0.01,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.0954,0.0949,0.0957,0.1415,0.1415,0.1415,91241511686432.16,91160652316024.42,90689979284805.44,3.5
200.0,0.0001,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.003,0.0029,0.003,0.1486,0.1486,0.1486,99534940202001.44,99532232675987.84,99525787283555.77,1.22
400.0,0.0001,8.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.0077,0.0064,0.0065,0.1482,0.1483,0.1484,99281287659316.72,99323797209601.42,99302643786689.56,3.5
400.0,0.0001,4.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0059,0.0058,0.0058,0.1483,0.1483,0.1484,99386547061009.2,99381485796861.14,99371133701513.4,1.67
400.0,0.0001,4.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.0061,0.0061,0.006,0.1483,0.1483,0.1484,99372855785611.14,99369976796500.5,99360927906872.77,1.79
400.0,0.0001,4.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0059,0.0058,0.0058,0.1483,0.1483,0.1484,99387227925711.31,99382324877928.08,99372008798987.8,1.59
400.0,0.0001,4.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.0059,0.0058,0.0058,0.1483,0.1483,0.1484,99387227925711.31,99382324877928.08,99372008798987.8,1.59
200.0,0.0001,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.0027,0.0027,0.0027,0.1486,0.1486,0.1487,99550607773908.56,99547922848451.38,99544875061939.28,0.71
400.0,0.0001,2.0,0.5,0.5,0.25,1024.0,19260817.0,1.0,0.0053,0.0053,0.0053,0.1484,0.1484,0.1485,99417478522990.9,99412287422128.69,99408214466507.4,1.37
400.0,0.0001,2.0,0.3,0.5,0.25,256.0,19260817.0,1.0,0.0053,0.0054,0.0053,0.1484,0.1484,0.1485,99417652185870.12,99412458710511.06,99408388587711.14,1.33
400.0,0.0001,2.0,0.3,0.5,0.25,4096.0,19260817.0,1.0,0.0053,0.0054,0.0053,0.1484,0.1484,0.1485,99417652185870.12,99412458710511.06,99408388587711.14,1.32
200.0,0.0001,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.0024,0.0024,0.0024,0.1486,0.1486,0.1487,99565312140401.16,99561776401717.6,99558601657759.84,0.67
400.0,0.0001,2.0,0.5,0.25,0.25,256.0,19260817.0,1.0,0.0047,0.0048,0.0048,0.1484,0.1484,0.1485,99445328164073.92,99438840585157.72,99434494038703.38,1.26
200.0,0.0001,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.0024,0.0024,0.0024,0.1486,0.1486,0.1487,99565234530502.16,99561699725353.02,99558524050000.56,0.67
400.0,0.0001,2.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.0047,0.0048,0.0048,0.1484,0.1484,0.1485,99445172912977.88,99438687018208.52,99434338787206.72,1.24
400.0,0.0001,2.0,0.5,0.25,0.25,4096.0,19260817.0,1.0,0.0047,0.0048,0.0048,0.1484,0.1484,0.1485,99445328164073.92,99438840585157.72,99434494038703.38,1.24
200.0,0.0001,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.0024,0.0024,0.0024,0.1486,0.1486,0.1487,99565312140401.16,99561776401717.6,99558601657759.84,0.68
200.0,0.0001,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0028,0.0029,0.0028,0.1486,0.1486,0.1486,99542795738441.36,99541161129157.7,99538050344104.8,0.76
400.0,0.01,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0975,0.0958,0.0961,0.1413,0.1415,0.1415,90984272355774.22,91039256310509.64,90436879989704.23,1.47
400.0,0.0001,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0063,0.0062,0.0062,0.1483,0.1483,0.1484,99366345098783.56,99365382898133.69,99352050919036.05,1.91
400.0,0.0001,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0056,0.0056,0.0055,0.1484,0.1484,0.1484,99402631169492.1,99399654896124.28,99394846602292.14,1.39
400.0,0.0001,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0056,0.0056,0.0055,0.1484,0.1484,0.1484,99402818709556.4,99399839216013.5,99395035399218.31,1.39
200.0,0.01,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0869,0.087,0.0864,0.1422,0.1422,0.1423,92773509510665.31,92737052962142.94,92459828695259.0,0.79
400.0,0.01,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.1181,0.1006,0.1008,0.1397,0.1411,0.1412,89651326612229.83,90304704131838.05,89472433432225.52,2.0
400.0,0.01,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0975,0.0959,0.0961,0.1413,0.1415,0.1415,90981805924698.31,91030166618957.4,90443345472498.42,1.44
400.0,0.01,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0975,0.0958,0.0961,0.1413,0.1415,0.1415,90984272355774.22,91039256310509.64,90436879989704.23,1.47
400.0,0.01,2.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.0975,0.0958,0.0961,0.1413,0.1415,0.1415,90984272355774.22,91039256310509.64,90436879989704.23,1.45
200.0,0.0001,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0032,0.0031,0.0031,0.1485,0.1485,0.1486,99524812412048.7,99524387624835.56,99516459709923.8,1.02
400.0,0.0001,8.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.0079,0.0066,0.0066,0.1482,0.1483,0.1484,99269799823074.44,99319162079606.72,99296365824371.7,5.41
400.0,0.0001,4.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0063,0.0062,0.0062,0.1483,0.1483,0.1484,99365642680776.34,99364563053452.62,99351219751128.05,1.94
400.0,0.0001,4.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0063,0.0062,0.0062,0.1483,0.1483,0.1484,99366345098783.56,99365382898133.69,99352050919036.05,1.94
400.0,0.0001,4.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.0063,0.0062,0.0062,0.1483,0.1483,0.1484,99366345098783.56,99365382898133.69,99352050919036.05,1.9
200.0,0.0001,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.0028,0.0029,0.0028,0.1486,0.1486,0.1486,99542795738441.36,99541161129157.7,99538050344104.8,0.76
400.0,0.0001,2.0,0.5,0.75,0.25,256.0,19260817.0,1.0,0.0056,0.0056,0.0055,0.1484,0.1484,0.1484,99402631169492.1,99399654896124.28,99394846602292.14,1.38
200.0,0.0001,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.0028,0.0029,0.0028,0.1486,0.1486,0.1486,99542699676658.3,99541066744844.84,99537953649677.69,0.75
