gamma,subsample,colsample_bytree,max_depth,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
0.0,0.75,0.75,10.0,0.9,0.9491,0.3763,0.3517,0.0568,0.1987,0.2027,38658524460548.58,170448520288402.8,174297023838348.9,20.16
0.0001,0.5,0.5,100.0,0.75,0.9987,0.3351,0.3334,0.0092,0.2052,0.2056,5337467104418.39,175809531153732.47,177152302585847.28,78.56
100.0,0.25,0.25,50.0,0.45,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.39
1.0,0.25,0.75,50.0,0.3,0.6422,0.3633,0.3515,0.1505,0.2008,0.2027,122804487279257.22,170046181826526.8,173810753660759.38,78.7
1.0,0.25,0.25,5.0,0.75,0.4639,0.4099,0.3766,0.1842,0.1933,0.1988,163401100822288.97,174969300080853.2,179789539593097.03,3.96
0.01,0.75,0.25,10.0,0.3,0.9225,0.3753,0.3527,0.0701,0.1989,0.2026,51113155598582.77,176600133482720.3,180008698689118.84,9.09
0.0,0.25,0.25,50.0,0.9,0.9623,0.3077,0.2536,0.0488,0.2094,0.2175,33207003394907.44,175213760993478.5,183680929349754.03,31.24
0.01,0.5,0.25,25.0,0.45,0.9882,0.3328,0.3179,0.0274,0.2055,0.2079,15688686008789.527,183896604843888.1,185701737515839.2,25.33
100.0,0.25,0.25,10.0,0.45,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,8.24
0.0,0.5,0.75,5.0,0.9,0.5629,0.3964,0.3802,0.1664,0.1955,0.1982,142655230697880.1,171819261417522.75,173959421215462.88,8.66
1.0,0.25,0.25,25.0,0.45,0.5777,0.3855,0.3417,0.1635,0.1973,0.2043,139355816935471.16,172486969467400.6,180310976132470.03,20.22
0.01,0.5,0.25,50.0,0.3,0.9886,0.3205,0.3172,0.0269,0.2074,0.208,15257029539370.2,185772599764033.12,187680936430181.12,37.0
0.01,0.75,0.75,25.0,0.45,0.9946,0.3582,0.3452,0.0184,0.2016,0.2037,11331492207208.24,173098815602902.2,174926057746673.16,62.59
0.0,0.5,0.25,100.0,0.15,0.9986,0.3264,0.3135,0.0095,0.2065,0.2086,6011893851202.407,183949135630308.4,184628351430886.1,36.86
1.0,0.25,0.5,5.0,0.75,0.4887,0.4066,0.3804,0.1799,0.1938,0.1982,156475907604065.78,172635798207434.0,174787995693530.0,5.56
100.0,0.75,0.75,25.0,0.75,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,48.42
0.0001,0.75,0.5,10.0,0.9,0.9426,0.3721,0.3521,0.0603,0.1994,0.2027,41766225131036.336,173633141927631.47,175967985927164.1,15.21
1.0,0.5,0.5,5.0,0.75,0.5036,0.4127,0.3848,0.1773,0.1928,0.1975,154709171468993.53,171759617817346.66,174481458570670.34,7.88
1.0,0.75,0.25,10.0,0.45,0.621,0.4113,0.3831,0.1549,0.1931,0.1977,133828812517730.92,172934581507497.0,176107721008979.7,8.87
0.0001,0.75,0.25,10.0,0.6,0.9262,0.3633,0.3524,0.0684,0.2008,0.2026,49473914983237.07,178628431803377.7,181534028987233.3,9.12
0.0001,0.25,0.25,50.0,0.45,0.9622,0.2861,0.2787,0.0489,0.2126,0.2138,33061773977093.867,179796368856747.5,181563560687150.84,31.06
0.01,0.25,0.75,5.0,0.75,0.5416,0.3906,0.3688,0.1704,0.1964,0.2,145295425798945.53,171986992220437.8,174704402966917.47,6.87
0.0,0.25,0.75,50.0,0.45,0.9656,0.2977,0.2802,0.0466,0.2109,0.2136,30743463109146.38,170990099844398.3,174297022385055.28,84.06
0.0,0.75,0.5,5.0,0.3,0.563,0.4111,0.3913,0.1664,0.1931,0.1964,143595816269800.5,172380816506038.28,173938963881368.62,6.15
1.0,0.25,0.75,100.0,0.9,0.6422,0.3633,0.3515,0.1505,0.2008,0.2027,122804487279257.22,170046181826526.8,173810753660759.38,89.39
0.0,0.25,0.25,25.0,0.75,0.9584,0.2953,0.2552,0.0513,0.2112,0.2173,34331926114472.02,179313990160858.44,185538862970725.28,20.96
100.0,0.75,0.5,50.0,0.75,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,38.03
0.01,0.75,0.25,50.0,0.3,0.9931,0.3446,0.3205,0.0209,0.2037,0.2075,13109480402929.06,188321412609821.88,193102525578949.88,38.61
1.0,0.75,0.5,100.0,0.9,0.7275,0.3868,0.3726,0.1314,0.197,0.1994,111599524407749.4,174315199630911.44,175676523456465.34,85.06
1.0,0.5,0.25,50.0,0.3,0.644,0.3956,0.3724,0.1501,0.1956,0.1995,128684847400169.77,174431733643997.75,178175726689245.12,36.31
0.0001,0.75,0.25,5.0,0.15,0.5361,0.4086,0.3846,0.1714,0.1935,0.1975,150021874221310.25,174137308518768.25,176258859162962.4,4.36
0.0,0.25,0.25,100.0,0.9,0.9625,0.3004,0.265,0.0487,0.2105,0.2158,32976799556865.69,176154851199874.06,183006046644351.1,31.47
100.0,0.75,0.5,5.0,0.45,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,5.96
1.0,0.75,0.75,50.0,0.3,0.7474,0.3922,0.378,0.1265,0.1962,0.1986,106549617752328.4,171286368421995.97,173431165700971.47,110.34
0.0001,0.5,0.5,100.0,0.15,0.9987,0.3351,0.3334,0.0092,0.2052,0.2056,5337467104418.39,175809531153732.47,177152302585847.28,76.92
0.0001,0.25,0.5,5.0,0.3,0.5341,0.4001,0.3697,0.1718,0.1949,0.1999,147034388972905.62,171196683443585.3,176312177178118.12,5.6
0.0001,0.5,0.75,100.0,0.9,0.9987,0.3445,0.3305,0.0089,0.2037,0.206,5143617584707.285,172298149152041.72,174613190636607.6,114.71
0.0,0.5,0.25,50.0,0.15,0.9986,0.3293,0.3126,0.0095,0.2061,0.2087,6005573105531.982,183811747227744.97,185418287795058.9,38.23
0.0,0.75,0.25,5.0,0.6,0.5361,0.4086,0.3846,0.1714,0.1935,0.1975,150021874221310.25,174137308518768.25,176258859162962.4,4.3
0.0001,0.25,0.25,50.0,0.75,0.9622,0.2861,0.2787,0.0489,0.2126,0.2138,33061773977093.867,179796368856747.5,181563560687150.84,31.02
1.0,0.25,0.25,10.0,0.15,0.5409,0.3865,0.3539,0.1705,0.1971,0.2024,146856571647747.6,174256642459431.12,179662560357661.8,8.13
0.0,0.25,0.25,25.0,0.15,0.9584,0.2953,0.2552,0.0513,0.2112,0.2173,34331926114472.02,179313990160858.44,185538862970725.28,21.0
0.0,0.25,0.25,100.0,0.3,0.9625,0.3004,0.265,0.0487,0.2105,0.2158,32976799556865.69,176154851199874.06,183006046644351.1,31.45
1.0,0.25,0.75,25.0,0.15,0.6409,0.3626,0.3462,0.1508,0.2009,0.2036,123088026831398.62,170103383271934.44,173040160605372.25,46.16
1.0,0.5,0.75,100.0,0.3,0.7158,0.3827,0.3681,0.1342,0.1977,0.2001,111158338713216.56,170420941599825.7,172301990653398.53,118.2
1.0,0.5,0.25,50.0,0.15,0.644,0.3956,0.3724,0.1501,0.1956,0.1995,128684847400169.77,174431733643997.75,178175726689245.12,36.52
0.0,0.25,0.5,10.0,0.75,0.8255,0.3357,0.3076,0.1051,0.2051,0.2095,76994159805205.66,170965078732392.12,175860453577967.12,13.22
0.0001,0.75,0.25,5.0,0.9,0.5361,0.4086,0.3846,0.1714,0.1935,0.1975,150021874221310.25,174137308518768.25,176258859162962.4,4.32
1.0,0.75,0.5,10.0,0.45,0.6664,0.4014,0.3812,0.1453,0.1947,0.1981,123525545011023.36,172998263025942.72,174885130104810.75,14.78
1.0,0.25,0.25,10.0,0.45,0.5409,0.3865,0.3539,0.1705,0.1971,0.2024,146856571647747.6,174256642459431.12,179662560357661.8,8.17
0.0001,0.5,0.5,10.0,0.15,0.9134,0.3616,0.3461,0.0741,0.2011,0.2036,52856217096090.54,170895725910081.6,175400496826825.88,16.16
100.0,0.5,0.75,25.0,0.45,0.1758,0.1779,0.1722,0.2285,0.2282,0.2291,253659448650306.16,253421657290629.28,254439407717682.1,42.76
0.0,0.75,0.75,25.0,0.45,0.9999,0.3525,0.3502,0.0022,0.2025,0.2029,1085568464860.6072,172821561379854.38,173511342597003.38,64.36
1.0,0.75,0.5,5.0,0.6,0.5172,0.4093,0.3898,0.1749,0.1934,0.1967,152469197039304.7,172405138736233.7,175359057837521.9,6.14
1.0,0.75,0.5,100.0,0.15,0.7275,0.3868,0.3726,0.1314,0.197,0.1994,111599524407749.4,174315199630911.44,175676523456465.34,85.59
0.01,0.5,0.5,5.0,0.3,0.5508,0.4005,0.378,0.1687,0.1948,0.1986,145604560061603.22,172620838722266.03,174537409000275.0,6.8
0.0001,0.75,0.25,50.0,0.75,0.9998,0.3429,0.3224,0.0035,0.204,0.2073,1813233038578.1355,188744604674861.12,192056830597451.3,35.76
0.0,0.5,0.25,25.0,0.3,0.998,0.3272,0.3177,0.0112,0.2064,0.208,6655106776789.414,183915226676605.7,185344683813357.0,25.45
1.0,0.75,0.75,100.0,0.6,0.7474,0.3922,0.378,0.1265,0.1962,0.1986,106549617752328.4,171286368421995.97,173431165700971.47,129.01
0.01,0.25,0.25,100.0,0.15,0.9502,0.3069,0.2668,0.0561,0.2095,0.2156,35215681733954.05,176654745974609.62,183841781545862.3,31.04
0.0001,0.75,0.75,50.0,0.75,0.9999,0.3573,0.347,0.0029,0.2017,0.2034,1489675166547.2185,172079324279107.06,174170939544197.9,100.68
0.0,0.25,0.75,25.0,0.9,0.9587,0.2949,0.2803,0.0511,0.2113,0.2136,32904314502874.57,173707668997594.9,174466095833311.66,47.74
0.0,0.5,0.25,25.0,0.15,0.998,0.3272,0.3177,0.0112,0.2064,0.208,6655106776789.414,183915226676605.7,185344683813357.0,26.41
0.0,0.5,0.25,100.0,0.75,0.9986,0.3264,0.3135,0.0095,0.2065,0.2086,6011893851202.407,183949135630308.4,184628351430886.1,36.73
0.0,0.75,0.25,10.0,0.3,0.9247,0.3698,0.3561,0.0691,0.1998,0.202,50115647264058.414,177483536619290.25,179103125986235.84,9.1
0.01,0.75,0.25,25.0,0.15,0.993,0.3451,0.3227,0.0211,0.2036,0.2072,13118835949206.057,188014635219618.72,192101755054325.3,24.89
100.0,0.5,0.5,10.0,0.9,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,16.09
0.0001,0.5,0.5,25.0,0.9,0.998,0.3403,0.3289,0.0112,0.2044,0.2062,6191104383173.265,173905180092298.84,177876728421452.06,46.72
1.0,0.25,0.25,100.0,0.9,0.5771,0.381,0.3446,0.1636,0.198,0.2038,138839734092625.08,172386602520998.75,179260269074068.47,29.9
100.0,0.75,0.75,100.0,0.15,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,49.72
0.0001,0.5,0.75,25.0,0.45,0.998,0.3517,0.3231,0.0111,0.2026,0.2071,6029570189403.828,170734136853543.28,175766349329453.1,63.86
100.0,0.25,0.25,25.0,0.45,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.31
0.01,0.75,0.25,50.0,0.75,0.9931,0.3446,0.3205,0.0209,0.2037,0.2075,13109480402929.06,188321412609821.88,193102525578949.88,38.69
0.01,0.25,0.25,100.0,0.3,0.9502,0.3069,0.2668,0.0561,0.2095,0.2156,35215681733954.05,176654745974609.62,183841781545862.3,30.99
0.0,0.5,0.25,50.0,0.75,0.9986,0.3293,0.3126,0.0095,0.2061,0.2087,6005573105531.982,183811747227744.97,185418287795058.9,37.01
0.01,0.25,0.25,5.0,0.9,0.511,0.4033,0.3693,0.176,0.1944,0.1999,153798465281388.44,172658947378315.8,178521780669114.06,4.19
0.0,0.5,0.5,10.0,0.3,0.9121,0.3476,0.3506,0.0746,0.2033,0.2029,52918501119384.27,174251900230760.8,174776842708986.0,17.0
0.01,0.25,0.5,100.0,0.6,0.9559,0.2959,0.2629,0.0528,0.2111,0.2161,32744565275448.35,173030365544514.5,180749114070680.16,67.21
100.0,0.75,0.5,5.0,0.3,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,5.96
0.0,0.75,0.5,10.0,0.3,0.9425,0.3706,0.3488,0.0604,0.1996,0.2032,41675370882361.13,174188790967350.9,175908977374027.62,15.27
100.0,0.75,0.5,25.0,0.6,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,36.0
0.0001,0.75,0.5,50.0,0.6,0.9999,0.3614,0.3564,0.003,0.2011,0.202,1562041762598.668,176606681541664.8,176245646422238.75,71.07
100.0,0.75,0.75,100.0,0.9,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,49.72
0.0001,0.25,0.75,50.0,0.15,0.9649,0.3025,0.2828,0.0471,0.2102,0.2132,31299142047104.12,170019632105247.78,175006305339387.9,83.05
0.0001,0.75,0.5,25.0,0.45,0.9998,0.3632,0.3568,0.0034,0.2008,0.2019,1715199706728.2627,176337167762050.4,176731845570098.97,46.73
0.0,0.75,0.5,5.0,0.45,0.563,0.4111,0.3913,0.1664,0.1931,0.1964,143595816269800.5,172380816506038.28,173938963881368.62,6.17
1.0,0.25,0.5,25.0,0.3,0.6263,0.3796,0.3466,0.1538,0.1982,0.2035,126576950974695.72,170945183691193.16,174130936560448.03,36.27
0.0,0.25,0.5,5.0,0.6,0.5341,0.4001,0.3697,0.1718,0.1949,0.1999,147034671302798.3,171195577916535.53,176311952947011.97,5.57
1.0,0.5,0.5,10.0,0.6,0.6418,0.3924,0.3795,0.1506,0.1962,0.1983,127547938790619.52,172227576439378.38,175554546669862.28,15.75
0.0001,0.5,0.5,50.0,0.15,0.9987,0.3341,0.335,0.0091,0.2053,0.2053,5332099199832.664,176086510605449.12,176432112995390.2,71.95
0.0,0.75,0.25,50.0,0.45,0.9999,0.3458,0.322,0.002,0.2035,0.2073,1115142726308.1824,187830710963140.5,191742396488598.9,33.68
0.01,0.75,0.25,100.0,0.15,0.9931,0.3446,0.3205,0.0209,0.2037,0.2075,13109480402929.06,188321412609821.88,193102525578949.88,41.27
0.01,0.25,0.5,25.0,0.45,0.9517,0.2961,0.2663,0.0553,0.2111,0.2157,34649906228235.125,174007806027703.16,180286231839333.6,36.35
100.0,0.75,0.5,100.0,0.9,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,36.97
0.01,0.5,0.75,5.0,0.3,0.5645,0.398,0.3798,0.1661,0.1952,0.1983,142091040127926.28,170940367503655.34,173414279079205.6,8.67
0.0,0.5,0.25,50.0,0.45,0.9986,0.3293,0.3126,0.0095,0.2061,0.2087,6005573105531.982,183811747227744.97,185418287795058.9,38.37
0.0001,0.75,0.75,25.0,0.6,0.9998,0.3584,0.3465,0.0033,0.2016,0.2035,1632046476350.1997,171750391165103.4,174086030572514.7,64.8
100.0,0.75,0.5,50.0,0.3,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,38.11
0.0,0.25,0.5,10.0,0.9,0.8255,0.3357,0.3076,0.1051,0.2051,0.2095,76994159805205.66,170965078732392.12,175860453577967.12,13.37
0.0001,0.75,0.25,5.0,0.75,0.5361,0.4086,0.3846,0.1714,0.1935,0.1975,150021874221310.25,174137308518768.25,176258859162962.4,4.3
0.0001,0.5,0.75,50.0,0.15,0.9987,0.3438,0.3291,0.0089,0.2038,0.2062,5130868493395.386,172597832720993.16,175124170697577.7,104.82
0.01,0.75,0.25,50.0,0.6,0.9931,0.3446,0.3205,0.0209,0.2037,0.2075,13109480402929.06,188321412609821.88,193102525578949.88,38.68
0.0001,0.25,0.75,10.0,0.45,0.8298,0.3232,0.3211,0.1038,0.207,0.2074,75514228891777.33,169208235328093.5,173341602359434.2,16.98
1.0,0.75,0.5,50.0,0.45,0.7275,0.3868,0.3726,0.1314,0.197,0.1994,111599524407749.4,174315199630911.44,175676523456465.34,78.32
100.0,0.75,0.5,25.0,0.9,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,36.05
100.0,0.5,0.25,25.0,0.9,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,18.8
0.0001,0.5,0.75,50.0,0.75,0.9987,0.3438,0.3291,0.0089,0.2038,0.2062,5130868493395.386,172597832720993.16,175124170697577.7,104.44
1.0,0.25,0.25,5.0,0.6,0.4639,0.4099,0.3766,0.1842,0.1933,0.1988,163401100822288.97,174969300080853.2,179789539593097.03,3.98
0.0,0.25,0.75,10.0,0.75,0.8313,0.3216,0.3257,0.1034,0.2073,0.2067,75540053222214.97,167071639616952.75,172863310325207.06,17.03
0.0,0.75,0.75,50.0,0.15,1.0,0.3552,0.3502,0.0017,0.2021,0.203,868182171669.9786,172592085401747.72,173755809001221.6,93.21
1.0,0.5,0.5,50.0,0.3,0.6999,0.3849,0.3657,0.1379,0.1974,0.2005,115351244854378.94,172056819870472.2,175925818837719.62,73.49
0.0001,0.5,0.5,100.0,0.3,0.9987,0.3351,0.3334,0.0092,0.2052,0.2056,5337467104418.39,175809531153732.47,177152302585847.28,79.13
0.01,0.75,0.75,50.0,0.15,0.995,0.3531,0.3466,0.0178,0.2024,0.2035,11044381849720.244,173627759896540.06,174447353597714.6,109.29
0.01,0.75,0.25,25.0,0.9,0.993,0.3451,0.3227,0.0211,0.2036,0.2072,13118835949206.057,188014635219618.72,192101755054325.3,24.88
0.0,0.75,0.25,5.0,0.45,0.5361,0.4086,0.3846,0.1714,0.1935,0.1975,150021874221310.25,174137308518768.25,176258859162962.4,4.33
1.0,0.25,0.5,5.0,0.15,0.4887,0.4066,0.3804,0.1799,0.1938,0.1982,156475907604065.78,172635798207434.0,174787995693530.0,5.55
0.0001,0.5,0.5,100.0,0.9,0.9987,0.3351,0.3334,0.0092,0.2052,0.2056,5337467104418.39,175809531153732.47,177152302585847.28,77.8
1.0,0.75,0.5,25.0,0.15,0.7252,0.3879,0.3729,0.1319,0.1969,0.1994,111847836122552.31,173674539553116.88,175865076232714.06,45.09
0.0,0.75,0.25,25.0,0.75,0.9999,0.3501,0.3269,0.0025,0.2029,0.2066,1362268447291.2405,187220473822382.97,190852964322831.88,25.68
0.01,0.5,0.75,10.0,0.75,0.9195,0.3492,0.3432,0.0714,0.203,0.204,49547631895989.88,173164274341894.47,174569136763209.9,21.47
0.0001,0.75,0.5,25.0,0.6,0.9998,0.3632,0.3568,0.0034,0.2008,0.2019,1715199706728.2627,176337167762050.4,176731845570098.97,46.81
0.0,0.5,0.5,50.0,0.6,0.9988,0.3445,0.3282,0.0086,0.2037,0.2064,5218160306475.7295,174013364676985.53,176919251107222.84,74.1
0.0,0.75,0.75,10.0,0.15,0.9491,0.3763,0.3517,0.0568,0.1987,0.2027,38658524460548.58,170448520288402.8,174297023838348.9,20.12
100.0,0.25,0.5,50.0,0.45,0.0945,0.0948,0.0945,0.2395,0.2394,0.2396,269687272395748.25,269620653852396.03,269971737910651.1,21.41
100.0,0.75,0.5,10.0,0.45,0.2137,0.2157,0.2087,0.2232,0.2229,0.224,244280194584389.03,244135256020614.56,245208933627431.38,15.01
0.0001,0.75,0.5,5.0,0.6,0.563,0.4111,0.3913,0.1664,0.1931,0.1964,143595816269800.5,172380816506038.28,173938963881368.62,6.15
0.01,0.75,0.75,5.0,0.15,0.5654,0.4066,0.3883,0.1659,0.1938,0.1969,142416124795144.6,171002857318076.06,172979028108917.94,7.65
0.0001,0.25,0.75,5.0,0.9,0.5429,0.3977,0.3698,0.1701,0.1953,0.1999,145120777579712.47,169617671512547.62,174012871253267.56,6.85
100.0,0.25,0.5,50.0,0.6,0.0945,0.0948,0.0945,0.2395,0.2394,0.2396,269687272395748.25,269620653852396.03,269971737910651.1,22.62
0.0001,0.75,0.75,50.0,0.6,0.9999,0.3573,0.347,0.0029,0.2017,0.2034,1489675166547.2185,172079324279107.06,174170939544197.9,98.87
0.0001,0.25,0.75,50.0,0.6,0.9649,0.3025,0.2828,0.0471,0.2102,0.2132,31299142047104.12,170019632105247.78,175006305339387.9,82.83
0.0001,0.75,0.5,10.0,0.3,0.9426,0.3721,0.3521,0.0603,0.1994,0.2027,41766225131036.336,173633141927631.47,175967985927164.1,15.23
0.0001,0.5,0.5,50.0,0.9,0.9987,0.3341,0.335,0.0091,0.2053,0.2053,5332099199832.664,176086510605449.12,176432112995390.2,72.3
0.01,0.25,0.25,25.0,0.15,0.9483,0.2997,0.2649,0.0572,0.2106,0.2159,36327884036716.6,178258898355903.8,185868867501688.28,20.99
0.0001,0.25,0.25,25.0,0.15,0.9589,0.2946,0.2505,0.051,0.2113,0.218,34024432436696.13,177048975136242.9,186713362797031.0,22.17
0.0,0.25,0.25,50.0,0.15,0.9623,0.3077,0.2536,0.0488,0.2094,0.2175,33207003394907.44,175213760993478.5,183680929349754.03,31.18
0.01,0.25,0.75,10.0,0.6,0.8342,0.31,0.3218,0.1025,0.209,0.2073,74536492921349.7,171695375596630.34,172787880204286.66,16.98
1.0,0.25,0.5,50.0,0.3,0.6273,0.3744,0.3461,0.1536,0.199,0.2036,126546781945065.2,170924503379508.4,173579905587313.25,58.06
0.0001,0.5,0.5,50.0,0.3,0.9987,0.3341,0.335,0.0091,0.2053,0.2053,5332099199832.664,176086510605449.12,176432112995390.2,73.51
0.01,0.75,0.75,50.0,0.3,0.995,0.3531,0.3466,0.0178,0.2024,0.2035,11044381849720.244,173627759896540.06,174447353597714.6,109.04
1.0,0.5,0.5,50.0,0.15,0.6999,0.3849,0.3657,0.1379,0.1974,0.2005,115351244854378.94,172056819870472.2,175925818837719.62,73.33
1.0,0.5,0.25,50.0,0.45,0.644,0.3956,0.3724,0.1501,0.1956,0.1995,128684847400169.77,174431733643997.75,178175726689245.12,36.28
1.0,0.25,0.75,10.0,0.3,0.6125,0.3804,0.353,0.1567,0.1981,0.2025,129248803876602.38,169507597944895.7,172137820512095.28,16.52
1.0,0.5,0.25,5.0,0.15,0.4804,0.4098,0.3843,0.1814,0.1933,0.1976,160307815631485.3,174787491416947.25,178023660365023.38,4.65
100.0,0.25,0.25,10.0,0.15,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,8.49
1.0,0.75,0.75,50.0,0.75,0.7474,0.3922,0.378,0.1265,0.1962,0.1986,106549617752328.4,171286368421995.97,173431165700971.47,110.1
0.0,0.25,0.75,100.0,0.9,0.9652,0.3095,0.2702,0.0469,0.2091,0.2151,31044406677613.605,169211786412231.4,176147113760762.97,100.65
0.0,0.75,0.25,100.0,0.6,0.9999,0.3463,0.3222,0.002,0.2034,0.2073,1118164365642.3694,187773888974657.9,191701557285713.2,33.54
100.0,0.25,0.25,100.0,0.75,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,13.31
100.0,0.75,0.25,25.0,0.3,0.2292,0.2296,0.2256,0.2209,0.2209,0.2216,240951859044317.3,241076452991998.62,241556707872397.47,20.84
0.0001,0.5,0.25,50.0,0.75,0.9984,0.3245,0.3152,0.01,0.2068,0.2083,6095373213173.868,184273977507913.9,185296915154755.1,37.77
100.0,0.75,0.75,25.0,0.9,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,48.43
100.0,0.25,0.25,5.0,0.6,0.0942,0.096,0.0934,0.2395,0.2392,0.2397,269900884388326.25,269604590095256.16,270323581918564.88,3.88
100.0,0.25,0.75,5.0,0.9,0.0959,0.0965,0.0958,0.2393,0.2392,0.2394,269410487930730.6,269310438123365.88,269732145066280.6,6.79
0.0001,0.75,0.25,50.0,0.6,0.9998,0.3429,0.3224,0.0035,0.204,0.2073,1813233038578.1355,188744604674861.12,192056830597451.3,35.55
100.0,0.5,0.25,5.0,0.6,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,4.52
1.0,0.25,0.75,25.0,0.6,0.6409,0.3626,0.3462,0.1508,0.2009,0.2036,123088026831398.62,170103383271934.44,173040160605372.25,46.3
100.0,0.75,0.75,5.0,0.9,0.2158,0.2198,0.2111,0.2228,0.2223,0.2236,243587756745019.4,243156529430372.9,244493146245234.1,7.5
0.0,0.25,0.75,25.0,0.15,0.9587,0.2949,0.2803,0.0511,0.2113,0.2136,32904314502874.57,173707668997594.9,174466095833311.66,47.69
0.0001,0.75,0.5,25.0,0.3,0.9998,0.3632,0.3568,0.0034,0.2008,0.2019,1715199706728.2627,176337167762050.4,176731845570098.97,46.79
1.0,0.25,0.5,10.0,0.3,0.5933,0.3824,0.3489,0.1605,0.1978,0.2032,133863419436278.48,171881321118259.94,174526824677442.6,12.92
100.0,0.75,0.25,25.0,0.15,0.2292,0.2296,0.2256,0.2209,0.2209,0.2216,240951859044317.3,241076452991998.62,241556707872397.47,22.03
0.01,0.25,0.25,5.0,0.75,0.511,0.4033,0.3693,0.176,0.1944,0.1999,153798465281388.44,172658947378315.8,178521780669114.06,3.99
0.01,0.75,0.25,100.0,0.3,0.9931,0.3446,0.3205,0.0209,0.2037,0.2075,13109480402929.06,188321412609821.88,193102525578949.88,40.21
0.0,0.5,0.25,10.0,0.6,0.8929,0.3652,0.3395,0.0824,0.2005,0.2046,61300302052209.37,175138133567991.06,179554257687114.75,9.76
0.01,0.75,0.75,50.0,0.6,0.995,0.3531,0.3466,0.0178,0.2024,0.2035,11044381849720.244,173627759896540.06,174447353597714.6,109.14
100.0,0.5,0.25,25.0,0.6,0.1904,0.1918,0.1871,0.2264,0.2262,0.227,250499315884228.6,250366319184297.47,251170396737956.4,18.8
0.0001,0.5,0.75,100.0,0.45,0.9987,0.3445,0.3305,0.0089,0.2037,0.206,5143617584707.285,172298149152041.72,174613190636607.6,114.51
0.0001,0.75,0.5,5.0,0.9,0.563,0.4111,0.3913,0.1664,0.1931,0.1964,143595816269800.5,172380816506038.28,173938963881368.62,6.31
0.0,0.75,0.5,25.0,0.75,0.9999,0.3604,0.3567,0.0023,0.2012,0.2019,1135157774275.9558,175835222810007.47,176585605348910.38,46.43
100.0,0.5,0.5,25.0,0.45,0.1709,0.1728,0.1688,0.2291,0.2289,0.2295,254147248940679.3,253900666359425.9,254698219583950.44,31.32
0.01,0.75,0.25,10.0,0.6,0.9225,0.3753,0.3527,0.0701,0.1989,0.2026,51113155598582.77,176600133482720.3,180008698689118.84,9.04
0.0001,0.25,0.25,5.0,0.15,0.5119,0.3985,0.3729,0.1758,0.1952,0.1994,153701722321948.28,174040223026456.12,178850367708879.1,4.0
0.01,0.5,0.25,50.0,0.6,0.9886,0.3205,0.3172,0.0269,0.2074,0.208,15257029539370.2,185772599764033.12,187680936430181.12,36.85
0.0,0.5,0.25,100.0,0.6,0.9986,0.3264,0.3135,0.0095,0.2065,0.2086,6011893851202.407,183949135630308.4,184628351430886.1,38.04
0.01,0.75,0.75,100.0,0.6,0.995,0.3533,0.3467,0.0178,0.2024,0.2035,11054837538224.17,173533579985169.25,174514909833956.62,126.84
0.0,0.25,0.75,5.0,0.45,0.5429,0.3977,0.3698,0.1701,0.1953,0.1999,145120779088214.25,169617666053714.84,174012698841164.7,6.9
0.01,0.75,0.5,50.0,0.6,0.9946,0.3591,0.3579,0.0185,0.2014,0.2017,11645560869973.52,177053845095551.8,176626819652953.8,75.57
